Date,CSI300,CSI300_SP_FV_SPMO
2008-09-25,2298.222222,1925.643200
2008-09-26,2319.028424,1951.231194
2008-10-06,2200.206718,1859.100944
2008-10-07,2173.074935,1827.592918
2008-10-08,2090.832041,1771.710364
2008-10-09,2062.325581,1736.969676
2008-10-10,1971.018088,1660.749960
2008-10-13,2052.186047,1668.565865
2008-10-14,1999.607235,1629.228917
2008-10-15,1978.666667,1591.217682
2008-10-16,1882.067183,1515.212423
2008-10-17,1894.842377,1527.258248
2008-10-20,1960.444444,1574.998116
2008-10-21,1944.609819,1577.206309
2008-10-22,1894.904393,1550.656775
2008-10-23,1896.413437,1571.642790
2008-10-24,1841.447028,1546.843215
2008-10-27,1710.253230,1447.391862
2008-10-28,1763.121447,1489.378100
2008-10-29,1713.922481,1453.595273
2008-10-30,1754.687339,1483.529358
2008-10-31,1719.545220,1458.448356
2008-11-03,1709.085271,1450.835202
2008-11-04,1682.439276,1423.750916
2008-11-05,1748.237726,1467.459791
2008-11-06,1705.198966,1427.754368
2008-11-07,1734.191214,1432.706145
2008-11-10,1862.191214,1523.991711
2008-11-11,1841.198966,1507.883169
2008-11-12,1862.346253,1525.530015
2008-11-13,1937.033592,1591.443393
2008-11-14,2008.940568,1669.400568
2008-11-17,2053.984496,1729.114213
2008-11-18,1901.622739,1629.504510
2008-11-19,2018.770026,1736.761168
2008-11-20,1997.343669,1725.720078
2008-11-21,1985.260982,1697.107219
2008-11-24,1899.369509,1635.294573
2008-11-25,1895.906977,1635.098519
2008-11-26,1905.426357,1638.130885
2008-11-27,1933.302326,1659.892068
2008-11-28,1891.390181,1632.579099
2008-12-01,1926.832041,1677.674490
2008-12-02,1931.400517,1699.309184
2008-12-03,2018.263566,1772.200358
2008-12-04,2049.540052,1790.759060
2008-12-05,2080.806202,1828.450340
2008-12-08,2165.416021,1891.017280
2008-12-09,2109.405685,1857.076252
2008-12-10,2166.811370,1893.558061
2008-12-11,2115.080103,1856.257532
2008-12-12,2026.232558,1796.125980
2008-12-15,2041.374677,1820.264022
2008-12-16,2061.447028,1841.762692
2008-12-17,2068.651163,1860.493128
2008-12-18,2113.798450,1889.078081
2008-12-19,2121.043928,1899.577795
2008-12-22,2085.322997,1890.682394
2008-12-23,1983.421189,1805.767054
2008-12-24,1950.470284,1780.684841
2008-12-25,1933.612403,1758.319357
2008-12-26,1924.651163,1737.391612
2008-12-29,1917.064599,1716.938137
2008-12-30,1895.028424,1707.538466
2008-12-31,1878.780362,1688.418735
2009-01-05,1946.211886,1727.864757
2009-01-06,2008.062016,1772.642971
2009-01-07,1996.051680,1757.468599
2009-01-08,1951.410853,1722.695506
2009-01-09,1982.811370,1752.872088
2009-01-12,1985.209302,1749.398153
2009-01-13,1939.214470,1701.092824
2009-01-14,2020.919897,1769.646848
2009-01-15,2020.537468,1776.112804
2009-01-16,2057.064599,1799.322653
2009-01-19,2080.072351,1806.904793
2009-01-20,2093.219638,1815.096862
2009-01-21,2089.622739,1798.840982
2009-01-22,2113.229974,1840.415834
2009-01-23,2100.961240,1839.552835
2009-02-02,2126.160207,1863.192889
2009-02-03,2179.751938,1910.533277
2009-02-04,2239.183463,1946.028737
2009-02-05,2223.224806,1929.920699
2009-02-06,2312.434109,2006.277095
2009-02-09,2373.819121,2088.491993
2009-02-10,2404.919897,2120.113732
2009-02-11,2409.447028,2124.143360
2009-02-12,2396.217054,2120.688088
2009-02-13,2479.658915,2182.157336
2009-02-16,2544.961240,2220.856857
2009-02-17,2465.416021,2163.102383
2009-02-18,2352.289406,2070.492082
2009-02-19,2375.617571,2104.290929
2009-02-20,2423.069767,2160.155781
2009-02-23,2491.452196,2220.257706
2009-02-24,2379.173127,2136.560373
2009-02-25,2381.653747,2100.746903
2009-02-26,2263.762274,1967.845777
2009-02-27,2212.392765,1906.264976
2009-03-02,2237.385013,1939.234778
2009-03-03,2214.108527,1918.309563
2009-03-04,2361.912145,2049.044818
2009-03-05,2382.346253,2049.958558
2009-03-06,2363.390181,2022.949014
2009-03-09,2276.516796,1961.468412
2009-03-10,2316.051680,1998.620528
2009-03-11,2294.966408,1984.862519
2009-03-12,2290.129199,1971.486178
2009-03-13,2279.503876,1962.774202
2009-03-16,2316.909561,1980.656741
2009-03-17,2400.413437,2054.381276
2009-03-18,2411.007752,2084.722922
2009-03-19,2462.594315,2146.304008
2009-03-20,2459.782946,2174.417305
2009-03-23,2521.343669,2233.602154
2009-03-24,2534.139535,2249.428261
2009-03-25,2481.994832,2193.380854
2009-03-26,2563.090439,2252.868945
2009-03-27,2582.873385,2293.132436
2009-03-30,2567.948320,2303.187946
2009-03-31,2592.031008,2359.907724
2009-04-01,2633.819121,2383.248329
2009-04-02,2662.945736,2390.269319
2009-04-03,2656.847545,2360.278606
2009-04-07,2663.514212,2366.058455
2009-04-08,2562.635659,2280.946350
2009-04-09,2602.242894,2318.726134
2009-04-10,2682.718346,2413.053953
2009-04-13,2745.757106,2456.412323
2009-04-14,2766.790698,2478.150641
2009-04-15,2777.250646,2490.872514
2009-04-16,2777.374677,2478.873985
2009-04-17,2739.731266,2465.057334
2009-04-20,2798.625323,2494.247918
2009-04-21,2765.312661,2460.596273
2009-04-22,2662.821705,2361.324249
2009-04-23,2680.682171,2382.016619
2009-04-24,2659.317829,2353.336582
2009-04-27,2597.715762,2297.984090
2009-04-28,2603.131783,2333.383931
2009-04-29,2692.888889,2392.365918
2009-04-30,2711.038760,2422.241712
2009-05-04,2805.478036,2488.552149
2009-05-05,2818.614987,2510.738034
2009-05-06,2857.860465,2543.765157
2009-05-07,2860.031008,2511.715007
2009-05-08,2882.914729,2497.077096
2009-05-11,2816.868217,2414.950039
2009-05-12,2882.232558,2470.276730
2009-05-13,2908.537468,2490.508983
2009-05-14,2886.408269,2497.942524
2009-05-15,2890.046512,2505.812939
2009-05-18,2904.981912,2505.324926
2009-05-19,2935.483204,2518.188380
2009-05-20,2907.359173,2507.303145
2009-05-21,2842.387597,2471.273354
2009-05-22,2832.744186,2460.057442
2009-05-25,2845.188630,2476.596193
2009-05-26,2811.121447,2460.444166
2009-05-27,2852.413437,2462.779318
2009-06-01,2954.356589,2527.367735
2009-06-02,2961.343669,2525.843779
2009-06-03,3038.129199,2546.942176
2009-06-04,3052.971576,2529.386358
2009-06-05,3038.046512,2508.292233
2009-06-08,3047.524548,2484.729927
2009-06-09,3060.010336,2509.234817
2009-06-10,3090.025840,2531.702489
2009-06-11,3061.116279,2516.065784
2009-06-12,3003.917313,2476.741893
2009-06-15,3065.829457,2491.811337
2009-06-16,3060.692506,2502.640572
2009-06-17,3111.720930,2544.904830
2009-06-18,3160.134367,2570.121300
2009-06-19,3183.462532,2577.541450
2009-06-22,3186.108527,2554.039200
2009-06-23,3187.493540,2535.515351
2009-06-24,3225.560724,2595.275852
2009-06-25,3222.656331,2584.184790
2009-06-26,3233.509044,2594.085275
2009-06-29,3286.790698,2632.677323
2009-06-30,3272.837209,2611.450980
2009-07-01,3346.666667,2666.159389
2009-07-02,3392.620155,2687.452586
2009-07-03,3438.904393,2722.859361
2009-07-06,3488.113695,2748.708726
2009-07-07,3452.702842,2720.110493
2009-07-08,3464.878553,2767.688540
2009-07-09,3510.387597,2813.807976
2009-07-10,3512.465116,2812.886748
2009-07-13,3473.912145,2822.843453
2009-07-14,3570.801034,2891.305400
2009-07-15,3610.656331,2903.848462
2009-07-16,3618.852713,2884.383752
2009-07-17,3638.046512,2903.372956
2009-07-20,3711.751938,2942.706351
2009-07-21,3658.739018,2891.334197
2009-07-22,3728.082687,2946.193785
2009-07-23,3774.645995,2962.116938
2009-07-24,3790.759690,2938.010639
2009-07-27,3869.385013,2988.243896
2009-07-28,3881.984496,3024.442014
2009-07-29,3678.046512,2834.816200
2009-07-30,3756.919897,2871.358515
2009-07-31,3860.072351,2949.610214
2009-08-03,3914.242894,2983.987557
2009-08-04,3913.819121,3034.917920
2009-08-05,3866.604651,2999.550374
2009-08-06,3786.170543,2969.673054
2009-08-07,3674.521964,2901.717742
2009-08-10,3663.607235,2909.253532
2009-08-11,3675.844961,2937.755800
2009-08-12,3511.524548,2793.811803
2009-08-13,3556.403101,2794.616218
2009-08-14,3456.806202,2726.794257
2009-08-17,3245.757106,2567.251102
2009-08-18,3278.542636,2573.854467
2009-08-19,3115.834625,2447.880456
2009-08-20,3250.015504,2541.503762
2009-08-21,3311.235142,2597.305565
2009-08-24,3338.087855,2634.988104
2009-08-25,3214.294574,2568.453020
2009-08-26,3278.956072,2647.097177
2009-08-27,3262.325581,2647.570987
2009-08-28,3149.126615,2566.282970
2009-08-31,2925.343669,2381.631197
2009-09-01,2939.224806,2365.785352
2009-09-02,2988.041344,2380.954425
2009-09-03,3154.480620,2514.014055
2009-09-04,3180.506460,2548.162866
2009-09-07,3208.485788,2562.911543
2009-09-08,3277.488372,2617.685464
2009-09-09,3302.232558,2655.597019
2009-09-10,3269.157623,2628.303531
2009-09-11,3346.904393,2672.556331
2009-09-14,3404.020672,2741.782942
2009-09-15,3413.581395,2743.693820
2009-09-16,3367.689922,2720.233910
2009-09-17,3431.627907,2768.249447
2009-09-18,3307.173127,2683.202596
2009-09-21,3316.382429,2687.957714
2009-09-22,3236.206718,2628.676848
2009-09-23,3162.863049,2560.975032
2009-09-24,3184.423773,2587.338537
2009-09-25,3161.271318,2550.213094
2009-09-28,3072.496124,2458.528562
2009-09-29,3072.134367,2476.042130
2009-09-30,3105.746770,2519.643544
2009-10-09,3269.984496,2676.338436
2009-10-12,3257.498708,2684.981204
2009-10-13,3305.963824,2729.510642
2009-10-14,3335.813953,2772.106448
2009-10-15,3348.465116,2786.998943
2009-10-16,3350.604651,2806.872526
2009-10-19,3440.992248,2906.744209
2009-10-20,3491.028424,2931.037978
2009-10-21,3482.470284,2917.120475
2009-10-22,3459.762274,2896.039707
2009-10-23,3527.906977,2958.955469
2009-10-26,3528.930233,2952.806384
2009-10-27,3426.067183,2862.553631
2009-10-28,3441.167959,2882.361282
2009-10-29,3356.124031,2801.797084
2009-10-30,3390.563307,2826.417120
2009-11-02,3506.770026,2938.543898
2009-11-03,3550.832041,2970.389315
2009-11-04,3569.912145,2970.071903
2009-11-05,3580.692506,2976.900325
2009-11-06,3600.020672,3003.667943
2009-11-09,3613.219638,3007.254439
2009-11-10,3621.478036,3031.897288
2009-11-11,3613.095607,3014.118761
2009-11-12,3617.560724,3011.671457
2009-11-13,3636.919897,3019.224322
2009-11-16,3747.596899,3133.822571
2009-11-17,3750.232558,3128.383393
2009-11-18,3752.175711,3113.082568
2009-11-19,3764.795866,3118.894056
2009-11-20,3752.981912,3114.055585
2009-11-23,3788.640827,3147.263933
2009-11-24,3667.266150,3054.552179
2009-11-25,3751.555556,3128.975435
2009-11-26,3602.863049,3018.160237
2009-11-27,3496.134367,2896.425749
2009-11-30,3629.633075,3014.962015
2009-12-01,3680.444444,3042.772069
2009-12-02,3718.170543,3095.550602
2009-12-03,3711.503876,3080.098614
2009-12-04,3765.881137,3116.993302
2009-12-07,3792.072351,3138.713071
2009-12-08,3745.757106,3105.880609
2009-12-09,3673.881137,3051.967991
2009-12-10,3697.405685,3066.003566
2009-12-11,3695.111111,3055.175766
2009-12-14,3734.108527,3065.631653
2009-12-15,3703.710594,3031.802179
2009-12-16,3680.330749,3011.556036
2009-12-17,3597.054264,2943.469309
2009-12-18,3505.674419,2829.674544
2009-12-21,3510.718346,2849.320581
2009-12-22,3416.578811,2752.911958
2009-12-23,3448.558140,2774.380358
2009-12-24,3554.335917,2877.583725
2009-12-25,3539.824289,2863.297675
2009-12-28,3595.276486,2911.917995
2009-12-29,3618.335917,2918.724014
2009-12-30,3678.408269,2953.264955
2009-12-31,3695.793282,2962.939925
2010-01-04,3653.984496,2916.466623
2010-01-05,3683.762274,2920.353054
2010-01-06,3660.702842,2906.610588
2010-01-07,3588.072351,2863.424215
2010-01-08,3597.033592,2870.701542
2010-01-11,3599.018088,2850.084579
2010-01-12,3653.664083,2880.811792
2010-01-13,3536.062016,2766.489208
2010-01-14,3585.581395,2808.000209
2010-01-15,3599.731266,2826.673689
2010-01-18,3618.273902,2826.846472
2010-01-19,3625.302326,2837.066733
2010-01-20,3508.454780,2746.733238
2010-01-21,3523.069767,2742.747585
2010-01-22,3479.276486,2686.274332
2010-01-25,3439.803618,2661.633853
2010-01-26,3351.731266,2564.146247
2010-01-27,3306.015504,2536.972432
2010-01-28,3314.284238,2552.054907
2010-01-29,3311.793282,2544.087489
2010-02-01,3258.614987,2497.743676
2010-02-02,3251.875969,2499.943361
2010-02-03,3339.245478,2588.089835
2010-02-04,3326.925065,2575.933500
2010-02-05,3259.007752,2509.670195
2010-02-08,3256.837209,2510.214061
2010-02-09,3275.648579,2516.046943
2010-02-10,3322.098191,2555.165294
2010-02-11,3328.578811,2565.359336
2010-02-12,3360.496124,2589.464347
2010-02-22,3341.963824,2574.276273
2010-02-23,3306.077519,2551.041263
2010-02-24,3353.467700,2592.317527
2010-02-25,3402.718346,2639.592220
2010-02-26,3391.906977,2633.811987
2010-03-01,3436.093023,2666.616000
2010-03-02,3422.470284,2647.782603
2010-03-03,3447.111111,2661.417550
2010-03-04,3359.762274,2586.112868
2010-03-05,3369.260982,2599.742435
2010-03-08,3396.568475,2635.717296
2010-03-09,3416.909561,2668.726900
2010-03-10,3389.860465,2635.869114
2010-03-11,3386.780362,2623.971435
2010-03-12,3341.736434,2585.822775
2010-03-15,3290.108527,2555.820537
2010-03-16,3311.596899,2580.478489
2010-03-17,3383.896641,2639.274160
2010-03-18,3377.322997,2641.613365
2010-03-19,3404.516796,2664.523443
2010-03-22,3413.571059,2669.566570
2010-03-23,3385.602067,2658.058242
2010-03-24,3386.739018,2672.180007
2010-03-25,3337.602067,2630.637533
2010-03-26,3385.012920,2662.112287
2010-03-29,3471.359173,2723.813552
2010-03-30,3479.803618,2740.058346
2010-03-31,3457.994832,2712.436494
2010-04-01,3505.881137,2754.735459
2010-04-02,3521.808786,2774.721650
2010-04-06,3519.534884,2775.528617
2010-04-07,3500.723514,2774.759460
2010-04-08,3459.162791,2740.086715
2010-04-09,3492.682171,2778.737155
2010-04-12,3464.062016,2771.796197
2010-04-13,3505.653747,2784.928510
2010-04-14,3518.046512,2823.675900
2010-04-15,3508.599483,2820.752808
2010-04-16,3469.074935,2798.791288
2010-04-19,3283.121447,2664.810541
2010-04-20,3279.968992,2675.399193
2010-04-21,3345.405685,2748.742055
2010-04-22,3309.085271,2741.930741
2010-04-23,3297.157623,2731.491076
2010-04-26,3278.552972,2733.862456
2010-04-27,3212.826873,2696.692335
2010-04-28,3201.395349,2687.496828
2010-04-29,3162.852713,2616.101732
2010-04-30,3170.408269,2594.094724
2010-05-04,3120.878553,2588.033719
2010-05-05,3138.387597,2604.032122
2010-05-06,2994.170543,2486.713952
2010-05-07,2932.082687,2419.262744
2010-05-10,2954.242894,2418.863113
2010-05-11,2894.904393,2377.406566
2010-05-12,2912.826873,2364.695706
2010-05-13,2983.886305,2452.846680
2010-05-14,2964.361757,2443.053571
2010-05-17,2805.912145,2311.336902
2010-05-18,2864.444444,2355.193912
2010-05-19,2854.956072,2361.074940
2010-05-20,2817.591731,2331.090098
2010-05-21,2861.798450,2374.336378
2010-05-24,2969.994832,2477.267868
2010-05-25,2908.465116,2436.414266
2010-05-26,2908.465116,2427.429853
2010-05-27,2956.051680,2475.168678
2010-05-28,2946.046512,2482.213397
2010-05-31,2866.418605,2419.615736
2010-06-01,2836.341085,2388.132193
2010-06-02,2850.160207,2414.021873
2010-06-03,2827.989664,2398.385044
2010-06-04,2836.578811,2397.985897
2010-06-07,2786.273902,2352.257195
2010-06-08,2790.015504,2374.519176
2010-06-09,2875.586563,2436.973801
2010-06-10,2842.397933,2418.746307
2010-06-11,2851.545220,2425.661766
2010-06-17,2834.863049,2392.687803
2010-06-18,2786.739018,2326.434296
2010-06-21,2874.067183,2388.086014
2010-06-22,2877.229974,2389.718222
2010-06-23,2851.162791,2374.510822
2010-06-24,2850.129199,2364.580437
2010-06-25,2828.206718,2343.213520
2010-06-28,2808.041344,2315.281720
2010-06-29,2679.090439,2212.162883
2010-06-30,2649.167959,2193.007931
2010-07-01,2610.925065,2158.964383
2010-07-02,2619.235142,2133.758346
2010-07-05,2597.054264,2107.818960
2010-07-06,2648.992248,2167.148429
2010-07-07,2667.162791,2193.643150
2010-07-08,2662.449612,2200.800448
2010-07-09,2736.020672,2284.481015
2010-07-12,2766.118863,2308.200726
2010-07-13,2723.090439,2284.192034
2010-07-14,2742.749354,2293.126679
2010-07-15,2696.144703,2256.604201
2010-07-16,2704.010336,2280.045494
2010-07-19,2772.578811,2349.226820
2010-07-20,2833.591731,2409.645443
2010-07-21,2839.627907,2415.422059
2010-07-22,2874.718346,2445.677176
2010-07-23,2886.904393,2454.722523
2010-07-26,2905.488372,2487.874030
2010-07-27,2889.633075,2472.585491
2010-07-28,2959.917313,2529.176277
2010-07-29,2974.656331,2539.395778
2010-07-30,2965.219638,2525.773490
2010-08-02,3015.276486,2583.948483
2010-08-03,2962.242894,2551.523708
2010-08-04,2973.054264,2577.110460
2010-08-05,2946.594315,2581.221557
2010-08-06,2994.997416,2614.723248
2010-08-09,3016.268734,2649.900945
2010-08-10,2927.793282,2573.088370
2010-08-11,2945.953488,2594.231661
2010-08-12,2910.997416,2562.584496
2010-08-13,2951.472868,2602.431265
2010-08-16,3020.237726,2665.473618
2010-08-17,3041.126615,2688.491715
2010-08-18,3036.031008,2699.127646
2010-08-19,3054.677003,2712.010852
2010-08-20,2995.689922,2637.909636
2010-08-23,2993.478036,2642.608850
2010-08-24,3009.643411,2666.561505
2010-08-25,2938.521964,2612.828740
2010-08-26,2945.829457,2621.860665
2010-08-27,2954.594315,2642.427558
2010-08-30,3012.930233,2714.103008
2010-08-31,3000.713178,2718.045058
2010-09-01,2980.919897,2693.440824
2010-09-02,3019.524548,2756.369319
2010-09-03,3018.304910,2769.238066
2010-09-06,3075.028424,2795.777132
2010-09-07,3083.317829,2812.959709
2010-09-08,3081.105943,2845.423380
2010-09-09,3024.764858,2791.221200
2010-09-10,3031.059432,2826.249301
2010-09-13,3061.829457,2859.092624
2010-09-14,3064.609819,2872.611725
2010-09-15,3011.049096,2812.043164
2010-09-16,2953.788114,2751.568776
2010-09-17,2957.488372,2778.953547
2010-09-20,2945.560724,2763.867102
2010-09-21,2953.467700,2779.664081
2010-09-27,3002.614987,2855.459772
2010-09-28,2977.684755,2870.747894
2010-09-29,2971.379845,2843.332412
2010-09-30,3034.180879,2880.427656
2010-10-08,3146.490956,2981.061409
2010-10-11,3238.139535,2947.129072
2010-10-12,3279.307494,2956.309309
2010-10-13,3325.664083,2948.369010
2010-10-14,3332.444444,2879.050033
2010-10-15,3439.462532,2930.583120
2010-10-18,3417.219638,2907.132614
2010-10-19,3489.064599,2998.298459
2010-10-20,3510.987080,3059.563345
2010-10-21,3488.051680,3084.928684
2010-10-22,3492.155039,3110.470072
2010-10-25,3598.015504,3189.919226
2010-10-26,3582.511628,3198.065365
2010-10-27,3518.211886,3133.110293
2010-10-28,3511.824289,3128.212878
2010-10-29,3493.519380,3151.234188
2010-11-01,3589.664083,3235.279567
2010-11-02,3579.462532,3191.878224
2010-11-03,3535.235142,3136.024132
2010-11-04,3597.426357,3220.677803
2010-11-05,3639.069767,3244.215748
2010-11-08,3667.772610,3274.594454
2010-11-09,3642.325581,3315.807213
2010-11-10,3616.651163,3358.369328
2010-11-11,3627.886305,3313.009680
2010-11-12,3402.408269,3109.271949
2010-11-15,3426.242894,3218.193269
2010-11-16,3276.010336,3115.192934
2010-11-17,3208.175711,2967.843046
2010-11-18,3253.705426,3010.533909
2010-11-19,3285.633075,3077.000532
2010-11-22,3278.490956,3104.176333
2010-11-23,3211.555556,3062.837101
2010-11-24,3283.762274,3161.832896
2010-11-25,3331.762274,3190.255499
2010-11-26,3302.170543,3181.759340
2010-11-29,3297.209302,3219.236329
2010-11-30,3242.366925,3148.653430
2010-12-01,3241.364341,3117.715709
2010-12-02,3261.043928,3121.705852
2010-12-03,3264.248062,3096.862919
2010-12-06,3271.906977,3069.607028
2010-12-07,3307.844961,3119.516097
2010-12-08,3278.428941,3113.293101
2010-12-09,3228.289406,3036.406990
2010-12-10,3268.196382,3063.920913
2010-12-13,3370.604651,3142.340798
2010-12-14,3379.297158,3155.464085
2010-12-15,3356.733850,3137.747265
2010-12-16,3339.193798,3137.986362
2010-12-17,3334.015504,3131.882645
2010-12-20,3285.436693,3063.276044
2010-12-21,3358.666667,3073.732032
2010-12-22,3323.462532,3054.157730
2010-12-23,3295.720930,3022.333581
2010-12-24,3269.209302,2976.782602
2010-12-27,3203.834625,2898.259316
2010-12-28,3147.214470,2853.923323
2010-12-29,3164.682171,2904.759097
2010-12-30,3167.028424,2928.382856
2010-12-31,3233.343669,2987.239857
2011-01-04,3296.826873,3008.143961
2011-01-05,3282.335917,2967.997669
2011-01-06,3265.777778,2963.797929
2011-01-07,3272.992248,2952.368928
2011-01-10,3212.599483,2881.398427
2011-01-11,3229.891473,2863.857909
2011-01-12,3247.896641,2877.003678
2011-01-13,3246.801034,2901.773795
2011-01-14,3195.720930,2871.532186
2011-01-17,3074.263566,2749.024460
2011-01-18,3077.674419,2769.694672
2011-01-19,3147.131783,2825.044919
2011-01-20,3043.627907,2718.157065
2011-01-21,3083.679587,2709.736772
2011-01-24,3053.467700,2649.168124
2011-01-25,3037.364341,2632.227752
2011-01-26,3078.480620,2676.172970
2011-01-27,3128.134367,2722.040865
2011-01-28,3138.749354,2767.521858
2011-01-31,3179.855297,2796.562247
2011-02-01,3180.651163,2802.392247
2011-02-09,3143.100775,2763.822615
2011-02-10,3208.434109,2857.477906
2011-02-11,3225.798450,2890.841351
2011-02-14,3327.276486,2964.329757
2011-02-15,3325.757106,2975.556535
2011-02-16,3357.653747,3015.229786
2011-02-17,3354.945736,3005.417511
2011-02-18,3319.772610,2978.030682
2011-02-21,3367.348837,3024.543636
2011-02-22,3269.850129,2935.866992
2011-02-23,3281.385013,2956.940693
2011-02-24,3298.129199,2969.492515
2011-02-25,3305.033592,2966.034641
2011-02-28,3348.382429,3007.951803
2011-03-01,3364.227390,3018.746578
2011-03-02,3352.248062,3005.096287
2011-03-03,3329.943152,2954.891261
2011-03-04,3380.537468,2984.110871
2011-03-07,3446.521964,3025.097532
2011-03-08,3449.571059,3039.108739
2011-03-09,3451.018088,3029.097566
2011-03-10,3390.449612,3010.901246
2011-03-11,3356.465116,2990.530961
2011-03-14,3372.527132,3023.652156
2011-03-15,3311.586563,2966.792211
2011-03-16,3357.312661,2993.850493
2011-03-17,3304.496124,2936.930045
2011-03-18,3323.710594,2947.466497
2011-03-21,3314.842377,2932.931474
2011-03-22,3331.224806,2940.183762
2011-03-23,3374.604651,2990.828935
2011-03-24,3360.578811,2984.677951
2011-03-25,3405.147287,3015.432059
2011-03-28,3401.105943,2995.757859
2011-03-29,3367.421189,2917.717609
2011-03-30,3365.457364,2942.251711
2011-03-31,3331.565891,2919.686365
2011-04-01,3382.666667,2944.712417
2011-04-06,3422.294574,2948.348586
2011-04-07,3436.093023,2976.510374
2011-04-08,3466.005168,3023.800495
2011-04-11,3445.405685,3014.717296
2011-04-12,3438.521964,2989.816154
2011-04-13,3485.302326,3012.776530
2011-04-14,3466.211886,2981.469619
2011-04-15,3471.772610,2965.894581
2011-04-18,3472.289406,2936.611196
2011-04-19,3406.521964,2886.742391
2011-04-20,3406.470284,2904.778557
2011-04-21,3428.806202,2944.398723
2011-04-22,3410.790698,2951.080100
2011-04-25,3358.728682,2888.157435
2011-04-26,3339.493540,2862.563195
2011-04-27,3317.312661,2836.228718
2011-04-28,3267.989664,2749.172708
2011-04-29,3299.968992,2810.795371
2011-05-03,3318.997416,2827.979326
2011-05-04,3234.139535,2756.233846
2011-05-05,3231.131783,2744.506492
2011-05-06,3226.253230,2758.442167
2011-05-09,3234.894057,2785.450976
2011-05-10,3259.142119,2796.438660
2011-05-11,3250.739018,2795.995144
2011-05-12,3205.788114,2747.043091
2011-05-13,3233.167959,2757.919799
2011-05-16,3204.609819,2721.742783
2011-05-17,3220.702842,2729.716609
2011-05-18,3244.837209,2749.898396
2011-05-19,3225.467700,2738.557569
2011-05-20,3226.459948,2734.171213
2011-05-23,3124.527132,2646.364883
2011-05-24,3127.875969,2668.303480
2011-05-25,3090.790698,2648.082943
2011-05-26,3078.428941,2625.310359
2011-05-27,3062.852713,2591.447088
2011-05-30,3053.757106,2567.451734
2011-05-31,3102.387597,2636.974518
2011-06-01,3105.085271,2654.615564
2011-06-02,3054.997416,2631.996420
2011-06-03,3086.666667,2668.650919
2011-06-07,3105.178295,2689.629239
2011-06-08,3109.715762,2696.874717
2011-06-09,3051.049096,2637.183784
2011-06-10,3061.426357,2645.071951
2011-06-13,3049.457364,2635.334076
2011-06-14,3094.118863,2685.067599
2011-06-15,3062.656331,2653.093334
2011-06-16,3015.586563,2604.988500
2011-06-17,2989.312661,2554.851082
2011-06-20,2971.472868,2534.917964
2011-06-21,3006.790698,2581.407000
2011-06-22,3006.284238,2588.568306
2011-06-23,3056.981912,2664.414669
2011-06-24,3129.167959,2724.073869
2011-06-27,3138.490956,2733.471083
2011-06-28,3143.906977,2761.383042
2011-06-29,3100.950904,2725.263154
2011-06-30,3146.346253,2760.960582
2011-07-01,3152.196382,2767.229865
2011-07-04,3226.852713,2842.483526
2011-07-05,3227.390181,2859.324952
2011-07-06,3218.304910,2870.149527
2011-07-07,3205.870801,2850.065071
2011-07-08,3213.622739,2851.570954
2011-07-11,3217.788114,2882.404677
2011-07-12,3159.596899,2841.751828
2011-07-13,3210.594315,2892.443888
2011-07-14,3220.413437,2907.539786
2011-07-15,3233.994832,2930.535372
2011-07-18,3227.493540,2918.001861
2011-07-19,3199.100775,2885.566523
2011-07-20,3195.421189,2879.854092
2011-07-21,3161.901809,2856.818910
2011-07-22,3171.049096,2874.636735
2011-07-25,3068.000000,2783.919274
2011-07-26,3077.798450,2787.529127
2011-07-27,3100.826873,2818.261464
2011-07-28,3081.136951,2805.965423
2011-07-29,3071.917313,2771.669198
2011-08-01,3077.746770,2780.733650
2011-08-02,3055.689922,2767.045666
2011-08-03,3054.129199,2772.289370
2011-08-04,3059.751938,2790.635889
2011-08-05,2994.749354,2748.054620
2011-08-08,2887.751938,2650.365390
2011-08-09,2892.186047,2655.633313
2011-08-10,2918.987080,2682.703786
2011-08-11,2963.224806,2719.752707
2011-08-12,2971.958656,2741.377666
2011-08-15,3015.896641,2788.147276
2011-08-16,2994.914729,2766.640534
2011-08-17,2982.956072,2745.998044
2011-08-18,2929.457364,2694.062061
2011-08-19,2901.974160,2665.583334
2011-08-22,2871.100775,2617.045235
2011-08-23,2915.762274,2652.816706
2011-08-24,2904.413437,2650.976667
2011-08-25,3001.385013,2713.749349
2011-08-26,2998.677003,2714.343465
2011-08-29,2948.640827,2687.730355
2011-08-30,2937.198966,2665.942230
2011-08-31,2942.408269,2667.437088
2011-09-01,2929.757106,2644.206849
2011-09-02,2898.036176,2621.767202
2011-09-05,2835.989664,2543.543466
2011-09-06,2814.780362,2500.007092
2011-09-07,2872.444444,2553.810349
2011-09-08,2848.692506,2527.962588
2011-09-09,2843.514212,2511.847049
2011-09-13,2811.658915,2466.101783
2011-09-14,2824.919897,2471.431848
2011-09-15,2820.723514,2474.001212
2011-09-16,2825.829457,2479.334490
2011-09-19,2769.271318,2429.699156
2011-09-20,2780.206718,2441.037468
2011-09-21,2864.093023,2528.601884
2011-09-22,2775.906977,2447.327043
2011-09-23,2759.152455,2424.872703
2011-09-26,2698.625323,2378.473737
2011-09-27,2726.490956,2404.590373
2011-09-28,2698.284238,2384.535817
2011-09-29,2675.131783,2347.406591
2011-09-30,2668.062016,2342.395590
