Date,Strategy,CSI300,Strategy_to_CSI300_Ratio
2010-05-25,243.641427,290.846512,0.837698
2010-05-26,242.742985,290.846512,0.834609
2010-05-27,247.516868,295.605168,0.837323
2010-05-28,248.221340,294.604651,0.842557
2010-05-31,241.961574,286.641860,0.844125
2010-06-01,238.813219,283.634109,0.841976
2010-06-02,241.402187,285.016021,0.846978
2010-06-03,239.838504,282.798966,0.848088
2010-06-04,239.798590,283.657881,0.845380
2010-06-07,235.225719,278.627390,0.844230
2010-06-08,237.451918,279.001550,0.851077
2010-06-09,243.697380,287.558656,0.847470
2010-06-10,241.874631,284.239793,0.850953
2010-06-11,242.566177,285.154522,0.850648
2010-06-17,239.268780,283.486305,0.844022
2010-06-18,232.643430,278.673902,0.834823
2010-06-21,238.808601,287.406718,0.830908
2010-06-22,238.971822,287.722997,0.830562
2010-06-23,237.451082,285.116279,0.832822
2010-06-24,236.458044,285.012920,0.829640
2010-06-25,234.321352,282.820672,0.828516
2010-06-28,231.528172,280.804134,0.824518
2010-06-29,221.216288,267.909044,0.825714
2010-06-30,219.300793,264.916796,0.827810
2010-07-01,215.896438,261.092506,0.826896
2010-07-02,213.375835,261.923514,0.814649
2010-07-05,210.781896,259.705426,0.811619
2010-07-06,216.714843,264.899225,0.818103
2010-07-07,219.364315,266.716279,0.822463
2010-07-08,220.080045,266.244961,0.826607
2010-07-09,228.448102,273.602067,0.834965
2010-07-12,230.820073,276.611886,0.834455
2010-07-13,228.419203,272.309044,0.838823
2010-07-14,229.312668,274.274935,0.836069
2010-07-15,225.660420,269.614470,0.836974
2010-07-16,228.004549,270.401034,0.843209
2010-07-19,234.922682,277.257881,0.847307
2010-07-20,240.964544,283.359173,0.850386
2010-07-21,241.542206,283.962791,0.850612
2010-07-22,244.567718,287.471835,0.850754
2010-07-23,245.472252,288.690439,0.850296
2010-07-26,248.787403,290.548837,0.856267
2010-07-27,247.258549,288.963307,0.855675
2010-07-28,252.917628,295.991731,0.854475
2010-07-29,253.939578,297.465633,0.853677
2010-07-30,252.577349,296.521964,0.851800
2010-08-02,258.394848,301.527649,0.856952
2010-08-03,255.152371,296.224289,0.861349
2010-08-04,257.711046,297.305426,0.866823
2010-08-05,258.122156,294.659432,0.876002
2010-08-06,261.472325,299.499742,0.873030
2010-08-09,264.990095,301.626873,0.878536
2010-08-10,257.308837,292.779328,0.878849
2010-08-11,259.423166,294.595349,0.880608
2010-08-12,256.258450,291.099742,0.880311
2010-08-13,260.243126,295.147287,0.881740
2010-08-16,266.547362,302.023773,0.882538
2010-08-17,268.849171,304.112661,0.884045
2010-08-18,269.912765,303.603101,0.889032
2010-08-19,271.201085,305.467700,0.887822
2010-08-20,263.790964,299.568992,0.880568
2010-08-23,264.260885,299.347804,0.882789
2010-08-24,266.656151,300.964341,0.886006
2010-08-25,261.282874,293.852196,0.889164
2010-08-26,262.186067,294.582946,0.890025
2010-08-27,264.242756,295.459432,0.894345
2010-08-30,271.410301,301.293023,0.900818
2010-08-31,271.804506,300.071318,0.905800
2010-09-01,269.344082,298.091990,0.903560
2010-09-02,275.636932,301.952455,0.912849
2010-09-03,276.923807,301.830491,0.917481
2010-09-06,279.577713,307.502842,0.909187
2010-09-07,281.295971,308.331783,0.912316
2010-09-08,284.542338,308.110594,0.923507
2010-09-09,279.122120,302.476486,0.922789
2010-09-10,282.624930,303.105943,0.932430
2010-09-13,285.909262,306.182946,0.933786
2010-09-14,287.261173,306.460982,0.937350
2010-09-15,281.204316,301.104910,0.933908
2010-09-16,275.156878,295.378811,0.931539
2010-09-17,277.895355,295.748837,0.939633
2010-09-20,276.386710,294.556072,0.938316
2010-09-21,277.966408,295.346770,0.941153
2010-09-27,285.545977,300.261499,0.950991
2010-09-28,287.074789,297.768475,0.964087
2010-09-29,284.333241,297.137984,0.956906
2010-09-30,288.042766,303.418088,0.949326
2010-10-08,298.106141,314.649096,0.947424
2010-10-11,294.712907,323.813953,0.910130
2010-10-12,295.630931,327.930749,0.901504
2010-10-13,294.836901,332.566408,0.886550
2010-10-14,287.905003,333.244444,0.863945
2010-10-15,293.058312,343.946253,0.852047
2010-10-18,290.713261,341.721964,0.850730
2010-10-19,299.829846,348.906460,0.859342
2010-10-20,305.956335,351.098708,0.871425
2010-10-21,308.492868,348.805168,0.884427
2010-10-22,311.047007,349.215504,0.890702
2010-10-25,318.991923,359.801550,0.886577
2010-10-26,319.806536,358.251163,0.892688
2010-10-27,313.311029,351.821189,0.890541
2010-10-28,312.821288,351.182429,0.890766
2010-10-29,315.123419,349.351938,0.902023
2010-11-01,323.527957,358.966408,0.901276
2010-11-02,319.187822,357.946253,0.891720
2010-11-03,313.602413,353.523514,0.887077
2010-11-04,322.067780,359.742636,0.895273
2010-11-05,324.421575,363.906977,0.891496
2010-11-08,327.459445,366.777261,0.892802
2010-11-09,331.580721,364.232558,0.910354
2010-11-10,335.836933,361.665116,0.928585
2010-11-11,331.300968,362.788630,0.913207
2010-11-12,310.927195,340.240827,0.913844
2010-11-15,321.819327,342.624289,0.939278
2010-11-16,311.519293,327.601034,0.950911
2010-11-17,296.784305,320.817571,0.925087
2010-11-18,301.053391,325.370543,0.925263
2010-11-19,307.700053,328.563307,0.936502
2010-11-22,310.417633,327.849096,0.946831
2010-11-23,306.283710,321.155556,0.953693
2010-11-24,316.183290,328.376227,0.962869
2010-11-25,319.025550,333.176227,0.957528
2010-11-26,318.175934,330.217054,0.963536
2010-11-29,321.923633,329.720930,0.976352
2010-11-30,314.865343,324.236693,0.971097
2010-12-01,311.771571,324.136434,0.961853
2010-12-02,312.170585,326.104393,0.957272
2010-12-03,309.686292,326.424806,0.948722
2010-12-06,306.960703,327.190698,0.938171
2010-12-07,311.951610,330.784496,0.943066
2010-12-08,311.329310,327.842894,0.949630
2010-12-09,303.640699,322.828941,0.940562
2010-12-10,306.392091,326.819638,0.937496
2010-12-13,314.234080,337.060465,0.932278
2010-12-14,315.546408,337.929716,0.933763
2010-12-15,313.774727,335.673385,0.934762
2010-12-16,313.798636,333.919380,0.939744
2010-12-17,313.188265,333.401550,0.939373
2010-12-20,306.327604,328.543669,0.932380
2010-12-21,307.373203,335.866667,0.915164
2010-12-22,305.415773,332.346253,0.918969
2010-12-23,302.233358,329.572093,0.917048
2010-12-24,297.678260,326.920930,0.910551
2010-12-27,289.825932,320.383463,0.904622
2010-12-28,285.392332,314.721447,0.906809
2010-12-29,290.475910,316.468217,0.917868
2010-12-30,292.838286,316.702842,0.924647
2010-12-31,298.723986,323.334367,0.923886
2011-01-04,300.814396,329.682687,0.912436
2011-01-05,296.799767,328.233592,0.904233
2011-01-06,296.379793,326.577778,0.907532
2011-01-07,295.236893,327.299225,0.902040
2011-01-10,288.139843,321.259948,0.896906
2011-01-11,286.385791,322.989147,0.886673
2011-01-12,287.700368,324.789664,0.885805
2011-01-13,290.177380,324.680103,0.893733
2011-01-14,287.153219,319.572093,0.898555
2011-01-17,274.902446,307.426357,0.894206
2011-01-18,276.969467,307.767442,0.899931
2011-01-19,282.504492,314.713178,0.897657
2011-01-20,271.815707,304.362791,0.893065
2011-01-21,270.973677,308.367959,0.878735
2011-01-24,264.916812,305.346770,0.867593
2011-01-25,263.222775,303.736434,0.866616
2011-01-26,267.617297,307.848062,0.869316
2011-01-27,272.204087,312.813437,0.870180
2011-01-28,276.752186,313.874935,0.881728
2011-01-31,279.656225,317.985530,0.879462
2011-02-01,280.239225,318.065116,0.881075
2011-02-09,276.382261,314.310078,0.879330
2011-02-10,285.747791,320.843411,0.890614
2011-02-11,289.084135,322.579845,0.896163
2011-02-14,296.432976,332.727649,0.890918
2011-02-15,297.555654,332.575711,0.894700
2011-02-16,301.522979,335.765375,0.898017
2011-02-17,300.541751,335.494574,0.895817
2011-02-18,297.803068,331.977261,0.897059
2011-02-21,302.454364,336.734884,0.898197
2011-02-22,293.586699,326.985013,0.897860
2011-02-23,295.694069,328.138501,0.901126
2011-02-24,296.949251,329.812920,0.900357
2011-02-25,296.603464,330.503359,0.897429
2011-02-28,300.795180,334.838243,0.898330
2011-03-01,301.874658,336.422739,0.897308
2011-03-02,300.509629,335.224806,0.896442
2011-03-03,295.489126,332.994315,0.887370
2011-03-04,298.411087,338.053747,0.882733
2011-03-07,302.509753,344.652196,0.877725
2011-03-08,303.910874,344.957106,0.881011
2011-03-09,302.909757,345.101809,0.877740
2011-03-10,301.090125,339.044961,0.888054
2011-03-11,299.053096,335.646512,0.890976
2011-03-14,302.365216,337.252713,0.896554
2011-03-15,296.679221,331.158656,0.895882
2011-03-16,299.385049,335.731266,0.891740
2011-03-17,293.693004,330.449612,0.888768
2011-03-18,294.746650,332.371059,0.886800
2011-03-21,293.293147,331.484238,0.884788
2011-03-22,294.018376,333.122481,0.882613
2011-03-23,299.082894,337.460465,0.886275
2011-03-24,298.467795,336.057881,0.888144
2011-03-25,301.543206,340.514729,0.885551
2011-03-28,299.575786,340.110594,0.880819
2011-03-29,291.771761,336.742119,0.866455
2011-03-30,294.225171,336.545736,0.874250
2011-03-31,291.968637,333.156589,0.876371
2011-04-01,294.471242,338.266667,0.870530
2011-04-06,294.834859,342.229457,0.861512
2011-04-07,297.651037,343.609302,0.866248
2011-04-08,302.380050,346.600517,0.872417
2011-04-11,301.471730,344.540568,0.874996
2011-04-12,298.981615,343.852196,0.869506
2011-04-13,301.277653,348.530233,0.864423
2011-04-14,298.146962,346.621189,0.860152
2011-04-15,296.589458,347.177261,0.854288
2011-04-18,293.661120,347.228941,0.845728
2011-04-19,288.674239,340.652196,0.847416
2011-04-20,290.477856,340.647028,0.852724
2011-04-21,294.439872,342.880620,0.858724
2011-04-22,295.108010,341.079070,0.865219
2011-04-25,288.815744,335.872868,0.859896
2011-04-26,286.256319,333.949354,0.857185
2011-04-27,283.622872,331.731266,0.854978
2011-04-28,274.917271,326.798966,0.841243
2011-04-29,281.079537,329.996899,0.851764
2011-05-03,282.797933,331.899742,0.852058
2011-05-04,275.623385,323.413953,0.852231
2011-05-05,274.450649,323.113178,0.849395
2011-05-06,275.844217,322.625323,0.854999
2011-05-09,278.545098,323.489406,0.861064
2011-05-10,279.643866,325.914212,0.858029
2011-05-11,279.599514,325.073902,0.860111
2011-05-12,274.704309,320.578811,0.856901
2011-05-13,275.791980,323.316796,0.853009
2011-05-16,272.174278,320.460982,0.849321
2011-05-17,272.971661,322.070284,0.847553
2011-05-18,274.989840,324.483721,0.847469
2011-05-19,273.855757,322.546770,0.849042
2011-05-20,273.417121,322.645995,0.847421
2011-05-23,264.636488,312.452713,0.846965
2011-05-24,266.830348,312.787597,0.853072
2011-05-25,264.808294,309.079070,0.856766
2011-05-26,262.531036,307.842894,0.852808
2011-05-27,259.144709,306.285271,0.846089
2011-05-30,256.745173,305.375711,0.840752
2011-05-31,263.697452,310.238760,0.849982
2011-06-01,265.461556,310.508527,0.854925
2011-06-02,263.199642,305.499742,0.861538
2011-06-03,266.865092,308.666667,0.864574
2011-06-07,268.962924,310.517829,0.866175
2011-06-08,269.687472,310.971576,0.867242
2011-06-09,263.718378,305.104910,0.864353
2011-06-10,264.507195,306.142636,0.864000
2011-06-13,263.533408,304.945736,0.864198
2011-06-14,268.506760,309.411886,0.867797
2011-06-15,265.309333,306.265633,0.866272
2011-06-16,260.498850,301.558656,0.863841
2011-06-17,255.485108,298.931266,0.854662
2011-06-20,253.491796,297.147287,0.853085
2011-06-21,258.140700,300.679070,0.858526
2011-06-22,258.856831,300.628424,0.861052
2011-06-23,266.441467,305.698191,0.871583
2011-06-24,272.407387,312.916796,0.870543
2011-06-27,273.347108,313.849096,0.870951
2011-06-28,276.138304,314.390698,0.878328
2011-06-29,272.526315,310.095090,0.878848
2011-06-30,276.096058,314.634625,0.877513
2011-07-01,276.722987,315.219638,0.877874
2011-07-04,284.248353,322.685271,0.880884
2011-07-05,285.932495,322.739018,0.885956
2011-07-06,287.014953,321.830491,0.891820
2011-07-07,285.006507,320.587080,0.889014
2011-07-08,285.157095,321.362274,0.887338
2011-07-11,288.240468,321.778811,0.895772
2011-07-12,284.175183,315.959690,0.899403
2011-07-13,289.244389,321.059432,0.900906
2011-07-14,290.753979,322.041344,0.902847
2011-07-15,293.053537,323.399483,0.906166
2011-07-18,291.800186,322.749354,0.904108
2011-07-19,288.556652,319.910078,0.901993
2011-07-20,287.985409,319.542119,0.901244
2011-07-21,285.681891,316.190181,0.903513
2011-07-22,287.463674,317.104910,0.906525
2011-07-25,278.391927,306.800000,0.907405
2011-07-26,278.752913,307.779845,0.905689
2011-07-27,281.826146,310.082687,0.908874
2011-07-28,280.596542,308.113695,0.910692
2011-07-29,277.166920,307.191731,0.902260
2011-08-01,278.073365,307.774677,0.903497
2011-08-02,276.704567,305.568992,0.905539
2011-08-03,277.228937,305.412920,0.907718
2011-08-04,279.063589,305.975194,0.912046
2011-08-05,274.805462,299.474935,0.917624
2011-08-08,265.036539,288.775194,0.917795
2011-08-09,265.563331,289.218605,0.918210
2011-08-10,268.270379,291.898708,0.919053
2011-08-11,271.975271,296.322481,0.917835
2011-08-12,274.137767,297.195866,0.922414
2011-08-15,278.814728,301.589664,0.924484
2011-08-16,276.664053,299.491473,0.923779
2011-08-17,274.599804,298.295607,0.920563
2011-08-18,269.406206,292.945736,0.919645
2011-08-19,266.558333,290.197416,0.918541
2011-08-22,261.704523,287.110078,0.911513
2011-08-23,265.281671,291.576227,0.909819
2011-08-24,265.097667,290.441344,0.912741
2011-08-25,271.374935,300.138501,0.904166
2011-08-26,271.434346,299.867700,0.905180
2011-08-29,268.773035,294.864083,0.911515
2011-08-30,266.594223,293.719897,0.907648
2011-08-31,266.743709,294.240827,0.906549
2011-09-01,264.420685,292.975711,0.902534
2011-09-02,262.176720,289.803618,0.904670
2011-09-05,254.354347,283.598966,0.896880
2011-09-06,250.000709,281.478036,0.888171
2011-09-07,255.381035,287.244444,0.889072
2011-09-08,252.796259,284.869251,0.887412
2011-09-09,251.184705,284.351421,0.883360
2011-09-13,246.610178,281.165891,0.877098
2011-09-14,247.143185,282.491990,0.874868
2011-09-15,247.400121,282.072351,0.877080
2011-09-16,247.933449,282.582946,0.877383
2011-09-19,242.969916,276.927132,0.877379
2011-09-20,244.103747,278.020672,0.878006
2011-09-21,252.860188,286.409302,0.882863
2011-09-22,244.732704,277.590698,0.881632
2011-09-23,242.487270,275.915245,0.878847
2011-09-26,237.847374,269.862532,0.881365
2011-09-27,240.459037,272.649096,0.881936
2011-09-28,238.453582,269.828424,0.883723
2011-09-29,234.740659,267.513178,0.877492
2011-09-30,234.239559,266.806202,0.877939
2011-10-10,230.984571,264.297674,0.873956
2011-10-11,226.696032,263.771576,0.859441
2011-10-12,233.733284,273.360207,0.855038
2011-10-13,236.050181,275.204134,0.857728
2011-10-14,234.530301,274.292506,0.855037
2011-10-17,236.915742,275.653747,0.859469
2011-10-18,229.257764,267.928682,0.855667
2011-10-19,227.153540,266.985013,0.850810
2011-10-20,219.331031,260.519897,0.841897
2011-10-21,216.776771,259.212403,0.836290
2011-10-24,222.415845,266.322481,0.835137
2011-10-25,228.405024,271.362274,0.841698
2011-10-26,231.530504,274.072351,0.844779
2011-10-27,231.369839,274.674935,0.842341
2011-10-28,237.469718,280.002067,0.848100
2011-10-31,236.371290,278.585013,0.848471
2011-11-01,235.657715,278.814470,0.845213
2011-11-02,237.471934,283.451163,0.837788
2011-11-03,239.136915,283.648579,0.843075
2011-11-04,240.851653,285.658915,0.843144
2011-11-07,239.443976,282.816537,0.846641
2011-11-08,239.071048,281.933850,0.847969
2011-11-09,241.316526,284.408269,0.848486
2011-11-10,236.810673,279.027390,0.848700
2011-11-11,235.957501,278.552972,0.847083
2011-11-14,240.915952,284.258398,0.847524
2011-11-15,240.036299,283.687855,0.846128
2011-11-16,233.914572,275.981395,0.847574
2011-11-17,233.497352,275.144186,0.848636
2011-11-18,227.408161,269.405685,0.844110
2011-11-21,227.571715,269.735401,0.843685
2011-11-22,228.500465,269.713695,0.847196
2011-11-23,227.288237,267.081137,0.851008
2011-11-24,226.996370,267.588630,0.848303
2011-11-25,227.228937,265.629974,0.855434
2011-11-28,227.613022,265.976227,0.855765
2011-11-29,230.038708,269.619638,0.853197
2011-11-30,222.166463,260.622222,0.852446
2011-12-01,226.703832,267.039793,0.848951
2011-12-02,223.616639,264.321447,0.846003
2011-12-05,217.100349,260.608786,0.833051
2011-12-06,217.264847,260.086822,0.835355
2011-12-07,218.006780,261.315762,0.834266
2011-12-08,217.167519,260.981912,0.832117
2011-12-09,213.510917,258.755556,0.825145
2011-12-12,210.741886,256.091990,0.822915
2011-12-13,205.079825,250.328682,0.819242
2011-12-14,202.254876,247.801550,0.816197
2011-12-15,195.562815,241.942119,0.808304
2011-12-16,200.407493,247.041860,0.811229
2011-12-19,198.566470,246.450646,0.805705
2011-12-20,198.374016,245.691990,0.807409
2011-12-21,194.230101,241.768475,0.803372
2011-12-22,196.109525,241.998966,0.810373
2011-12-23,198.622360,243.840827,0.814557
2011-12-26,196.046670,241.416021,0.812070
2011-12-27,191.971221,238.247028,0.805765
2011-12-28,192.856456,238.545736,0.808467
2011-12-29,193.153786,238.900258,0.808512
2011-12-30,196.692457,242.453747,0.811258
2012-01-04,190.992849,237.596899,0.803852
2012-01-05,187.485441,235.285788,0.796841
2012-01-06,189.032405,236.754522,0.798432
2012-01-09,196.769800,244.813437,0.803754
2012-01-10,205.860818,252.956072,0.813820
2012-01-11,205.911741,251.742636,0.817945
2012-01-12,205.449348,251.702326,0.816239
2012-01-13,202.497038,247.475969,0.818249
2012-01-16,194.264758,242.444444,0.801275
2012-01-17,206.112123,254.325581,0.810426
2012-01-18,202.998203,250.355556,0.810840
2012-01-19,207.384162,255.126615,0.812868
2012-01-20,210.403341,258.820672,0.812931
2012-01-30,207.894170,254.337984,0.817393
2012-01-31,209.294267,254.703876,0.821716
2012-02-01,205.256652,251.058398,0.817565
2012-02-02,209.115340,256.975711,0.813755
2012-02-03,209.981261,259.027390,0.810653
2012-02-06,211.447750,258.844444,0.816891
2012-02-07,207.615536,254.051680,0.817218
2012-02-08,215.419624,261.316796,0.824362
2012-02-09,215.760780,261.419121,0.825344
2012-02-10,216.248122,261.872868,0.825775
2012-02-13,216.844506,261.703359,0.828589
2012-02-14,215.925251,260.683204,0.828305
2012-02-15,218.391054,263.525581,0.828728
2012-02-16,216.144045,262.126098,0.824580
2012-02-17,215.980253,262.231525,0.823624
2012-02-20,216.149113,262.605685,0.823094
2012-02-21,218.109537,264.852713,0.823513
2012-02-22,221.190627,268.473385,0.823883
2012-02-23,223.445671,269.380879,0.829479
2012-02-24,227.444819,273.697158,0.831009
2012-02-27,228.349128,274.580879,0.831628
2012-02-28,228.595617,275.189664,0.830684
2012-02-29,228.638959,272.262532,0.839774
2012-03-01,227.878421,272.180879,0.837232
2012-03-02,231.171024,276.995349,0.834566
2012-03-05,230.987354,275.214470,0.839299
2012-03-06,226.056588,270.909561,0.834436
2012-03-07,222.674695,269.044961,0.827649
2012-03-08,225.854800,272.433075,0.829029
2012-03-09,231.505214,275.379845,0.840676
2012-03-12,231.954041,274.356589,0.845447
2012-03-13,233.296839,277.113178,0.841883
2012-03-14,227.718830,269.262016,0.845715
2012-03-15,226.327251,267.240310,0.846905
2012-03-16,231.718726,271.164858,0.854531
2012-03-19,231.230692,271.835659,0.850627
2012-03-20,228.708707,267.126615,0.856181
2012-03-21,228.464486,267.471835,0.854163
2012-03-22,228.730341,267.054264,0.856494
2012-03-23,227.828667,263.869767,0.863413
2012-03-26,229.221365,264.128165,0.867841
2012-03-27,227.189998,263.270284,0.862953
2012-03-28,222.804251,255.803618,0.870997
2012-03-29,221.088862,252.518863,0.875534
2012-03-30,222.101199,253.736434,0.875322
2012-04-05,225.839166,259.724031,0.869535
2012-04-06,226.379228,260.447545,0.869193
2012-04-09,224.838331,257.896641,0.871816
2012-04-10,226.334416,260.443411,0.869035
2012-04-11,226.593163,260.469251,0.869942
2012-04-12,230.702828,265.678553,0.868353
2012-04-13,231.143936,266.713178,0.866639
2012-04-16,230.368051,266.050646,0.865880
2012-04-17,227.655861,262.726615,0.866512
2012-04-18,231.942147,268.724548,0.863122
2012-04-19,231.358752,268.326615,0.862228
2012-04-20,234.190256,271.508010,0.862554
2012-04-23,232.635198,269.358140,0.863665
2012-04-24,233.418978,269.237209,0.866964
2012-04-25,234.755897,271.420155,0.864917
2012-04-26,235.133049,271.988630,0.864496
2012-04-27,236.400347,271.437726,0.870919
2012-05-02,240.470283,277.363307,0.866987
2012-05-03,240.184857,278.193282,0.863374
2012-05-04,242.874022,280.711111,0.865210
2012-05-07,242.540184,280.907494,0.863417
2012-05-08,242.218930,280.012403,0.865029
2012-05-09,238.542969,274.678036,0.868446
2012-05-10,238.094995,274.647028,0.866913
2012-05-11,236.380562,272.549871,0.867293
2012-05-14,233.834626,270.339018,0.864968
2012-05-15,233.868502,270.529199,0.864485
2012-05-16,230.202856,266.113695,0.865055
2012-05-17,232.613653,270.174677,0.860975
2012-05-18,229.403520,266.044444,0.862275
2012-05-21,231.729488,267.413953,0.866557
2012-05-22,234.958953,271.579328,0.865158
2012-05-23,233.551936,270.477519,0.863480
2012-05-24,230.837722,268.243928,0.860552
2012-05-25,229.371180,265.953488,0.862448
2012-05-28,232.642175,270.252196,0.860834
2012-05-29,234.958773,273.989664,0.857546
2012-05-30,234.342236,273.101809,0.858076
2012-05-31,233.799511,272.045478,0.859413
2012-06-01,234.279596,272.144703,0.860864
2012-06-04,228.721643,264.499225,0.864735
2012-06-05,230.000247,264.479587,0.869633
2012-06-06,229.514149,264.330749,0.868284
2012-06-07,228.183232,262.757623,0.868417
2012-06-08,225.757625,260.912661,0.865261
2012-06-11,226.293866,264.420672,0.855810
2012-06-12,225.103744,262.550904,0.857372
2012-06-13,228.193808,266.732817,0.855515
2012-06-14,226.430336,264.642894,0.855607
2012-06-15,227.346341,265.431525,0.856516
2012-06-18,228.313481,266.791731,0.855774
2012-06-19,226.719917,264.456848,0.857304
2012-06-20,226.472892,263.835659,0.858386
2012-06-21,223.678598,259.657881,0.861436
2012-06-25,220.375678,253.903876,0.867949
2012-06-26,219.121707,253.738501,0.863573
2012-06-27,218.877753,252.940568,0.865333
2012-06-28,216.952308,250.721447,0.865312
2012-06-29,220.422323,254.429974,0.866338
2012-07-02,220.985359,254.805168,0.867272
2012-07-03,222.933916,255.164858,0.873686
2012-07-04,223.501286,254.772093,0.877260
2012-07-05,221.637026,251.201034,0.882309
2012-07-06,224.416962,255.566925,0.878114
2012-07-09,219.142227,249.719897,0.877552
2012-07-10,218.328318,248.755556,0.877682
2012-07-11,220.184933,250.704910,0.878263
2012-07-12,221.421996,253.145220,0.874684
2012-07-13,222.780891,253.295090,0.879531
2012-07-16,219.871124,248.034109,0.886455
2012-07-17,219.770902,249.529716,0.880740
2012-07-18,218.089270,249.544186,0.873951
2012-07-19,218.208369,250.575711,0.870828
2012-07-20,215.764280,247.902842,0.870358
2012-07-23,212.768351,244.488889,0.870258
2012-07-24,213.620099,245.580362,0.869858
2012-07-25,212.986733,243.935917,0.873126
2012-07-26,211.701365,242.634625,0.872511
2012-07-27,212.534717,242.802067,0.875341
2012-07-30,213.009506,241.425323,0.882300
2012-07-31,213.808536,241.128682,0.886699
2012-08-01,214.848238,243.788114,0.881291
2012-08-02,213.298849,241.331266,0.883843
2012-08-03,215.039697,243.280620,0.883916
2012-08-06,216.980937,246.574677,0.879981
2012-08-07,217.130395,246.911628,0.879385
2012-08-08,217.609398,247.007752,0.880982
2012-08-09,220.017955,249.271318,0.882644
2012-08-10,217.688658,248.036176,0.877649
2012-08-13,215.812480,243.093540,0.887775
2012-08-14,216.386406,243.619638,0.888214
2012-08-15,213.602838,240.994315,0.886340
2012-08-16,212.220415,239.759173,0.885140
2012-08-17,210.912023,239.119380,0.882037
2012-08-20,210.104205,237.911111,0.883121
2012-08-21,210.897113,239.142119,0.881890
2012-08-22,209.256015,237.270284,0.881931
2012-08-23,209.264861,237.953488,0.879436
2012-08-24,208.268932,235.212403,0.885450
2012-08-27,205.647679,230.304910,0.892937
2012-08-28,206.302293,231.360207,0.891693
2012-08-29,203.987835,228.920930,0.891084
2012-08-30,203.931696,228.565375,0.892225
2012-08-31,203.532129,227.893540,0.893102
2012-09-03,204.411763,230.322481,0.887502
2012-09-04,203.281771,227.845995,0.892189
2012-09-05,201.595005,227.377778,0.886608
2012-09-06,202.897822,229.232041,0.885120
2012-09-07,211.267218,239.501809,0.882111
2012-09-10,210.965308,240.482687,0.877258
2012-09-11,209.460631,238.955039,0.876569
2012-09-12,209.748581,239.800517,0.874679
2012-09-13,208.334201,237.566925,0.876950
2012-09-14,210.648555,239.332300,0.880151
2012-09-17,206.355299,233.458398,0.883906
2012-09-18,203.899900,231.032558,0.882559
2012-09-19,202.771702,232.169509,0.873378
2012-09-20,199.051868,226.971576,0.876990
2012-09-21,199.804577,227.293023,0.879062
2012-09-24,201.907822,228.994315,0.881715
2012-09-25,203.231318,228.439276,0.889651
2012-09-26,201.039944,225.828424,0.890233
2012-09-27,207.424162,232.735917,0.891243
2012-09-28,211.383395,237.013953,0.891861
2012-10-08,208.383225,234.630491,0.888134
2012-10-09,212.859014,239.809819,0.887616
2012-10-10,212.411662,240.219121,0.884241
2012-10-11,210.160481,237.987597,0.883073
2012-10-12,210.114796,238.194315,0.882115
2012-10-15,211.089476,237.194832,0.889941
2012-10-16,211.283674,237.535917,0.889481
2012-10-17,209.933264,237.808786,0.882782
2012-10-18,213.008356,241.455297,0.882185
2012-10-19,213.082906,241.082171,0.883860
2012-10-22,213.729657,242.024806,0.883090
2012-10-23,210.178881,238.974677,0.879503
2012-10-24,210.215183,238.530233,0.881294
2012-10-25,208.619736,236.820672,0.880919
2012-10-26,205.631548,232.342119,0.885038
2012-10-29,204.568093,231.095607,0.885210
2012-10-30,205.138891,231.512145,0.886083
2012-10-31,206.662851,233.056331,0.886751
2012-11-01,211.434090,237.506977,0.890223
2012-11-02,212.165692,238.425840,0.889860
2012-11-05,210.817237,237.920413,0.886083
2012-11-06,209.860833,236.920930,0.885784
2012-11-07,209.230854,236.435142,0.884940
2012-11-08,206.292225,232.083721,0.888870
2012-11-09,205.086184,231.619638,0.885444
2012-11-12,205.265612,232.749354,0.881917
2012-11-13,202.034251,228.675969,0.883496
2012-11-14,203.168148,229.778811,0.884190
2012-11-15,201.420258,226.730749,0.888368
2012-11-16,199.183271,225.037726,0.885111
2012-11-19,196.920486,224.805168,0.875961
2012-11-20,196.586890,223.760207,0.878561
2012-11-21,199.412288,226.863049,0.878999
2012-11-22,197.932717,225.069767,0.879428
2012-11-23,199.937518,226.633592,0.882206
2012-11-26,198.034887,224.868217,0.880671
2012-11-27,196.656396,222.288372,0.884690
2012-11-28,194.569999,220.068217,0.884135
2012-11-29,193.261076,218.674935,0.883782
2012-11-30,196.349632,221.153488,0.887843
2012-12-03,193.942274,217.968992,0.889770
2012-12-04,196.044927,220.306977,0.889872
2012-12-05,202.057444,228.204651,0.885422
2012-12-06,201.801529,227.762274,0.886018
2012-12-07,204.465782,232.223256,0.880471
2012-12-10,206.379096,234.733850,0.879205
2012-12-11,205.270941,233.436693,0.879343
2012-12-12,206.580375,234.394832,0.881335
2012-12-13,204.934094,231.797416,0.884109
2012-12-14,214.723269,243.500775,0.881818
2012-12-17,214.712297,244.620155,0.877738
2012-12-18,213.647205,244.766925,0.872860
2012-12-19,213.849951,245.075969,0.872586
2012-12-20,215.232365,246.493023,0.873178
2012-12-21,214.270379,245.167959,0.873974
2012-12-24,214.274677,246.120930,0.870607
2012-12-25,220.163456,253.064599,0.869989
2012-12-26,221.325972,254.017571,0.871302
2012-12-27,220.305308,252.670801,0.871906
2012-12-28,224.226319,256.335917,0.874736
2012-12-31,229.228247,260.770026,0.879044
