Date,Strategy,CSI300,Excess
2015-07-03,0.141751,0.163253,-0.021502
2015-07-06,0.156525,0.173767,-0.017242
2015-07-07,0.165010,0.166824,-0.001814
2015-07-08,0.145494,0.139975,0.005519
2015-07-09,0.179297,0.172822,0.006475
2015-07-10,0.202555,0.194955,0.007600
2015-07-13,0.198279,0.197835,0.000444
2015-07-14,0.182715,0.188312,-0.005597
2015-07-15,0.170473,0.174139,-0.003666
2015-07-16,0.176448,0.185415,-0.008967
2015-07-17,0.189910,0.198056,-0.008146
2015-07-20,0.198697,0.201549,-0.002852
2015-07-21,0.203371,0.202069,0.001302
2015-07-22,0.197680,0.201217,-0.003537
2015-07-23,0.211902,0.215777,-0.003875
2015-07-24,0.202119,0.206836,-0.004717
2015-07-27,0.167706,0.175814,-0.008108
2015-07-28,0.161322,0.175029,-0.013707
2015-07-29,0.174137,0.187163,-0.013026
2015-07-30,0.160740,0.177703,-0.016963
2015-07-31,0.157073,0.178319,-0.021246
2015-08-03,0.153027,0.176119,-0.023092
2015-08-04,0.165057,0.188170,-0.023114
2015-08-05,0.157777,0.179962,-0.022186
2015-08-06,0.148514,0.171124,-0.022611
2015-08-07,0.155760,0.178188,-0.022429
2015-08-10,0.176836,0.193950,-0.017113
2015-08-11,0.172418,0.192223,-0.019805
2015-08-12,0.168606,0.187264,-0.018658
2015-08-13,0.178131,0.201114,-0.022982
2015-08-14,0.176342,0.200060,-0.023718
2015-08-17,0.184227,0.207969,-0.023743
2015-08-18,0.156789,0.182508,-0.025719
2015-08-19,0.160810,0.188733,-0.027923
2015-08-20,0.148102,0.177868,-0.029766
2015-08-21,0.128441,0.157650,-0.029209
2015-08-24,0.100029,0.129077,-0.029047
2015-08-25,0.072567,0.101692,-0.029125
2015-08-26,0.066067,0.099608,-0.033541
2015-08-27,0.095183,0.128895,-0.033712
2015-08-28,0.111390,0.142970,-0.031580
2015-08-31,0.122477,0.151508,-0.029031
2015-09-01,0.124461,0.150999,-0.026538
2015-09-02,0.129700,0.151427,-0.021727
2015-09-07,0.100113,0.119428,-0.019315
2015-09-08,0.107709,0.128936,-0.021227
2015-09-09,0.114502,0.136258,-0.021756
2015-09-10,0.110173,0.130047,-0.019874
2015-09-11,0.111594,0.131282,-0.019688
2015-09-14,0.105887,0.123200,-0.017313
2015-09-15,0.093960,0.108295,-0.014335
2015-09-16,0.110503,0.126399,-0.015896
2015-09-17,0.111964,0.127442,-0.015477
2015-09-18,0.116881,0.133034,-0.016153
2015-09-21,0.132333,0.145831,-0.013497
2015-09-22,0.135370,0.149373,-0.014003
2015-09-23,0.124756,0.140586,-0.015830
2015-09-24,0.123925,0.140302,-0.016377
2015-09-25,0.110679,0.135048,-0.024369
2015-09-28,0.096756,0.122439,-0.025683
2015-09-29,0.087841,0.115018,-0.027176
2015-09-30,0.091279,0.117828,-0.026550
2015-10-08,0.106454,0.132413,-0.025959
2015-10-09,0.101652,0.129141,-0.027489
2015-10-12,0.118670,0.143708,-0.025039
2015-10-13,0.118558,0.143415,-0.024858
2015-10-14,0.115773,0.139092,-0.023319
2015-10-15,0.122248,0.149629,-0.027381
2015-10-16,0.129819,0.154246,-0.024426
2015-10-19,0.126756,0.148570,-0.021814
2015-10-20,0.137811,0.153265,-0.015455
2015-10-21,0.127617,0.141931,-0.014314
2015-10-22,0.134256,0.146032,-0.011776
2015-10-23,0.140831,0.155949,-0.015119
2015-10-26,0.149895,0.168805,-0.018910
2015-10-27,0.149481,0.169198,-0.019717
2015-10-28,0.142239,0.161779,-0.019540
2015-10-29,0.144992,0.164787,-0.019795
2015-10-30,0.143703,0.164172,-0.020469
2015-11-02,0.125821,0.146455,-0.020634
2015-11-03,0.124023,0.145302,-0.021279
2015-11-04,0.138113,0.162990,-0.024877
2015-11-05,0.151800,0.172033,-0.020232
2015-11-06,0.158478,0.182833,-0.024355
2015-11-09,0.170157,0.196690,-0.026533
2015-11-10,0.168047,0.195951,-0.027904
2015-11-11,0.168936,0.195993,-0.027057
2015-11-12,0.165905,0.190062,-0.024157
2015-11-13,0.166505,0.191904,-0.025399
2015-11-16,0.172986,0.200198,-0.027211
2015-11-17,0.172607,0.199587,-0.026981
2015-11-18,0.165469,0.195015,-0.029546
2015-11-19,0.175285,0.201763,-0.026478
2015-11-20,0.176164,0.203568,-0.027404
2015-11-23,0.170557,0.196229,-0.025672
2015-11-24,0.168844,0.196287,-0.027443
2015-11-25,0.170263,0.199225,-0.028961
2015-11-26,0.170934,0.199999,-0.029066
2015-11-27,0.150093,0.182601,-0.032508
2015-11-30,0.147986,0.185665,-0.037679
2015-12-01,0.151211,0.188461,-0.037250
2015-12-02,0.159825,0.202657,-0.042833
2015-12-03,0.165918,0.211439,-0.045521
2015-12-04,0.155797,0.199393,-0.043596
2015-12-07,0.140893,0.179586,-0.038693
2015-12-08,0.134567,0.172658,-0.038091
2015-12-09,0.132328,0.174050,-0.041723
2015-12-10,0.125749,0.168469,-0.042720
2015-12-11,0.125088,0.169009,-0.043921
2015-12-14,0.118887,0.163570,-0.044682
2015-12-15,0.116092,0.161798,-0.045706
2015-12-16,0.114811,0.160859,-0.046048
2015-12-17,0.121874,0.166424,-0.044550
2015-12-18,0.124064,0.167434,-0.043369
2015-12-21,0.127254,0.176831,-0.049577
2015-12-22,0.127307,0.177923,-0.050616
2015-12-23,0.124671,0.176874,-0.052203
2015-12-24,0.119872,0.171594,-0.051722
2015-12-25,0.110281,0.161667,-0.051386
2015-12-28,0.093123,0.145489,-0.052366
2015-12-29,0.094640,0.148985,-0.054345
2015-12-30,0.093698,0.149322,-0.055624
2015-12-31,0.083119,0.139302,-0.056183
2016-01-04,0.053714,0.111777,-0.058063
2016-01-05,0.050297,0.112813,-0.062516
2016-01-06,0.059045,0.119283,-0.060238
2016-01-07,0.031092,0.091127,-0.060036
2016-01-08,0.039541,0.100038,-0.060497
2016-01-11,0.032534,0.087349,-0.054815
2016-01-12,0.036513,0.089984,-0.053471
2016-01-13,0.024895,0.083181,-0.058286
2016-01-14,0.018976,0.077151,-0.058175
2016-01-15,0.003055,0.063079,-0.060024
2016-01-18,0.007796,0.064498,-0.056702
2016-01-19,0.023926,0.074869,-0.050943
2016-01-20,0.023271,0.069422,-0.046151
2016-01-21,0.008327,0.056778,-0.048450
2016-01-22,0.014434,0.062338,-0.047904
2016-01-25,0.016993,0.067559,-0.050565
2016-01-26,-0.005013,0.045689,-0.050702
2016-01-27,-0.007685,0.044483,-0.052168
2016-01-28,-0.030769,0.024760,-0.055529
2016-01-29,-0.021977,0.032588,-0.054565
2016-02-01,-0.038629,0.018809,-0.057439
2016-02-02,-0.031458,0.025818,-0.057275
2016-02-03,-0.032439,0.024350,-0.056789
2016-02-04,-0.026221,0.027928,-0.054149
2016-02-05,-0.031786,0.022590,-0.054376
2016-02-15,-0.033691,0.020615,-0.054306
2016-02-16,-0.022429,0.030940,-0.053369
2016-02-17,-0.015470,0.033905,-0.049374
2016-02-18,-0.009998,0.037112,-0.047110
2016-02-19,-0.004523,0.043505,-0.048028
2016-02-22,0.009297,0.062994,-0.053697
2016-02-23,0.004761,0.059631,-0.054869
2016-02-24,0.010069,0.061934,-0.051865
2016-02-25,-0.016613,0.038641,-0.055253
2016-02-26,-0.010548,0.047132,-0.057680
2016-02-29,-0.036054,0.024832,-0.060886
2016-03-01,-0.027811,0.031690,-0.059501
2016-03-02,-0.012347,0.045656,-0.058003
2016-03-03,-0.012072,0.046465,-0.058537
2016-03-04,0.005526,0.067165,-0.061639
2016-03-07,-0.002116,0.058298,-0.060415
2016-03-08,-0.000410,0.060316,-0.060725
2016-03-09,-0.004011,0.056233,-0.060244
2016-03-10,-0.012262,0.049455,-0.061717
2016-03-11,-0.009384,0.052012,-0.061396
2016-03-14,0.005226,0.065512,-0.060287
2016-03-15,0.005470,0.065780,-0.060310
2016-03-16,0.006650,0.067539,-0.060889
2016-03-17,0.011090,0.071460,-0.060370
2016-03-18,0.019984,0.082227,-0.062243
2016-03-21,0.007685,0.075093,-0.067408
2016-03-22,0.006017,0.072025,-0.066008
2016-03-23,0.006944,0.073165,-0.066221
2016-03-24,0.004131,0.067135,-0.063005
2016-03-25,0.005382,0.069628,-0.064245
2016-03-28,0.016139,0.082434,-0.066295
2016-03-29,0.015599,0.079121,-0.063522
2016-03-30,0.022507,0.088320,-0.065813
2016-03-31,0.022115,0.088524,-0.066409
2016-04-01,0.019820,0.089227,-0.069407
2016-04-05,0.030379,0.095420,-0.065041
2016-04-06,0.031227,0.094641,-0.063415
2016-04-07,0.026929,0.089211,-0.062282
2016-04-08,0.023111,0.088185,-0.065073
2016-04-11,0.026131,0.092392,-0.066261
2016-04-12,0.026234,0.093402,-0.067168
2016-04-13,0.027911,0.098242,-0.070331
2016-04-14,0.029757,0.099861,-0.070104
2016-04-15,0.030439,0.103247,-0.072807
2016-04-18,0.018586,0.094127,-0.075542
2016-04-19,0.008899,0.085209,-0.076310
2016-04-20,0.006127,0.078773,-0.072646
2016-04-21,0.002614,0.076459,-0.073845
2016-04-22,0.006308,0.078528,-0.072221
2016-04-25,0.012389,0.086127,-0.073738
2016-04-26,0.016057,0.091125,-0.075068
2016-04-27,0.015837,0.089608,-0.073771
2016-04-28,0.016833,0.088995,-0.072162
2016-04-29,0.016995,0.088555,-0.071560
2016-05-03,0.012094,0.088326,-0.076232
2016-05-04,0.011871,0.087865,-0.075994
2016-05-05,0.013062,0.088369,-0.075307
2016-05-06,0.002714,0.074124,-0.071409
2016-05-09,-0.000040,0.066414,-0.066454
2016-05-10,0.000210,0.064989,-0.064778
2016-05-11,0.002501,0.066571,-0.064070
2016-05-12,0.002416,0.067416,-0.065000
2016-05-13,0.002864,0.067074,-0.064210
2016-05-16,0.001604,0.066353,-0.064749
2016-05-17,-0.003878,0.059868,-0.063746
2016-05-18,-0.005945,0.057806,-0.063751
2016-05-19,-0.007357,0.057169,-0.064526
2016-05-20,-0.007746,0.056594,-0.064339
2016-05-23,-0.005587,0.061262,-0.066849
2016-05-24,-0.009703,0.056587,-0.066290
2016-05-25,-0.010914,0.056089,-0.067003
2016-05-26,-0.011483,0.056662,-0.068145
2016-05-27,-0.012295,0.056145,-0.068440
2016-05-30,-0.017127,0.051965,-0.069092
2016-05-31,-0.003361,0.067377,-0.070737
2016-06-01,-0.003099,0.066364,-0.069463
2016-06-02,-0.002257,0.067100,-0.069357
2016-06-03,0.003164,0.070113,-0.066949
2016-06-06,0.012560,0.079370,-0.066809
2016-06-07,0.018891,0.085463,-0.066571
2016-06-08,0.016984,0.083973,-0.066989
2016-06-13,0.018538,0.085109,-0.066571
2016-06-14,0.015200,0.083717,-0.068517
2016-06-15,0.019445,0.088440,-0.068995
2016-06-16,0.016693,0.085908,-0.069215
2016-06-17,0.020635,0.089687,-0.069052
2016-06-20,0.031334,0.102698,-0.071364
2016-06-21,0.029747,0.102594,-0.072847
2016-06-22,0.032384,0.105855,-0.073471
2016-06-23,0.030247,0.103894,-0.073647
2016-06-24,0.049856,0.123266,-0.073410
2016-06-27,0.051687,0.130340,-0.078653
2016-06-28,0.046212,0.125367,-0.079155
2016-06-29,0.046021,0.127157,-0.081136
2016-06-30,0.046916,0.127458,-0.080543
2016-07-01,0.042213,0.125335,-0.083122
2016-07-04,0.042544,0.129837,-0.087293
2016-07-05,0.038712,0.129327,-0.090615
2016-07-06,0.042476,0.130432,-0.087956
2016-07-07,0.041741,0.129629,-0.087887
2016-07-08,0.047181,0.138431,-0.091250
2016-07-11,0.021861,0.112468,-0.090608
2016-07-12,0.034478,0.128858,-0.094380
2016-07-13,0.035015,0.129971,-0.094956
2016-07-14,0.033785,0.129269,-0.095484
2016-07-15,0.027503,0.123981,-0.096478
2016-07-18,0.037204,0.132580,-0.095376
2016-07-19,0.044790,0.140344,-0.095554
2016-07-20,0.043929,0.139100,-0.095170
2016-07-21,0.045204,0.140846,-0.095642
2016-07-22,0.040155,0.135618,-0.095463
2016-07-25,0.033324,0.130251,-0.096926
2016-07-26,0.039445,0.137066,-0.097621
2016-07-27,0.033228,0.131081,-0.097853
2016-07-28,0.035232,0.131421,-0.096189
2016-07-29,0.040676,0.137654,-0.096978
2016-08-01,0.026986,0.122626,-0.095640
2016-08-02,0.027028,0.123749,-0.096721
2016-08-03,0.028138,0.124273,-0.096135
2016-08-04,0.030301,0.125185,-0.094884
2016-08-05,0.025998,0.120492,-0.094494
2016-08-08,0.028867,0.124124,-0.095257
2016-08-09,0.030469,0.125241,-0.094773
2016-08-10,0.028029,0.123668,-0.095639
2016-08-11,0.026475,0.122515,-0.096039
2016-08-12,0.025377,0.118726,-0.093349
2016-08-15,0.042120,0.134884,-0.092763
2016-08-16,0.046214,0.136042,-0.089827
2016-08-17,0.042932,0.135459,-0.092527
2016-08-18,0.041693,0.134497,-0.092805
2016-08-19,0.033991,0.130113,-0.096122
2016-08-22,0.037552,0.131410,-0.093857
2016-08-23,0.039098,0.134777,-0.095679
2016-08-24,0.037424,0.133420,-0.095996
2016-08-25,0.033933,0.131045,-0.097112
2016-08-26,0.026692,0.122918,-0.096226
2016-08-29,0.034293,0.125784,-0.091491
2016-08-30,0.036691,0.126975,-0.090283
2016-08-31,0.041118,0.128764,-0.087646
2016-09-01,0.036993,0.125793,-0.088800
2016-09-02,0.036243,0.126173,-0.089930
2016-09-05,0.031316,0.123361,-0.092045
2016-09-06,0.031631,0.123384,-0.091753
2016-09-07,0.030192,0.123181,-0.092989
2016-09-08,0.030939,0.123040,-0.092101
2016-09-09,0.017512,0.107799,-0.090287
2016-09-12,0.009684,0.091717,-0.082033
2016-09-13,0.011625,0.094170,-0.082544
2016-09-14,0.010482,0.091748,-0.081266
2016-09-19,0.019162,0.102875,-0.083712
2016-09-20,0.018747,0.102230,-0.083483
2016-09-21,0.019669,0.103271,-0.083602
2016-09-22,0.022479,0.106020,-0.083541
2016-09-23,0.010995,0.098332,-0.087337
2016-09-26,0.007213,0.105357,-0.098143
2016-09-27,0.007378,0.106068,-0.098690
2016-09-28,0.006533,0.104945,-0.098412
2016-09-29,0.008536,0.106482,-0.097946
2016-09-30,0.008066,0.105331,-0.097265
2016-10-10,0.009299,0.106812,-0.097513
2016-10-11,0.008767,0.102336,-0.093569
2016-10-12,0.007889,0.101607,-0.093718
2016-10-13,0.007100,0.101901,-0.094801
2016-10-14,0.007801,0.101658,-0.093856
2016-10-17,0.012986,0.107453,-0.094467
2016-10-18,0.015500,0.110378,-0.094877
2016-10-19,0.015125,0.109810,-0.094685
2016-10-20,0.015516,0.110073,-0.094557
2016-10-21,0.007156,0.104265,-0.097110
2016-10-24,0.023482,0.119450,-0.095968
2016-10-25,0.032561,0.124447,-0.091886
2016-10-26,0.033054,0.123037,-0.089983
2016-10-27,0.032250,0.122021,-0.089770
2016-10-28,0.035951,0.121810,-0.085859
2016-10-31,0.041196,0.120154,-0.078957
2016-11-01,0.041224,0.120930,-0.079706
2016-11-02,0.040309,0.118064,-0.077755
2016-11-03,0.041731,0.121601,-0.079870
2016-11-04,0.040381,0.121094,-0.080713
2016-11-07,0.049740,0.127700,-0.077959
2016-11-08,0.055257,0.134617,-0.079360
2016-11-09,0.054069,0.132586,-0.078517
2016-11-10,0.056305,0.136799,-0.080495
2016-11-11,0.049716,0.138461,-0.088745
2016-11-14,0.047345,0.141782,-0.094437
2016-11-15,0.042864,0.134205,-0.091341
2016-11-16,0.042896,0.134174,-0.091278
2016-11-17,0.042671,0.134940,-0.092269
2016-11-18,0.035966,0.120550,-0.084584
2016-11-21,0.042191,0.126059,-0.083868
2016-11-22,0.044457,0.130908,-0.086451
2016-11-23,0.047601,0.131600,-0.083999
2016-11-24,0.049513,0.133119,-0.083606
2016-11-25,0.052097,0.138111,-0.086014
2016-11-28,0.042338,0.131612,-0.089275
2016-11-29,0.045017,0.134786,-0.089768
2016-11-30,0.041308,0.132015,-0.090708
2016-12-01,0.043249,0.134892,-0.091643
2016-12-02,0.051496,0.134181,-0.082685
2016-12-05,0.040577,0.120190,-0.079613
2016-12-06,0.042971,0.121500,-0.078529
2016-12-07,0.043135,0.123291,-0.080156
2016-12-08,0.045740,0.122686,-0.076947
2016-12-09,0.045745,0.125439,-0.079693
2016-12-12,0.041479,0.122561,-0.081081
2016-12-13,0.039934,0.122631,-0.082697
2016-12-14,0.038327,0.119756,-0.081429
2016-12-15,0.031020,0.115485,-0.084465
2016-12-16,0.037392,0.122159,-0.084766
2016-12-19,0.041813,0.125906,-0.084093
2016-12-20,0.042643,0.132508,-0.089866
2016-12-21,0.043939,0.135862,-0.091923
2016-12-22,0.042444,0.135536,-0.093092
2016-12-23,0.036111,0.131273,-0.095162
2016-12-26,0.037740,0.136162,-0.098421
2016-12-27,0.033269,0.129173,-0.095904
2016-12-28,0.032337,0.127525,-0.095188
2016-12-29,0.032533,0.127054,-0.094522
2016-12-30,0.036702,0.129113,-0.092412
2017-01-03,0.035553,0.134186,-0.098633
2017-01-04,0.040295,0.137129,-0.096833
2017-01-05,0.039517,0.137070,-0.097553
2017-01-06,0.046257,0.143544,-0.097287
2017-01-09,0.047543,0.148203,-0.100660
2017-01-10,0.051885,0.150568,-0.098683
2017-01-11,0.049034,0.147847,-0.098812
2017-01-12,0.047897,0.145907,-0.098009
2017-01-13,0.050551,0.148112,-0.097562
2017-01-16,0.050723,0.144909,-0.094185
2017-01-17,0.059424,0.151519,-0.092095
2017-01-18,0.063090,0.153019,-0.089928
2017-01-19,0.062256,0.151857,-0.089601
2017-01-20,0.070076,0.157019,-0.086943
2017-01-23,0.057403,0.146563,-0.089160
2017-01-24,0.057674,0.144253,-0.086579
2017-01-25,0.058511,0.145550,-0.087039
2017-01-26,0.058744,0.146912,-0.088168
2017-02-03,0.068476,0.151696,-0.083220
2017-02-06,0.069186,0.152690,-0.083504
2017-02-07,0.066164,0.150088,-0.083925
2017-02-08,0.067071,0.152091,-0.085019
2017-02-09,0.067814,0.153564,-0.085750
2017-02-10,0.057088,0.146081,-0.088992
2017-02-13,0.062173,0.146603,-0.084430
2017-02-14,0.058723,0.143875,-0.085152
2017-02-15,0.058053,0.142309,-0.084256
2017-02-16,0.059188,0.144444,-0.085256
2017-02-17,0.058927,0.139626,-0.080699
2017-02-20,0.069071,0.149171,-0.080100
2017-02-21,0.070175,0.154338,-0.084163
2017-02-22,0.071909,0.155104,-0.083196
2017-02-23,0.070989,0.153287,-0.082298
2017-02-24,0.077414,0.161924,-0.084511
2017-02-27,0.096025,0.169567,-0.073541
2017-02-28,0.088991,0.165844,-0.076854
2017-03-01,0.089022,0.166477,-0.077455
2017-03-02,0.087144,0.163847,-0.076704
2017-03-03,0.082998,0.161008,-0.078010
2017-03-06,0.094479,0.166085,-0.071605
2017-03-07,0.093802,0.167872,-0.074070
2017-03-08,0.092796,0.167282,-0.074486
2017-03-09,0.090305,0.164819,-0.074514
2017-03-10,0.097294,0.177845,-0.080551
2017-03-13,0.089751,0.173417,-0.083666
2017-03-14,0.092192,0.176471,-0.084279
2017-03-15,0.092885,0.177258,-0.084373
2017-03-16,0.093181,0.179280,-0.086099
2017-03-17,0.086854,0.171531,-0.084676
2017-03-20,0.108991,0.182364,-0.073373
2017-03-21,0.103699,0.170990,-0.067291
2017-03-22,0.103079,0.169152,-0.066073
2017-03-23,0.104001,0.170498,-0.066497
2017-03-24,0.108035,0.170404,-0.062368
2017-03-27,0.105034,0.172865,-0.067831
2017-03-28,0.108105,0.172618,-0.064513
2017-03-29,0.107860,0.172097,-0.064238
2017-03-30,0.106168,0.168883,-0.062715
2017-03-31,0.111118,0.172094,-0.060976
2017-04-05,0.107284,0.170402,-0.063118
2017-04-06,0.109218,0.171533,-0.062315
2017-04-07,0.108940,0.171911,-0.062972
2017-04-10,0.093396,0.155190,-0.061794
2017-04-11,0.093563,0.157052,-0.063490
2017-04-12,0.092711,0.156187,-0.063475
2017-04-13,0.092923,0.156750,-0.063827
2017-04-14,0.089282,0.154011,-0.064729
2017-04-17,0.094162,0.160808,-0.066645
2017-04-18,0.095142,0.158948,-0.063806
2017-04-19,0.094267,0.157064,-0.062797
2017-04-20,0.098889,0.158815,-0.059926
2017-04-21,0.103651,0.165940,-0.062290
2017-04-24,0.109266,0.161374,-0.052108
2017-04-25,0.118132,0.166501,-0.048370
2017-04-26,0.116778,0.166977,-0.050198
2017-04-27,0.116877,0.167151,-0.050273
2017-04-28,0.122141,0.172317,-0.050176
2017-05-02,0.109138,0.166520,-0.057382
2017-05-03,0.109377,0.164992,-0.055615
2017-05-04,0.108842,0.163997,-0.055155
2017-05-05,0.105893,0.161895,-0.056002
2017-05-08,0.112854,0.162952,-0.050098
2017-05-09,0.114640,0.162516,-0.047875
2017-05-10,0.116058,0.160799,-0.044741
2017-05-11,0.119350,0.162992,-0.043641
2017-05-12,0.116700,0.158014,-0.041313
2017-05-15,0.125768,0.166035,-0.040267
2017-05-16,0.128144,0.169054,-0.040910
2017-05-17,0.123873,0.166927,-0.043054
2017-05-18,0.123302,0.165572,-0.042271
2017-05-19,0.130030,0.171864,-0.041834
2017-05-22,0.131173,0.169818,-0.038645
2017-05-23,0.133542,0.168101,-0.034558
2017-05-24,0.132681,0.168098,-0.035417
2017-05-25,0.138694,0.175049,-0.036355
2017-05-26,0.136363,0.173085,-0.036722
2017-05-31,0.137592,0.174395,-0.036803
2017-06-01,0.141337,0.174939,-0.033602
2017-06-02,0.138689,0.173680,-0.034991
2017-06-05,0.138199,0.172747,-0.034549
2017-06-06,0.142978,0.178368,-0.035390
2017-06-07,0.148148,0.182960,-0.034811
2017-06-08,0.151903,0.185977,-0.034074
2017-06-09,0.158097,0.187742,-0.029645
2017-06-12,0.153514,0.184018,-0.030504
2017-06-13,0.150892,0.180730,-0.029837
2017-06-14,0.143809,0.175547,-0.031738
2017-06-15,0.140970,0.174825,-0.033855
2017-06-16,0.136198,0.170916,-0.034718
2017-06-19,0.153773,0.186614,-0.032840
2017-06-20,0.150305,0.183995,-0.033690
2017-06-21,0.156255,0.188592,-0.032336
2017-06-22,0.158370,0.188854,-0.030484
2017-06-23,0.161781,0.192923,-0.031142
2017-06-26,0.161421,0.195077,-0.033656
2017-06-27,0.162527,0.195578,-0.033050
2017-06-28,0.159287,0.192473,-0.033186
2017-06-29,0.161681,0.194938,-0.033257
2017-06-30,0.157142,0.191978,-0.034837
2017-07-03,0.154082,0.187499,-0.033417
2017-07-04,0.152003,0.184412,-0.032409
2017-07-05,0.158570,0.188726,-0.030156
2017-07-06,0.159033,0.188772,-0.029739
2017-07-07,0.158224,0.188759,-0.030535
2017-07-10,0.172565,0.194666,-0.022102
2017-07-11,0.175170,0.195571,-0.020400
2017-07-12,0.172510,0.194267,-0.021758
2017-07-13,0.176502,0.197317,-0.020815
2017-07-14,0.175639,0.194678,-0.019039
2017-07-17,0.180615,0.193108,-0.012493
2017-07-18,0.179281,0.192200,-0.012918
2017-07-19,0.183227,0.198942,-0.015715
2017-07-20,0.185607,0.200881,-0.015275
2017-07-21,0.179596,0.198420,-0.018824
2017-07-24,0.180081,0.187230,-0.007148
2017-07-25,0.174783,0.180589,-0.005807
2017-07-26,0.171847,0.179088,-0.007241
2017-07-27,0.171227,0.179809,-0.008582
2017-07-28,0.165519,0.169990,-0.004470
2017-07-31,0.155590,0.167267,-0.011677
2017-08-01,0.162632,0.174123,-0.011492
2017-08-02,0.160828,0.173133,-0.012305
2017-08-03,0.155156,0.169690,-0.014534
2017-08-04,0.149662,0.159946,-0.010284
2017-08-07,0.156219,0.169906,-0.013687
2017-08-08,0.154219,0.169858,-0.015639
2017-08-09,0.155810,0.169736,-0.013926
2017-08-10,0.155419,0.168154,-0.012735
2017-08-11,0.144424,0.155298,-0.010873
2017-08-14,0.153516,0.165121,-0.011605
2017-08-15,0.151264,0.162236,-0.010972
2017-08-16,0.149595,0.161751,-0.012155
2017-08-17,0.150212,0.163825,-0.013612
2017-08-18,0.146575,0.161899,-0.015324
2017-08-21,0.148053,0.166931,-0.018878
2017-08-22,0.149547,0.166273,-0.016726
2017-08-23,0.151019,0.166665,-0.015647
2017-08-24,0.149509,0.164441,-0.014932
2017-08-25,0.157716,0.174493,-0.016777
2017-08-28,0.164186,0.184664,-0.020478
2017-08-29,0.158097,0.179248,-0.021151
2017-08-30,0.157679,0.179223,-0.021544
2017-08-31,0.155112,0.177970,-0.022858
2017-09-01,0.150717,0.175989,-0.025273
2017-09-04,0.142293,0.165947,-0.023653
2017-09-05,0.137116,0.163430,-0.026314
2017-09-06,0.135305,0.162665,-0.027360
2017-09-07,0.132452,0.160690,-0.028238
2017-09-08,0.131335,0.160298,-0.028963
2017-09-11,0.131669,0.164368,-0.032700
2017-09-12,0.133459,0.163232,-0.029773
2017-09-13,0.134449,0.163705,-0.029256
2017-09-14,0.132111,0.162426,-0.030315
2017-09-15,0.131339,0.162748,-0.031409
2017-09-18,0.138538,0.168522,-0.029984
2017-09-19,0.135392,0.164742,-0.029350
2017-09-20,0.135093,0.165787,-0.030694
2017-09-21,0.137277,0.165320,-0.028043
2017-09-22,0.145280,0.172820,-0.027541
2017-09-25,0.137960,0.161415,-0.023455
2017-09-26,0.138070,0.161681,-0.023612
2017-09-27,0.137573,0.161724,-0.024151
2017-09-28,0.138771,0.161860,-0.023088
2017-09-29,0.135598,0.161591,-0.025993
2017-10-09,0.137622,0.160811,-0.023189
2017-10-10,0.141559,0.163949,-0.022390
2017-10-11,0.144599,0.165227,-0.020629
2017-10-12,0.146712,0.166247,-0.019536
2017-10-13,0.149784,0.168920,-0.019136
2017-10-16,0.150864,0.169847,-0.018983
2017-10-17,0.150880,0.170236,-0.019355
2017-10-18,0.155418,0.173327,-0.017909
2017-10-19,0.157357,0.172045,-0.014688
2017-10-20,0.152087,0.169539,-0.017452
2017-10-23,0.157634,0.179420,-0.021785
2017-10-24,0.159553,0.183135,-0.023581
2017-10-25,0.161566,0.184880,-0.023314
2017-10-26,0.164540,0.186529,-0.021989
2017-10-27,0.177193,0.192985,-0.015792
2017-10-30,0.160000,0.175443,-0.015444
2017-10-31,0.153391,0.168965,-0.015573
2017-11-01,0.153280,0.167982,-0.014702
2017-11-02,0.153615,0.168031,-0.014416
2017-11-03,0.155549,0.166946,-0.011397
2017-11-06,0.161316,0.170693,-0.009377
2017-11-07,0.163644,0.174534,-0.010890
2017-11-08,0.161558,0.173931,-0.012373
2017-11-09,0.165334,0.176621,-0.011288
2017-11-10,0.160344,0.170247,-0.009903
2017-11-13,0.161245,0.169651,-0.008407
2017-11-14,0.158435,0.166731,-0.008295
2017-11-15,0.157099,0.164289,-0.007190
2017-11-16,0.162659,0.167267,-0.004608
2017-11-17,0.165866,0.170886,-0.005020
2017-11-20,0.169530,0.177664,-0.008134
2017-11-21,0.168440,0.177492,-0.009052
2017-11-22,0.168680,0.178410,-0.009730
2017-11-23,0.156054,0.166663,-0.010609
2017-11-24,0.145647,0.157092,-0.011445
2017-11-27,0.127672,0.137111,-0.009439
2017-11-28,0.121844,0.130277,-0.008433
2017-11-29,0.121257,0.130085,-0.008827
2017-11-30,0.116597,0.125639,-0.009042
2017-12-01,0.114008,0.123430,-0.009422
2017-12-04,0.082857,0.089877,-0.007019
2017-12-05,0.083115,0.089402,-0.006288
2017-12-06,0.078955,0.087209,-0.008254
2017-12-07,0.073298,0.083155,-0.009857
2017-12-08,0.063624,0.071650,-0.008026
2017-12-11,0.087195,0.085345,0.001850
2017-12-12,0.082338,0.079415,0.002923
2017-12-13,0.086187,0.082459,0.003728
2017-12-14,0.084067,0.080322,0.003745
2017-12-15,0.078174,0.073573,0.004601
2017-12-18,0.066649,0.060021,0.006628
2017-12-19,0.066897,0.060519,0.006378
2017-12-20,0.068139,0.060095,0.008044
2017-12-21,0.071281,0.063360,0.007921
2017-12-22,0.068495,0.061023,0.007472
