Date,MA20,MA50,MA100,MA200
2011-03-21,2984.7745,2905.5272,3011.4084,2792.5575
2011-03-22,2984.9904,2904.1680,3008.9110,2795.3867
2011-03-23,2986.6848,2904.6246,3006.8387,2797.9545
2011-03-24,2987.4441,2905.0422,3005.3544,2800.6958
2011-03-25,2989.9139,2906.3035,3004.2265,2803.6358
2011-03-28,2989.3042,2908.5906,3002.6718,2806.2388
2011-03-29,2984.2528,2909.6678,2999.4962,2808.4163
2011-03-30,2981.1105,2910.9728,2996.9999,2811.0295
2011-03-31,2979.3503,2911.3311,2994.8365,2813.6872
2011-04-01,2977.3804,2912.7947,2992.0769,2816.3407
2011-04-06,2973.5429,2916.7811,2989.1182,2819.0905
2011-04-07,2970.4130,2920.9175,2986.1374,2821.9831
2011-04-08,2970.1482,2924.8926,2983.2173,2825.3409
2011-04-11,2970.3390,2930.8238,2979.7808,2828.5418
2011-04-12,2970.3032,2936.4254,2976.5488,2831.3061
2011-04-13,2969.7594,2943.6975,2975.5839,2834.2762
2011-04-14,2970.4933,2950.6824,2973.2166,2837.0552
2011-04-15,2969.0955,2956.4768,2971.7237,2839.9213
2011-04-18,2969.0796,2960.7682,2971.4113,2842.9722
2011-04-19,2966.0434,2963.1526,2970.1734,2845.4654
2011-04-20,2964.6357,2965.3169,2968.4512,2848.0408
2011-04-21,2964.8465,2968.1571,2966.8534,2850.8902
2011-04-22,2962.8590,2971.9022,2965.7359,2853.8227
2011-04-25,2958.0330,2972.5158,2962.9991,2856.5474
2011-04-26,2950.3896,2971.9502,2959.7222,2859.2838
2011-04-27,2942.4131,2969.3882,2956.2669,2862.4041
2011-04-28,2933.9859,2964.8606,2951.5662,2865.1850
2011-04-29,2927.4130,2960.7719,2948.1877,2868.4441
2011-05-03,2922.8277,2957.2231,2945.2903,2871.9152
2011-05-04,2913.4038,2952.7872,2941.6356,2875.1573
2011-05-05,2903.2117,2947.1864,2938.1120,2878.0441
2011-05-06,2892.3082,2943.6379,2935.0004,2880.8681
2011-05-09,2880.3908,2940.2081,2931.6597,2883.7913
2011-05-10,2869.4768,2936.7471,2928.4912,2886.3511
2011-05-11,2859.7858,2933.3463,2926.0870,2888.7901
2011-05-12,2846.4991,2928.1281,2922.9183,2891.1044
2011-05-13,2835.3216,2922.9116,2919.0741,2893.4283
2011-05-16,2823.1140,2917.2445,2914.7368,2895.7540
2011-05-17,2812.7693,2912.7410,2910.6565,2898.0024
2011-05-18,2805.9271,2908.0567,2906.7757,2900.0057
2011-05-19,2797.6161,2902.3259,2902.8424,2901.6503
2011-05-20,2787.1047,2896.2272,2899.5514,2903.2440
2011-05-23,2771.8689,2888.5725,2895.2777,2904.2475
2011-05-24,2760.8762,2881.7206,2891.4191,2905.3154
2011-05-25,2750.1522,2874.8716,2887.6766,2906.1164
2011-05-26,2739.6063,2866.9048,2884.1619,2906.8800
2011-05-27,2731.7200,2859.3979,2881.0938,2907.1914
2011-05-30,2719.5528,2850.8699,2878.2291,2907.3317
2011-05-31,2710.0026,2844.8708,2875.5512,2907.8877
2011-06-01,2704.9217,2839.0138,2872.8136,2908.2410
2011-06-02,2699.2962,2832.9951,2869.2611,2908.6434
2011-06-03,2694.8066,2827.5644,2865.8662,2909.1011
2011-06-07,2690.0155,2821.5404,2863.0825,2909.6431
2011-06-08,2685.0373,2815.7844,2860.4133,2910.0539
2011-06-09,2677.0968,2808.2194,2857.2614,2909.9903
2011-06-10,2671.9982,2801.2057,2854.8982,2910.3502
2011-06-13,2665.8689,2795.5580,2852.6129,2910.5557
2011-06-14,2664.0352,2790.4143,2850.6936,2911.1681
2011-06-15,2660.2040,2785.0825,2848.2068,2911.4215
2011-06-16,2652.9585,2778.2880,2845.5413,2911.1190
2011-06-17,2643.7732,2770.4180,2843.5996,2910.4508
2011-06-20,2633.8105,2761.5862,2841.2518,2909.6298
2011-06-21,2630.5626,2752.7383,2838.8154,2908.9768
2011-06-22,2626.5759,2744.2153,2837.5196,2908.7301
2011-06-23,2627.3924,2737.7073,2837.0663,2908.8391
2011-06-24,2632.3306,2731.9333,2837.8154,2909.1266
2011-06-27,2639.4318,2726.9733,2838.8278,2909.7299
2011-06-28,2649.1284,2722.8831,2839.6799,2910.4275
2011-06-29,2653.5428,2718.6561,2839.7121,2910.8416
2011-06-30,2658.8601,2716.1405,2839.6465,2911.0759
2011-07-01,2665.6217,2713.3895,2839.3532,2911.3219
2011-07-04,2674.3134,2711.3512,2839.7541,2912.0671
2011-07-05,2682.7982,2709.5161,2840.7091,2912.5818
2011-07-06,2691.4619,2709.1559,2840.8359,2913.0864
2011-07-07,2702.1060,2708.9060,2840.4281,2913.3578
2011-07-08,2712.4309,2709.2128,2839.3005,2913.5509
2011-07-11,2724.7844,2711.8774,2838.3690,2913.7358
2011-07-12,2732.6186,2712.4966,2836.6342,2913.9885
2011-07-13,2744.5862,2713.7859,2835.5045,2914.3194
2011-07-14,2759.7137,2716.8120,2834.7996,2914.5617
2011-07-15,2778.4980,2720.5326,2833.8595,2914.8513
2011-07-18,2797.6522,2723.7237,2833.6808,2915.3811
2011-07-19,2812.8601,2725.7261,2832.9671,2916.0511
2011-07-20,2827.4244,2727.3944,2832.0707,2916.5556
2011-07-21,2837.0446,2728.6108,2830.9786,2917.0203
2011-07-22,2844.5728,2731.1627,2829.6454,2917.4952
2011-07-25,2847.0952,2731.6827,2827.2971,2917.1375
2011-07-26,2848.4025,2732.9984,2825.1215,2916.7214
2011-07-27,2853.0524,2734.7693,2823.7552,2916.5960
2011-07-28,2855.3026,2735.8907,2821.9737,2916.2237
2011-07-29,2855.5246,2736.5529,2819.4394,2915.1768
2011-08-01,2852.4371,2737.4842,2816.8557,2914.3448
2011-08-02,2847.8232,2739.8978,2814.2352,2913.3985
2011-08-03,2842.9301,2741.9775,2811.8490,2912.5181
2011-08-04,2839.9587,2744.8285,2809.8501,2912.0760
2011-08-05,2834.7829,2747.2834,2807.0941,2911.1634
2011-08-08,2823.1809,2748.4618,2803.9298,2909.8795
2011-08-09,2813.8750,2750.2254,2800.5477,2908.1662
2011-08-10,2803.3880,2751.1400,2798.0054,2906.2819
2011-08-11,2793.9986,2752.4428,2795.7283,2904.4560
2011-08-12,2784.5407,2754.6304,2793.8127,2902.6106
2011-08-15,2778.0480,2757.0203,2792.2924,2900.6017
2011-08-16,2772.1017,2758.5605,2790.0505,2898.4446
2011-08-17,2765.4089,2759.5430,2787.6637,2896.5090
2011-08-18,2757.2711,2760.6806,2784.4500,2894.3383
2011-08-19,2746.8184,2761.0908,2781.1482,2891.9100
2011-08-22,2738.4747,2760.7250,2778.1415,2888.8188
2011-08-23,2731.7391,2760.0800,2775.2472,2886.1235
2011-08-24,2723.3748,2760.0377,2772.5601,2883.6983
2011-08-25,2718.7640,2762.2129,2770.2504,2881.1636
2011-08-26,2715.8977,2765.4027,2767.9104,2878.5143
2011-08-29,2711.2476,2768.4590,2765.0226,2875.5800
2011-08-30,2706.1924,2770.1497,2761.4440,2872.3306
2011-08-31,2700.9498,2771.7271,2757.9712,2868.8760
2011-09-01,2693.6283,2771.3229,2754.5151,2865.5320
2011-09-02,2687.3140,2769.2768,2750.6050,2863.0944
2011-09-05,2681.9729,2765.4782,2746.2257,2859.7212
2011-09-06,2674.1916,2760.2507,2741.5669,2856.6453
2011-09-07,2667.7469,2756.8216,2737.7389,2854.5751
2011-09-08,2658.1574,2752.1617,2734.1511,2852.1622
2011-09-09,2646.6808,2747.0540,2730.2218,2849.3365
2011-09-13,2630.5786,2739.5264,2725.4388,2846.1461
2011-09-14,2615.8181,2731.7685,2720.6423,2843.1891
2011-09-15,2602.2183,2723.8456,2716.5007,2839.7499
2011-09-16,2591.4819,2716.4309,2712.6685,2836.1953
2011-09-19,2579.6877,2707.9935,2708.6032,2832.4350
2011-09-20,2570.8873,2699.1662,2705.5218,2828.5440
2011-09-21,2564.6766,2692.9032,2702.6999,2825.4438
2011-09-22,2554.4941,2684.0008,2698.8933,2822.0918
2011-09-23,2540.0503,2674.3475,2695.5797,2818.6077
2011-09-26,2523.2568,2663.3063,2691.9194,2815.0157
2011-09-27,2509.0998,2653.0380,2688.3809,2811.6906
2011-09-28,2495.0295,2643.0174,2684.3717,2808.0157
2011-09-29,2479.0279,2632.3685,2679.8814,2804.1863
2011-09-30,2463.9374,2622.0800,2675.3454,2800.7162
2011-10-10,2448.3413,2610.7842,2670.9734,2796.9459
2011-10-11,2434.5121,2600.4450,2666.0639,2792.5690
2011-10-12,2426.3784,2591.4411,2662.2198,2788.4783
2011-10-13,2416.7130,2582.2859,2658.5276,2784.5921
2011-10-14,2407.5800,2573.0726,2654.4817,2780.6287
2011-10-17,2400.4455,2565.0224,2650.7876,2776.8150
2011-10-18,2391.7693,2555.2593,2646.3717,2772.9615
2011-10-19,2381.7745,2545.3491,2642.6234,2768.9506
2011-10-20,2367.7400,2533.7695,2637.8735,2764.6463
2011-10-21,2352.1616,2521.3121,2633.0703,2760.3735
2011-10-24,2341.8846,2510.8342,2629.0588,2756.6104
2011-10-25,2334.0352,2503.5079,2625.9848,2753.5393
2011-10-26,2323.3704,2496.7013,2623.4634,2750.8462
2011-10-27,2316.6890,2489.3212,2620.2306,2747.8909
2011-10-28,2314.1802,2482.4201,2617.4314,2745.1225
2011-10-31,2313.4421,2474.8668,2614.7486,2742.0049
2011-11-01,2311.0415,2466.2354,2611.6279,2738.7470
2011-11-02,2310.5507,2458.3970,2608.4788,2735.7806
2011-11-03,2312.7488,2451.3044,2605.4237,2732.9185
2011-11-04,2316.0548,2445.5935,2603.1370,2730.1992
2011-11-07,2320.2845,2440.1706,2600.6307,2727.7644
2011-11-08,2326.4720,2435.6439,2598.1845,2725.3987
2011-11-09,2330.2637,2430.8509,2595.4655,2723.0795
2011-11-10,2330.6439,2425.1935,2592.6156,2720.4112
2011-11-11,2331.3575,2418.1100,2590.1615,2717.8514
2011-11-14,2333.3576,2412.0063,2588.7045,2716.1521
2011-11-15,2338.7469,2406.2590,2587.3590,2714.3054
2011-11-16,2342.1274,2399.7231,2584.9364,2711.8759
2011-11-17,2349.2106,2393.0738,2582.4004,2709.9600
2011-11-18,2354.5262,2385.6713,2578.4971,2707.7817
2011-11-21,2357.1042,2378.7503,2574.0135,2705.9145
2011-11-22,2357.1519,2373.5795,2569.5289,2704.1783
2011-11-23,2355.0308,2369.0370,2564.6439,2702.1619
2011-11-24,2352.8440,2363.3601,2560.0909,2699.9015
2011-11-25,2347.7236,2358.2466,2555.2042,2697.4253
2011-11-28,2343.3445,2353.5323,2550.2932,2694.8232
2011-11-29,2340.5350,2350.2180,2544.8722,2692.3132
2011-11-30,2332.8823,2345.2226,2538.4956,2689.6024
2011-12-01,2326.6657,2341.0834,2532.4645,2686.6502
2011-12-02,2318.0482,2336.2200,2526.3255,2683.3768
2011-12-05,2306.8764,2331.0461,2519.5198,2679.4102
2011-12-06,2295.9733,2325.6783,2512.4223,2675.3956
2011-12-07,2284.3184,2318.7077,2505.8054,2671.2198
2011-12-08,2274.4969,2313.1946,2498.5977,2667.0511
2011-12-09,2263.2736,2307.3993,2490.8734,2662.8365
2011-12-12,2248.1865,2301.9782,2482.6423,2658.2509
2011-12-13,2230.7083,2294.9024,2473.9702,2653.8255
2011-12-14,2214.8784,2287.6627,2465.3400,2649.1536
2011-12-15,2195.9112,2279.8271,2456.0978,2644.0842
2011-12-16,2182.4108,2273.0607,2447.5703,2639.2744
2011-12-19,2167.9082,2266.5771,2438.6806,2634.1630
2011-12-20,2152.8450,2260.9127,2430.6788,2628.9880
2011-12-21,2136.3159,2253.0120,2422.2265,2623.6740
2011-12-22,2120.8725,2245.0239,2413.6549,2618.7050
2011-12-23,2106.5692,2237.8423,2405.4575,2613.7156
2011-12-26,2090.7860,2229.6685,2397.3454,2608.3924
2011-12-27,2071.7523,2222.2112,2388.7352,2602.7954
2011-12-28,2057.0973,2215.3518,2380.3504,2597.2928
2011-12-29,2040.3223,2210.1163,2371.9429,2591.8960
2011-12-30,2026.8602,2206.0995,2363.7058,2586.7779
2012-01-04,2013.8064,2199.8149,2355.3245,2581.2093
2012-01-05,1998.9167,2191.6309,2347.5694,2575.7496
2012-01-06,1984.4295,2183.1313,2339.9163,2570.2320
2012-01-09,1974.2307,2176.2113,2332.7663,2565.3858
2012-01-10,1970.4056,2169.8895,2326.1548,2560.9415
2012-01-11,1967.9906,2163.7976,2319.3322,2556.5725
2012-01-12,1968.1753,2157.7559,2311.9957,2552.1440
2012-01-13,1968.2964,2150.7610,2304.5790,2547.3147
2012-01-16,1967.6474,2141.7865,2296.5455,2542.1046
2012-01-17,1970.4997,2134.8386,2290.2161,2537.3330
2012-01-18,1972.7156,2127.5495,2283.8601,2532.5041
2012-01-19,1977.2206,2121.2121,2278.4280,2528.2848
2012-01-20,1985.3073,2115.0295,2272.9402,2524.0937
2012-01-30,1991.1996,2109.2462,2267.2198,2519.8899
2012-01-31,1996.5355,2103.9135,2261.0118,2515.6311
2012-02-01,2001.1405,2096.7817,2254.3940,2511.1522
2012-02-02,2009.7126,2090.5975,2248.4282,2506.7254
2012-02-03,2018.2750,2085.8108,2242.7669,2502.1055
2012-02-06,2027.4220,2081.4009,2237.2373,2497.6043
2012-02-07,2032.8835,2077.4424,2231.5568,2493.0360
2012-02-08,2045.0969,2075.0119,2226.8811,2488.7431
2012-02-09,2059.2346,2072.4640,2223.0218,2484.6238
2012-02-10,2072.8424,2070.2560,2219.6465,2480.6067
2012-02-13,2082.8798,2068.2256,2215.7928,2476.7659
2012-02-14,2087.9120,2065.9649,2212.1057,2473.1284
2012-02-15,2094.1516,2064.1205,2208.8264,2469.5241
2012-02-16,2099.4990,2061.3415,2205.7798,2465.6093
2012-02-17,2106.2406,2060.1043,2202.6635,2461.6529
2012-02-20,2117.1828,2057.9934,2199.5384,2458.0196
2012-02-21,2123.1815,2056.8919,2196.5560,2454.6122
2012-02-22,2132.2777,2057.7100,2194.3781,2451.4906
2012-02-23,2140.3085,2058.9462,2192.3122,2448.9170
2012-02-24,2148.8292,2060.8338,2189.7707,2446.2353
2012-02-27,2159.0567,2063.0701,2188.1323,2443.5128
2012-02-28,2168.7073,2066.0870,2186.7432,2441.1615
2012-02-29,2180.3985,2069.6664,2185.8223,2438.8709
2012-03-01,2189.7800,2074.2262,2184.5643,2436.4726
2012-03-02,2200.3749,2080.0094,2183.8360,2434.1039
2012-03-05,2210.1447,2087.0943,2183.4607,2431.6711
2012-03-06,2219.3652,2092.2241,2182.6424,2428.9939
2012-03-07,2222.9928,2097.0458,2181.8114,2426.3924
2012-03-08,2228.0398,2102.5419,2181.7273,2423.8956
2012-03-09,2235.6683,2109.9969,2181.5045,2421.8621
2012-03-12,2243.2231,2117.1658,2181.0949,2419.8112
2012-03-13,2251.9089,2124.1007,2180.9715,2417.7266
2012-03-14,2256.5728,2130.4352,2180.0518,2415.4197
2012-03-15,2261.6644,2137.3064,2179.7588,2413.0652
2012-03-16,2269.5336,2145.0788,2180.2153,2411.4194
2012-03-19,2277.0744,2152.6942,2181.4053,2409.6394
2012-03-20,2282.3740,2159.0975,2182.5985,2407.8344
2012-03-21,2286.0109,2166.5918,2183.2033,2406.1311
2012-03-22,2288.6533,2174.8408,2183.2359,2404.6103
2012-03-23,2288.8452,2182.6000,2182.8657,2403.1645
2012-03-26,2289.2813,2189.0903,2182.6508,2401.4407
2012-03-27,2288.5785,2193.3562,2181.6228,2399.5271
2012-03-28,2285.6611,2196.7347,2180.2661,2397.5074
2012-03-29,2282.2664,2199.8626,2178.8093,2395.2186
2012-03-30,2277.7315,2203.7834,2177.2722,2392.8755
2012-04-05,2275.1574,2210.0983,2175.9424,2390.6831
2012-04-06,2275.3187,2214.1517,2174.4952,2388.8161
2012-04-09,2276.4005,2218.5197,2173.0346,2386.8327
2012-04-10,2276.6403,2222.3098,2171.7609,2384.9727
2012-04-11,2274.1843,2225.5477,2170.2886,2382.8770
2012-04-12,2273.5587,2230.1095,2169.6778,2381.1467
2012-04-13,2272.4822,2234.4794,2169.1965,2379.6790
2012-04-16,2273.8068,2239.5017,2168.1417,2378.4231
2012-04-17,2274.4711,2243.2098,2166.9036,2377.1313
2012-04-18,2274.5828,2247.6020,2166.7064,2375.8214
2012-04-19,2274.6469,2251.5842,2166.4925,2374.4465
2012-04-20,2277.3877,2256.8991,2167.1707,2372.8339
2012-04-23,2279.4730,2260.3422,2167.6771,2370.8453
2012-04-24,2281.8173,2263.8739,2168.1689,2368.8489
2012-04-25,2285.2809,2267.5754,2168.9157,2366.7798
2012-04-26,2288.2368,2271.2331,2169.7294,2364.9101
2012-04-27,2292.8420,2275.3282,2170.6465,2362.9253
2012-05-02,2301.6750,2279.7440,2171.9322,2361.1127
2012-05-03,2311.2230,2284.5522,2172.9469,2358.9095
2012-05-04,2321.6094,2289.9309,2175.0176,2356.7566
2012-05-07,2329.9599,2295.2091,2176.6012,2354.5329
2012-05-08,2337.8797,2300.0310,2178.4615,2352.3935
2012-05-09,2344.7321,2303.5015,2180.6057,2350.0628
2012-05-10,2350.6124,2306.4313,2182.6887,2347.5555
2012-05-11,2355.5061,2308.2185,2184.5261,2345.1658
2012-05-14,2357.0720,2309.3156,2186.1928,2342.3953
2012-05-15,2358.4342,2310.3702,2188.2286,2339.5510
2012-05-16,2358.3516,2310.6829,2190.1747,2336.4085
2012-05-17,2360.8305,2311.6300,2192.9281,2333.4491
2012-05-18,2359.5612,2311.2765,2195.6429,2330.4915
2012-05-21,2359.7466,2311.4249,2199.2596,2327.6787
2012-05-22,2360.1309,2313.2054,2202.7148,2325.1425
2012-05-23,2360.5893,2315.3808,2206.2133,2322.4470
2012-05-24,2359.2987,2316.3774,2209.4597,2320.0692
2012-05-25,2356.6063,2315.9506,2212.9738,2317.6002
2012-05-28,2355.3609,2316.0882,2216.6270,2315.1410
2012-05-29,2354.6401,2316.4206,2220.2607,2312.8591
2012-05-30,2351.5761,2317.7453,2224.0902,2310.7178
2012-05-31,2348.3834,2319.2398,2228.2731,2308.5041
2012-06-01,2344.0862,2319.7519,2232.4154,2306.3829
2012-06-04,2337.1769,2319.2501,2235.9722,2303.9575
2012-06-05,2331.0676,2319.5084,2239.3029,2301.5044
2012-06-06,2326.5532,2319.7184,2243.1551,2299.2398
2012-06-07,2321.5973,2319.6089,2247.2249,2297.3971
2012-06-08,2316.2858,2319.1947,2250.8974,2295.4069
2012-06-11,2312.5154,2318.6092,2253.8498,2293.3080
2012-06-12,2308.1331,2318.1920,2255.7741,2290.9645
2012-06-13,2307.1285,2319.2699,2258.0023,2288.6673
2012-06-14,2304.0369,2320.3382,2260.1004,2286.0480
2012-06-15,2303.0083,2321.3872,2262.5853,2283.5821
2012-06-18,2301.3003,2321.8821,2265.9902,2281.2678
2012-06-19,2297.1808,2321.9502,2268.0510,2279.1335
2012-06-20,2293.6412,2322.2771,2270.3984,2277.1292
2012-06-21,2290.0617,2321.7460,2272.0279,2275.2279
2012-06-25,2285.5639,2320.5025,2273.0251,2272.9826
2012-06-26,2278.8037,2318.1863,2274.1479,2270.6839
2012-06-27,2270.7632,2315.7330,2275.1062,2268.0590
2012-06-28,2262.0682,2313.0499,2276.2758,2265.3349
2012-06-29,2255.3796,2311.6032,2277.4065,2262.9174
2012-07-02,2248.7325,2309.4118,2278.5069,2260.6369
2012-07-03,2245.8386,2307.7268,2279.6555,2258.4464
2012-07-04,2242.5892,2305.5890,2281.2441,2256.4005
2012-07-05,2238.6506,2303.3894,2281.8658,2254.3735
2012-07-06,2236.7675,2301.5890,2282.7314,2252.8766
2012-07-09,2233.4598,2298.4663,2283.0208,2251.3337
2012-07-10,2229.4770,2295.1053,2283.1692,2249.4810
2012-07-11,2227.0176,2291.8622,2283.5952,2247.8505
2012-07-12,2223.6317,2288.0526,2283.8983,2246.3623
2012-07-13,2221.8070,2284.5718,2284.5620,2245.1709
2012-07-16,2218.0693,2279.9712,2284.9511,2243.8073
2012-07-17,2213.7981,2275.4174,2285.3132,2242.4258
2012-07-18,2209.4827,2270.5914,2285.3112,2240.9336
2012-07-19,2205.3505,2266.5245,2285.0130,2239.6955
2012-07-20,2201.3933,2262.0584,2284.2449,2238.2785
2012-07-23,2197.5897,2257.3359,2282.7772,2236.2740
2012-07-24,2194.8388,2253.2930,2281.3043,2234.7183
2012-07-25,2191.8933,2249.1167,2279.7434,2233.2433
2012-07-26,2189.2679,2245.4164,2278.0497,2231.9360
2012-07-27,2185.3241,2241.4006,2276.5153,2230.5398
2012-07-30,2181.3361,2238.1218,2274.6991,2229.2676
2012-07-31,2176.7734,2234.5376,2272.9813,2228.2210
2012-08-01,2172.4469,2230.5154,2271.8604,2227.2514
2012-08-02,2168.2778,2226.4648,2270.9228,2226.3671
2012-08-03,2163.5892,2223.3052,2269.8413,2225.7843
2012-08-06,2162.5086,2220.8272,2268.3889,2224.9467
2012-08-07,2161.9096,2217.7248,2266.9065,2224.0007
2012-08-08,2160.6218,2214.2549,2265.3378,2223.1547
2012-08-09,2159.9198,2211.3901,2264.5677,2222.3098
2012-08-10,2157.3737,2208.1679,2263.7038,2221.7313
2012-08-13,2155.3444,2204.4745,2262.1132,2221.1643
2012-08-14,2153.6521,2202.0074,2260.6288,2221.0170
2012-08-15,2151.4089,2198.7280,2259.1182,2220.8583
2012-08-16,2148.4149,2195.2692,2257.4938,2220.3486
2012-08-17,2145.9888,2191.8150,2255.7120,2219.4739
2012-08-20,2144.6567,2188.6843,2253.9395,2218.4026
2012-08-21,2143.2952,2185.6049,2252.1071,2217.3790
2012-08-22,2141.4299,2182.4354,2250.3137,2215.9683
2012-08-23,2140.2116,2178.6496,2248.9597,2214.6129
2012-08-24,2138.0787,2175.0173,2247.6778,2213.2435
2012-08-27,2134.3978,2170.6776,2246.0324,2211.6523
2012-08-28,2130.6447,2166.2753,2244.0787,2210.0106
2012-08-29,2125.2145,2161.7289,2241.8396,2208.1674
2012-08-30,2120.5309,2157.2207,2239.7489,2206.3918
2012-08-31,2114.7771,2153.1914,2237.4687,2204.6148
2012-09-03,2108.4925,2149.9986,2235.2505,2202.7696
2012-09-04,2101.5682,2146.8306,2232.5084,2201.0931
2012-09-05,2093.5610,2143.3741,2229.5535,2199.3750
2012-09-06,2085.0010,2140.5632,2226.8065,2197.4741
2012-09-07,2081.7902,2138.7322,2225.1677,2196.0356
2012-09-10,2079.3667,2136.7281,2223.0700,2194.8882
2012-09-11,2075.9038,2134.0335,2220.8802,2193.6863
2012-09-12,2073.9766,2131.2830,2218.4360,2192.8034
2012-09-13,2072.0335,2128.6224,2216.0059,2191.8415
2012-09-14,2071.9018,2125.8687,2213.7289,2190.9489
2012-09-17,2070.0274,2123.3113,2210.8888,2189.9022
2012-09-18,2066.5287,2120.4256,2207.7655,2188.7474
2012-09-19,2063.2866,2116.9430,2204.4026,2187.5246
2012-09-20,2058.1801,2112.4690,2200.2608,2186.0965
2012-09-21,2053.9479,2107.8737,2196.2227,2184.5848
2012-09-24,2052.0780,2104.2810,2192.1261,2183.5719
2012-09-25,2050.5425,2100.9731,2188.1952,2182.3982
2012-09-26,2049.0686,2097.5633,2184.0773,2181.2694
2012-09-27,2050.8148,2095.4064,2180.9655,2180.7856
2012-09-28,2054.7404,2094.5302,2178.2943,2180.4915
2012-10-08,2056.7262,2093.6532,2175.4946,2180.0103
2012-10-09,2061.5148,2093.5010,2173.3970,2179.7949
2012-10-10,2066.9231,2093.3860,2171.2513,2179.7400
2012-10-11,2070.5544,2093.0778,2169.2471,2179.7109
2012-10-12,2069.9782,2092.5938,2166.9972,2179.9626
2012-10-15,2070.0403,2092.2098,2165.1658,2180.4044
2012-10-16,2070.9518,2091.7048,2163.1212,2181.1904
2012-10-17,2071.0442,2090.7218,2160.6186,2181.6667
2012-10-18,2073.3812,2090.6637,2158.5643,2182.3888
2012-10-19,2074.5984,2090.2724,2156.7888,2183.1242
2012-10-22,2078.2856,2089.6221,2155.2247,2184.0992
2012-10-23,2081.4251,2088.2318,2152.9783,2184.8027
2012-10-24,2085.1468,2086.7530,2150.5040,2185.3823
2012-10-25,2089.9308,2084.4733,2147.9317,2186.0110
2012-10-26,2092.8442,2082.0619,2145.1149,2186.6940
2012-10-29,2094.1744,2079.8130,2142.1438,2187.2796
2012-10-30,2095.1282,2077.5635,2139.7855,2187.8788
2012-10-31,2097.9396,2076.1755,2137.4518,2188.3773
2012-11-01,2099.9446,2076.0183,2135.6437,2189.3994
2012-11-02,2100.3357,2076.2690,2134.0420,2190.6334
2012-11-05,2101.5527,2076.4116,2132.5480,2191.7227
2012-11-06,2100.0537,2076.2044,2130.9046,2192.3772
2012-11-07,2098.4632,2076.1993,2129.3174,2192.5457
2012-11-08,2096.5291,2075.6048,2127.1272,2192.5647
2012-11-09,2094.0148,2074.9683,2124.9928,2192.5466
2012-11-12,2091.1029,2074.8918,2122.7847,2192.6850
2012-11-13,2086.4782,2074.0382,2120.1568,2193.0735
2012-11-14,2083.0956,2073.8743,2117.8016,2192.9263
2012-11-15,2077.3016,2073.3720,2115.2964,2192.8474
2012-11-16,2070.3517,2072.5022,2112.8468,2192.4373
2012-11-19,2061.9472,2071.0040,2110.5013,2191.7632
2012-11-20,2055.1512,2069.6650,2108.2478,2191.1978
2012-11-21,2049.7497,2069.2285,2106.3013,2190.7037
2012-11-22,2044.4062,2068.2354,2104.3993,2190.3375
2012-11-23,2041.5592,2065.9695,2102.3508,2189.8787
2012-11-26,2038.2926,2063.3834,2100.0558,2189.2813
2012-11-27,2034.0513,2060.8226,2097.4280,2188.5418
2012-11-28,2028.0049,2057.7869,2094.5349,2187.8895
2012-11-29,2018.9184,2054.7722,2091.6973,2186.7816
2012-11-30,2011.0104,2051.9124,2088.8906,2185.8110
2012-12-03,2002.5729,2049.4298,2086.3706,2184.6957
2012-12-04,1995.6649,2047.8588,2084.1422,2183.6557
2012-12-05,1992.0782,2047.7160,2082.3295,2182.9623
2012-12-06,1989.8329,2048.2659,2080.3674,2182.1329
2012-12-07,1989.5227,2049.1982,2078.5359,2181.5490
2012-12-10,1990.0794,2050.0924,2077.1867,2181.0689
2012-12-11,1991.6978,2050.5003,2075.7367,2180.5250
2012-12-12,1993.4039,2051.6084,2074.5858,2179.9485
2012-12-13,1995.1608,2051.1104,2073.2584,2179.1357
2012-12-14,2002.9308,2051.7784,2073.1543,2178.6996
2012-12-17,2011.8267,2053.0442,2073.3487,2178.0630
2012-12-18,2020.3569,2053.2018,2073.3514,2177.3279
2012-12-19,2027.5757,2053.4895,2073.4377,2176.5906
2012-12-20,2036.2255,2054.5039,2073.7908,2175.9202
2012-12-21,2043.3920,2055.3350,2073.9644,2175.2398
2012-12-24,2051.5119,2055.9720,2074.0909,2174.3950
2012-12-25,2063.2654,2057.7480,2074.7264,2173.8538
2012-12-26,2076.6434,2060.0265,2075.3742,2173.6173
2012-12-27,2090.1655,2061.4859,2076.0748,2173.4988
2012-12-28,2104.1038,2063.7146,2076.9935,2173.4174
2012-12-31,2121.7468,2066.8143,2078.2182,2173.3036
2013-01-04,2138.4991,2070.6884,2079.4601,2173.1833
2013-01-07,2152.5275,2074.6683,2080.7106,2173.0242
2013-01-08,2166.0987,2078.7331,2081.6032,2173.0855
2013-01-09,2178.4592,2083.4442,2082.7530,2173.2284
2013-01-10,2189.8076,2088.3457,2084.0794,2173.0963
2013-01-11,2199.8541,2092.3907,2084.9771,2172.8030
2013-01-14,2213.6721,2097.9014,2087.0385,2173.0783
2013-01-15,2228.7117,2102.6173,2089.3178,2173.4058
2013-01-16,2237.3109,2106.5685,2091.4187,2173.5653
2013-01-17,2245.0469,2110.4419,2093.4267,2173.6831
2013-01-18,2255.2950,2115.2984,2095.7514,2173.9292
2013-01-21,2265.1957,2120.1825,2098.1909,2174.2523
2013-01-22,2273.8626,2125.4373,2100.5210,2174.7404
