Date,Open,High,Low,Close
2007-06-21,4279.7829,4350.2532,4249.0543,4338.2739
2007-06-22,4344.3204,4362.7080,4103.7209,4187.5245
2007-06-25,4203.0491,4243.9173,3980.1964,4007.8450
2007-06-26,3932.2067,4061.3643,3878.9974,4060.1654
2007-06-27,4079.4625,4189.5711,4043.6176,4176.2067
2007-06-28,4174.0362,4204.4548,3987.4419,3988.1344
2007-06-29,3895.9483,3997.6744,3843.0594,3890.5220
2007-07-02,3872.0207,3929.6124,3766.6047,3883.8863
2007-07-03,3909.8501,3964.1240,3869.7881,3960.9612
2007-07-04,3969.4160,3977.3437,3852.7752,3869.3333
2007-07-05,3812.2067,3831.1111,3653.7881,3656.2687
2007-07-06,3635.7623,3837.4574,3592.0103,3834.9147
2007-07-09,3869.6331,3970.0155,3847.2661,3949.6641
2007-07-10,3961.5090,3982.3566,3890.6977,3902.4496
2007-07-11,3877.5090,3925.3850,3857.6641,3917.1783
2007-07-12,3926.8114,3968.1757,3907.0078,3945.1370
2007-07-13,3953.5194,3958.3256,3900.7028,3948.4444
2007-07-16,3953.3953,3959.0388,3821.4160,3822.1912
2007-07-17,3808.1034,3940.3101,3772.8682,3916.9509
2007-07-18,3903.8140,3991.2248,3882.8941,3935.4729
2007-07-19,3924.4651,3965.2610,3905.4367,3934.8837
2007-07-20,3936.0000,4105.3127,3936.0000,4105.3023
2007-07-23,4143.7313,4297.0439,4143.7313,4296.3514
2007-07-24,4327.9897,4384.0620,4282.7804,4301.1370
2007-07-25,4303.2145,4399.0181,4303.2041,4398.4083
2007-07-26,4426.5426,4471.2455,4386.6460,4447.7416
2007-07-27,4421.2403,4463.4005,4366.9561,4451.8243
2007-07-30,4449.7984,4574.9974,4448.2997,4558.4496
2007-07-31,4550.4083,4617.7261,4506.0362,4610.3979
2007-08-01,4629.7674,4647.2868,4414.5323,4434.6047
2007-08-02,4456.4341,4598.8630,4448.5581,4585.2093
2007-08-03,4623.1421,4753.7468,4623.1421,4752.8475
2007-08-06,4798.7390,4862.2119,4778.8010,4861.9948
2007-08-07,4873.7881,4931.8656,4790.5633,4883.2558
