Date,Strategy,CSI300,Excess
2011-01-06,0.241146,0.266399,-0.025253
2011-01-07,0.240188,0.266958,-0.026770
2011-01-10,0.233242,0.260145,-0.026903
2011-01-11,0.232386,0.262706,-0.030320
2011-01-12,0.232713,0.261468,-0.028756
2011-01-13,0.236431,0.262646,-0.026215
2011-01-14,0.233843,0.258648,-0.024805
2011-01-17,0.225886,0.252671,-0.026784
2011-01-18,0.223946,0.247985,-0.024039
2011-01-19,0.228135,0.251639,-0.023504
2011-01-20,0.219138,0.242765,-0.023626
2011-01-21,0.218382,0.246018,-0.027636
2011-01-24,0.211907,0.242133,-0.030226
2011-01-25,0.205658,0.238225,-0.032567
2011-01-26,0.209657,0.241560,-0.031903
2011-01-27,0.213775,0.245539,-0.031764
2011-01-28,0.217805,0.246383,-0.028579
2011-01-31,0.220350,0.249631,-0.029281
2011-02-01,0.220858,0.249694,-0.028835
2011-02-09,0.216737,0.244274,-0.027537
2011-02-10,0.221161,0.246305,-0.025144
2011-02-11,0.223999,0.247651,-0.023652
2011-02-14,0.226155,0.253904,-0.027748
2011-02-15,0.227342,0.253035,-0.025692
2011-02-16,0.234638,0.260687,-0.026048
2011-02-17,0.233984,0.260421,-0.026438
2011-02-18,0.231727,0.257767,-0.026041
2011-02-21,0.233796,0.256839,-0.023044
2011-02-22,0.227197,0.249699,-0.022502
2011-02-23,0.228649,0.249743,-0.021093
2011-02-24,0.227157,0.249086,-0.021929
2011-02-25,0.226871,0.249608,-0.022737
2011-02-28,0.232703,0.252018,-0.019315
2011-03-01,0.231666,0.252344,-0.020678
2011-03-02,0.237876,0.255746,-0.017870
2011-03-03,0.233163,0.253345,-0.020183
2011-03-04,0.235592,0.257131,-0.021539
2011-03-07,0.244307,0.268574,-0.024267
2011-03-08,0.247118,0.270228,-0.023110
2011-03-09,0.246292,0.271579,-0.025287
2011-03-10,0.243349,0.265937,-0.022588
2011-03-11,0.241662,0.263389,-0.021727
2011-03-14,0.241566,0.262260,-0.020694
2011-03-15,0.234825,0.255040,-0.020216
2011-03-16,0.236624,0.258815,-0.022192
2011-03-17,0.234335,0.255711,-0.021376
2011-03-18,0.235219,0.257168,-0.021949
2011-03-21,0.229021,0.252428,-0.023407
2011-03-22,0.227446,0.252005,-0.024559
2011-03-23,0.230681,0.255041,-0.024359
2011-03-24,0.230645,0.255421,-0.024776
2011-03-25,0.233171,0.258734,-0.025563
2011-03-28,0.228314,0.255229,-0.026916
2011-03-29,0.220027,0.250536,-0.030508
2011-03-30,0.223810,0.252670,-0.028860
2011-03-31,0.220767,0.248848,-0.028081
2011-04-01,0.222852,0.252655,-0.029803
2011-04-06,0.211546,0.245833,-0.034287
2011-04-07,0.214781,0.246856,-0.032075
2011-04-08,0.218617,0.249019,-0.030402
2011-04-11,0.216953,0.243021,-0.026068
2011-04-12,0.217094,0.243909,-0.026815
2011-04-13,0.224150,0.252508,-0.028357
2011-04-14,0.217000,0.245562,-0.028563
2011-04-15,0.215726,0.245962,-0.030236
2011-04-18,0.209485,0.243195,-0.033710
2011-04-19,0.201243,0.236932,-0.035689
2011-04-20,0.202351,0.237768,-0.035417
2011-04-21,0.199864,0.236183,-0.036318
2011-04-22,0.200408,0.234881,-0.034473
2011-04-25,0.189263,0.232643,-0.043380
2011-04-26,0.186579,0.228273,-0.041695
2011-04-27,0.184162,0.226735,-0.042573
2011-04-28,0.171760,0.219481,-0.047721
2011-04-29,0.176966,0.221858,-0.044892
2011-05-03,0.178402,0.223264,-0.044862
2011-05-04,0.172361,0.216944,-0.044583
2011-05-05,0.171362,0.216717,-0.045356
2011-05-06,0.172549,0.216350,-0.043801
2011-05-09,0.160699,0.201181,-0.040482
2011-05-10,0.159722,0.200242,-0.040520
2011-05-11,0.161605,0.201697,-0.040093
2011-05-12,0.151072,0.190635,-0.039563
2011-05-13,0.151982,0.192662,-0.040680
2011-05-16,0.144886,0.184244,-0.039358
2011-05-17,0.147452,0.184651,-0.037198
2011-05-18,0.150055,0.187190,-0.037135
2011-05-19,0.144418,0.179647,-0.035229
2011-05-20,0.144051,0.179720,-0.035669
2011-05-23,0.148924,0.180666,-0.031742
2011-05-24,0.148441,0.182613,-0.034172
2011-05-25,0.149312,0.179893,-0.030580
2011-05-26,0.143853,0.174787,-0.030934
2011-05-27,0.140887,0.173596,-0.032709
2011-05-30,0.130025,0.164661,-0.034635
2011-05-31,0.139046,0.170615,-0.031570
2011-06-01,0.135529,0.164503,-0.028974
2011-06-02,0.139163,0.162845,-0.023682
2011-06-03,0.142318,0.165246,-0.022928
2011-06-07,0.161311,0.178739,-0.017428
2011-06-08,0.161238,0.178059,-0.016821
2011-06-09,0.160686,0.179289,-0.018604
2011-06-10,0.161379,0.180091,-0.018711
2011-06-13,0.157102,0.178423,-0.021320
2011-06-14,0.164436,0.184494,-0.020057
2011-06-15,0.160706,0.181797,-0.021091
2011-06-16,0.148617,0.172252,-0.023635
2011-06-17,0.144161,0.170202,-0.026041
2011-06-20,0.138893,0.165250,-0.026357
2011-06-21,0.144618,0.168827,-0.024209
2011-06-22,0.145970,0.169135,-0.023165
2011-06-23,0.151733,0.171665,-0.019932
2011-06-24,0.156845,0.177147,-0.020302
2011-06-27,0.153327,0.173594,-0.020267
2011-06-28,0.157081,0.174173,-0.017092
2011-06-29,0.149306,0.165485,-0.016180
2011-06-30,0.152260,0.169072,-0.016813
2011-07-01,0.152783,0.169507,-0.016724
2011-07-04,0.155043,0.172141,-0.017099
2011-07-05,0.160752,0.175194,-0.014442
2011-07-06,0.158238,0.170250,-0.012012
2011-07-07,0.157843,0.170709,-0.012867
2011-07-08,0.157965,0.171275,-0.013310
2011-07-11,0.158790,0.170229,-0.011439
2011-07-12,0.154267,0.165864,-0.011597
2011-07-13,0.169589,0.182041,-0.012451
2011-07-14,0.168844,0.180832,-0.011988
2011-07-15,0.170687,0.181827,-0.011139
2011-07-18,0.168589,0.178535,-0.009946
2011-07-19,0.172763,0.182859,-0.010096
2011-07-20,0.171022,0.181079,-0.010057
2011-07-21,0.165753,0.176701,-0.010947
2011-07-22,0.167204,0.177381,-0.010177
2011-07-25,0.155681,0.166523,-0.010841
2011-07-26,0.158008,0.167755,-0.009747
2011-07-27,0.164074,0.172202,-0.008129
2011-07-28,0.165860,0.173171,-0.007311
2011-07-29,0.162996,0.172468,-0.009472
2011-08-01,0.173457,0.183573,-0.010117
2011-08-02,0.174281,0.183161,-0.008881
2011-08-03,0.175999,0.183663,-0.007664
2011-08-04,0.182520,0.189733,-0.007213
2011-08-05,0.178889,0.184634,-0.005745
2011-08-08,0.167084,0.174071,-0.006986
2011-08-09,0.167940,0.174636,-0.006696
2011-08-10,0.166147,0.173047,-0.006900
2011-08-11,0.168997,0.175809,-0.006812
2011-08-12,0.170850,0.176501,-0.005651
2011-08-15,0.176175,0.181779,-0.005604
2011-08-16,0.170635,0.176856,-0.006221
2011-08-17,0.171193,0.178114,-0.006921
2011-08-18,0.166878,0.174553,-0.007675
2011-08-19,0.164400,0.172341,-0.007941
2011-08-22,0.155443,0.166651,-0.011208
2011-08-23,0.158322,0.170184,-0.011862
2011-08-24,0.157045,0.168053,-0.011008
2011-08-25,0.162212,0.175198,-0.012986
2011-08-26,0.162263,0.174986,-0.012723
2011-08-29,0.152389,0.164860,-0.012471
2011-08-30,0.149869,0.163167,-0.013298
2011-08-31,0.149038,0.162880,-0.013842
2011-09-01,0.150059,0.165485,-0.015426
2011-09-02,0.148101,0.162951,-0.014850
2011-09-05,0.137027,0.154001,-0.016973
2011-09-06,0.132015,0.151294,-0.019279
2011-09-07,0.139185,0.159087,-0.019902
2011-09-08,0.135697,0.156508,-0.020811
2011-09-09,0.134245,0.156087,-0.021842
2011-09-13,0.129994,0.152408,-0.022414
2011-09-14,0.130228,0.153512,-0.023283
2011-09-15,0.127965,0.149070,-0.021105
2011-09-16,0.128450,0.149486,-0.021035
2011-09-19,0.119385,0.142178,-0.022793
2011-09-20,0.119891,0.143054,-0.023163
2011-09-21,0.125505,0.148389,-0.022885
2011-09-22,0.118224,0.143300,-0.025076
2011-09-23,0.116164,0.141916,-0.025752
2011-09-26,0.116585,0.139728,-0.023143
2011-09-27,0.117844,0.139819,-0.021975
2011-09-28,0.110842,0.134834,-0.023992
2011-09-29,0.104636,0.130241,-0.025605
2011-09-30,0.104164,0.129643,-0.025479
2011-10-10,0.095970,0.122128,-0.026158
2011-10-11,0.092479,0.121890,-0.029411
2011-10-12,0.103839,0.131418,-0.027579
2011-10-13,0.106545,0.132245,-0.025700
2011-10-14,0.105117,0.131494,-0.026377
2011-10-17,0.109585,0.135234,-0.025649
2011-10-18,0.099464,0.125141,-0.025677
2011-10-19,0.096387,0.124068,-0.027681
2011-10-20,0.088610,0.118446,-0.029836
2011-10-21,0.086063,0.117321,-0.031258
2011-10-24,0.092342,0.123405,-0.031063
2011-10-25,0.094513,0.126566,-0.032053
2011-10-26,0.097937,0.127366,-0.029429
2011-10-27,0.102183,0.130521,-0.028338
2011-10-28,0.107935,0.134873,-0.026938
2011-10-31,0.106229,0.129759,-0.023529
2011-11-01,0.102606,0.127653,-0.025047
2011-11-02,0.104701,0.131341,-0.026639
2011-11-03,0.105337,0.130183,-0.024846
2011-11-04,0.106918,0.131781,-0.024863
2011-11-07,0.106154,0.125345,-0.019191
2011-11-08,0.105922,0.127321,-0.021399
2011-11-09,0.106744,0.125333,-0.018589
2011-11-10,0.105603,0.124104,-0.018501
2011-11-11,0.104805,0.123722,-0.018916
2011-11-14,0.109763,0.129836,-0.020073
2011-11-15,0.103611,0.123286,-0.019675
2011-11-16,0.096436,0.117330,-0.020894
2011-11-17,0.095162,0.112504,-0.017342
2011-11-18,0.089389,0.107824,-0.018435
2011-11-21,0.084437,0.101112,-0.016675
2011-11-22,0.081833,0.099492,-0.017658
2011-11-23,0.080414,0.095873,-0.015458
2011-11-24,0.077117,0.096065,-0.018948
2011-11-25,0.077337,0.094456,-0.017118
2011-11-28,0.074039,0.093750,-0.019710
2011-11-29,0.069464,0.093669,-0.024205
2011-11-30,0.056495,0.080220,-0.023724
2011-12-01,0.056132,0.083616,-0.027484
2011-12-02,0.053239,0.081401,-0.028161
2011-12-05,0.041846,0.070415,-0.028569
2011-12-06,0.044839,0.071763,-0.026924
2011-12-07,0.049480,0.073220,-0.023740
2011-12-08,0.055053,0.080868,-0.025815
2011-12-09,0.051476,0.079018,-0.027542
2011-12-12,0.039307,0.065664,-0.026357
2011-12-13,0.032531,0.060698,-0.028167
2011-12-14,0.022378,0.054799,-0.032421
2011-12-15,0.009498,0.046198,-0.036700
2011-12-16,0.014451,0.050572,-0.036121
2011-12-19,0.005874,0.044121,-0.038247
2011-12-20,0.002994,0.041844,-0.038850
2011-12-21,0.002578,0.041476,-0.038899
2011-12-22,0.007211,0.043138,-0.035927
2011-12-23,0.009779,0.044721,-0.034942
2011-12-26,0.004284,0.038011,-0.033727
2011-12-27,-0.004835,0.030567,-0.035402
2011-12-28,-0.005169,0.031133,-0.036302
2011-12-29,-0.009781,0.025186,-0.034967
2011-12-30,-0.006179,0.028218,-0.034397
2012-01-04,-0.010885,0.021472,-0.032357
2012-01-05,-0.015093,0.018907,-0.034000
2012-01-06,-0.013473,0.020176,-0.033649
2012-01-09,-0.015432,0.014867,-0.030299
2012-01-10,-0.013307,0.016418,-0.029726
2012-01-11,-0.013663,0.017647,-0.031310
2012-01-12,-0.013844,0.022977,-0.036821
2012-01-13,-0.016695,0.019518,-0.036213
2012-01-16,-0.043614,-0.000699,-0.042914
2012-01-17,-0.027215,0.012805,-0.040020
2012-01-18,-0.035920,0.008911,-0.044831
2012-01-19,-0.039050,0.005960,-0.045010
2012-01-20,-0.036268,0.008856,-0.045124
2012-01-30,-0.044172,-0.007249,-0.036923
2012-01-31,-0.028703,0.006531,-0.035234
2012-02-01,-0.035230,0.002808,-0.038039
2012-02-02,-0.024348,0.015871,-0.040219
2012-02-03,-0.023541,0.017488,-0.041029
2012-02-06,-0.020647,0.015754,-0.036402
2012-02-07,-0.028090,0.007332,-0.035422
2012-02-08,-0.024107,0.009575,-0.033682
2012-02-09,-0.023377,0.010776,-0.034154
2012-02-10,-0.022937,0.011127,-0.034063
2012-02-13,-0.032413,0.000740,-0.033153
2012-02-14,-0.038201,-0.005172,-0.033029
2012-02-15,-0.042898,-0.009083,-0.033815
2012-02-16,-0.042900,-0.010739,-0.032162
2012-02-17,-0.043046,-0.010659,-0.032386
2012-02-20,-0.042896,-0.010377,-0.032519
2012-02-21,-0.041166,-0.008689,-0.032477
2012-02-22,-0.038472,-0.005994,-0.032479
2012-02-23,-0.036520,-0.005322,-0.031197
2012-02-24,-0.033095,-0.002155,-0.030940
2012-02-27,-0.012939,0.015701,-0.028640
2012-02-28,-0.018710,0.009099,-0.027809
2012-02-29,-0.018673,0.006943,-0.025616
2012-03-01,-0.013539,0.012600,-0.026139
2012-03-02,-0.014366,0.013290,-0.027657
2012-03-05,-0.010615,0.014677,-0.025293
2012-03-06,-0.019627,0.007871,-0.027498
2012-03-07,-0.030878,0.001046,-0.031924
2012-03-08,-0.032896,0.000620,-0.033516
2012-03-09,-0.025286,0.004020,-0.029306
2012-03-12,-0.024829,0.002906,-0.027735
2012-03-13,-0.024799,0.003079,-0.027878
2012-03-14,-0.025768,0.000596,-0.026364
2012-03-15,-0.031090,-0.004578,-0.026512
2012-03-16,-0.024762,0.001477,-0.026239
2012-03-19,-0.029947,-0.002221,-0.027726
2012-03-20,-0.030533,-0.006698,-0.023835
2012-03-21,-0.032500,-0.008644,-0.023856
2012-03-22,-0.032404,-0.009592,-0.022812
2012-03-23,-0.032617,-0.012326,-0.020291
2012-03-26,-0.033891,-0.015571,-0.018320
2012-03-27,-0.035266,-0.017628,-0.017638
2012-03-28,-0.041040,-0.024218,-0.016822
2012-03-29,-0.044888,-0.025736,-0.019152
2012-03-30,-0.043603,-0.024691,-0.018912
2012-04-05,-0.053361,-0.031245,-0.022117
2012-04-06,-0.053824,-0.032471,-0.021354
2012-04-09,-0.059134,-0.038616,-0.020518
2012-04-10,-0.061239,-0.039453,-0.021786
2012-04-11,-0.063497,-0.041893,-0.021604
2012-04-12,-0.062987,-0.041453,-0.021534
2012-04-13,-0.063350,-0.040272,-0.023078
2012-04-16,-0.069059,-0.045917,-0.023142
2012-04-17,-0.070192,-0.049918,-0.020274
2012-04-18,-0.066910,-0.046830,-0.020080
2012-04-19,-0.058906,-0.037961,-0.020945
2012-04-20,-0.063825,-0.043981,-0.019844
2012-04-23,-0.070534,-0.053536,-0.016998
2012-04-24,-0.069013,-0.054385,-0.014628
2012-04-25,-0.068444,-0.053026,-0.015418
2012-04-26,-0.071408,-0.055099,-0.016309
2012-04-27,-0.068332,-0.054230,-0.014101
2012-05-02,-0.070203,-0.054892,-0.015311
2012-05-03,-0.070423,-0.054327,-0.016096
2012-05-04,-0.068351,-0.052621,-0.015730
2012-05-07,-0.068607,-0.052489,-0.016119
2012-05-08,-0.074873,-0.059727,-0.015146
2012-05-09,-0.078620,-0.064110,-0.014510
2012-05-10,-0.078548,-0.065302,-0.013246
2012-05-11,-0.080820,-0.065632,-0.015187
2012-05-14,-0.087782,-0.068748,-0.019034
2012-05-15,-0.081146,-0.062005,-0.019141
2012-05-16,-0.088572,-0.069971,-0.018601
2012-05-17,-0.091560,-0.071049,-0.020511
2012-05-18,-0.092903,-0.073810,-0.019093
2012-05-21,-0.091642,-0.075526,-0.016116
2012-05-22,-0.089736,-0.074543,-0.015193
2012-05-23,-0.093749,-0.078532,-0.015217
2012-05-24,-0.097056,-0.079159,-0.017897
2012-05-25,-0.102955,-0.083779,-0.019176
2012-05-28,-0.104164,-0.084812,-0.019352
2012-05-29,-0.106205,-0.086549,-0.019656
2012-05-30,-0.093639,-0.074270,-0.019369
2012-05-31,-0.097321,-0.076950,-0.020371
2012-06-01,-0.094847,-0.070941,-0.023906
2012-06-04,-0.086294,-0.061318,-0.024976
2012-06-05,-0.093113,-0.067784,-0.025329
2012-06-06,-0.094882,-0.070076,-0.024806
2012-06-07,-0.101441,-0.077361,-0.024081
2012-06-08,-0.105674,-0.080374,-0.025300
2012-06-11,-0.109353,-0.082366,-0.026987
2012-06-12,-0.113510,-0.088450,-0.025060
2012-06-13,-0.114122,-0.089243,-0.024879
2012-06-14,-0.113687,-0.088788,-0.024899
2012-06-15,-0.113495,-0.089296,-0.024198
2012-06-18,-0.118038,-0.093962,-0.024076
2012-06-19,-0.119352,-0.096637,-0.022714
2012-06-20,-0.115972,-0.092956,-0.023016
2012-06-21,-0.121057,-0.097563,-0.023494
2012-06-25,-0.112998,-0.087250,-0.025747
2012-06-26,-0.114969,-0.089734,-0.025235
2012-06-27,-0.120009,-0.095419,-0.024590
2012-06-28,-0.114006,-0.088652,-0.025354
2012-06-29,-0.107330,-0.081430,-0.025900
2012-07-02,-0.105375,-0.080846,-0.024529
2012-07-03,-0.107263,-0.084193,-0.023070
2012-07-04,-0.103769,-0.080179,-0.023590
2012-07-05,-0.097410,-0.072323,-0.025087
2012-07-06,-0.103880,-0.077960,-0.025920
2012-07-09,-0.113745,-0.087614,-0.026131
2012-07-10,-0.114665,-0.086124,-0.028541
2012-07-11,-0.112868,-0.085386,-0.027482
2012-07-12,-0.113199,-0.084915,-0.028284
2012-07-13,-0.111909,-0.084960,-0.026949
2012-07-16,-0.107788,-0.082851,-0.024936
2012-07-17,-0.113979,-0.086234,-0.027745
2012-07-18,-0.115782,-0.087085,-0.028697
2012-07-19,-0.115854,-0.086305,-0.029549
2012-07-20,-0.126377,-0.095961,-0.030416
2012-07-23,-0.136686,-0.106629,-0.030057
2012-07-24,-0.136752,-0.106032,-0.030721
2012-07-25,-0.139725,-0.111216,-0.028509
2012-07-26,-0.143529,-0.114145,-0.029384
2012-07-27,-0.141755,-0.114185,-0.027570
2012-07-30,-0.145409,-0.119371,-0.026039
2012-07-31,-0.146306,-0.121580,-0.024726
2012-08-01,-0.140105,-0.112780,-0.027326
2012-08-02,-0.147625,-0.120470,-0.027155
2012-08-03,-0.155675,-0.125357,-0.030318
2012-08-06,-0.157336,-0.126975,-0.030361
2012-08-07,-0.157955,-0.127498,-0.030457
2012-08-08,-0.156656,-0.125330,-0.031327
2012-08-09,-0.160430,-0.127775,-0.032655
2012-08-10,-0.158013,-0.126783,-0.031229
2012-08-13,-0.157746,-0.130089,-0.027656
2012-08-14,-0.160444,-0.132430,-0.028014
2012-08-15,-0.163467,-0.134423,-0.029044
2012-08-16,-0.161820,-0.132517,-0.029303
2012-08-17,-0.158656,-0.129435,-0.029221
2012-08-20,-0.170285,-0.139734,-0.030551
2012-08-21,-0.173116,-0.141890,-0.031226
2012-08-22,-0.176825,-0.145934,-0.030891
2012-08-23,-0.180299,-0.148264,-0.032034
2012-08-24,-0.183049,-0.152912,-0.030136
2012-08-27,-0.184747,-0.157301,-0.027445
2012-08-28,-0.182718,-0.156807,-0.025911
2012-08-29,-0.181664,-0.156007,-0.025657
2012-08-30,-0.183717,-0.158516,-0.025201
2012-08-31,-0.185013,-0.160784,-0.024229
2012-09-03,-0.186909,-0.162835,-0.024073
2012-09-04,-0.185621,-0.162817,-0.022804
2012-09-05,-0.185858,-0.163253,-0.022605
2012-09-06,-0.185915,-0.163409,-0.022506
2012-09-07,-0.174675,-0.152339,-0.022336
2012-09-10,-0.176950,-0.154263,-0.022687
2012-09-11,-0.169873,-0.147155,-0.022718
2012-09-12,-0.171344,-0.149152,-0.022192
2012-09-13,-0.177353,-0.155466,-0.021887
2012-09-14,-0.176773,-0.155703,-0.021070
2012-09-17,-0.181795,-0.163017,-0.018779
2012-09-18,-0.181798,-0.164091,-0.017706
2012-09-19,-0.180341,-0.161500,-0.018841
2012-09-20,-0.185249,-0.167600,-0.017649
2012-09-21,-0.183957,-0.166549,-0.017408
2012-09-24,-0.185223,-0.166696,-0.018527
2012-09-25,-0.183357,-0.165298,-0.018059
2012-09-26,-0.183239,-0.164327,-0.018912
2012-09-27,-0.179600,-0.161351,-0.018249
2012-09-28,-0.181327,-0.162961,-0.018365
2012-10-08,-0.189016,-0.166800,-0.022215
2012-10-09,-0.185350,-0.163827,-0.021523
2012-10-10,-0.185420,-0.163831,-0.021589
2012-10-11,-0.189669,-0.167555,-0.022113
2012-10-12,-0.188481,-0.166748,-0.021732
2012-10-15,-0.187685,-0.169872,-0.017813
2012-10-16,-0.191288,-0.171215,-0.020073
2012-10-17,-0.190057,-0.169519,-0.020538
2012-10-18,-0.182451,-0.160896,-0.021556
2012-10-19,-0.183547,-0.161105,-0.022442
2012-10-22,-0.181075,-0.156156,-0.024919
2012-10-23,-0.185449,-0.160352,-0.025097
2012-10-24,-0.187853,-0.162109,-0.025743
2012-10-25,-0.184659,-0.155486,-0.029173
2012-10-26,-0.191213,-0.160616,-0.030597
2012-10-29,-0.194140,-0.165005,-0.029135
2012-10-30,-0.195384,-0.167339,-0.028046
2012-10-31,-0.198149,-0.168959,-0.029190
2012-11-01,-0.192530,-0.163344,-0.029186
2012-11-02,-0.188674,-0.158688,-0.029986
2012-11-05,-0.183537,-0.155541,-0.027996
2012-11-06,-0.183877,-0.154899,-0.028978
2012-11-07,-0.185742,-0.156293,-0.029449
2012-11-08,-0.179371,-0.151107,-0.028264
2012-11-09,-0.178229,-0.149665,-0.028564
2012-11-12,-0.178514,-0.146718,-0.031796
2012-11-13,-0.177756,-0.148387,-0.029369
2012-11-14,-0.182884,-0.154526,-0.028357
2012-11-15,-0.182527,-0.154642,-0.027884
2012-11-16,-0.180786,-0.153447,-0.027340
2012-11-19,-0.179802,-0.153173,-0.026628
2012-11-20,-0.182466,-0.156479,-0.025987
2012-11-21,-0.177977,-0.151737,-0.026239
2012-11-22,-0.170698,-0.145244,-0.025454
2012-11-23,-0.172223,-0.147025,-0.025199
2012-11-26,-0.171552,-0.146377,-0.025175
2012-11-27,-0.168181,-0.145153,-0.023027
2012-11-28,-0.168104,-0.144590,-0.023514
2012-11-29,-0.176990,-0.152609,-0.024381
2012-11-30,-0.171154,-0.146977,-0.024177
2012-12-03,-0.175660,-0.150708,-0.024952
2012-12-04,-0.175896,-0.150897,-0.025000
2012-12-05,-0.175736,-0.149656,-0.026079
2012-12-06,-0.176348,-0.150161,-0.026187
2012-12-07,-0.176147,-0.149250,-0.026897
2012-12-10,-0.175872,-0.150503,-0.025369
2012-12-11,-0.175728,-0.151657,-0.024071
2012-12-12,-0.170602,-0.148878,-0.021724
2012-12-13,-0.164221,-0.144162,-0.020059
2012-12-14,-0.159617,-0.138956,-0.020662
2012-12-17,-0.152446,-0.133936,-0.018510
2012-12-18,-0.152810,-0.132853,-0.019957
2012-12-19,-0.156412,-0.136754,-0.019658
2012-12-20,-0.159085,-0.138901,-0.020184
2012-12-21,-0.161410,-0.142020,-0.019390
2012-12-24,-0.165986,-0.144854,-0.021132
2012-12-25,-0.161078,-0.140402,-0.020676
2012-12-26,-0.160902,-0.141337,-0.019565
2012-12-27,-0.165739,-0.145551,-0.020188
2012-12-28,-0.162641,-0.142149,-0.020492
2012-12-31,-0.158938,-0.139202,-0.019736
2013-01-04,-0.160546,-0.143716,-0.016831
2013-01-07,-0.164044,-0.145193,-0.018851
2013-01-08,-0.164681,-0.145033,-0.019648
2013-01-09,-0.167044,-0.147606,-0.019438
2013-01-10,-0.169319,-0.149069,-0.020249
2013-01-11,-0.175622,-0.153082,-0.022540
2013-01-14,-0.170170,-0.147705,-0.022465
2013-01-15,-0.167231,-0.145454,-0.021777
2013-01-16,-0.161834,-0.140862,-0.020972
2013-01-17,-0.159695,-0.138058,-0.021637
2013-01-18,-0.158109,-0.136761,-0.021348
2013-01-21,-0.148705,-0.126891,-0.021814
2013-01-22,-0.136075,-0.113902,-0.022173
2013-01-23,-0.142749,-0.121214,-0.021534
2013-01-24,-0.144424,-0.124711,-0.019713
2013-01-25,-0.150381,-0.127201,-0.023180
2013-01-28,-0.134345,-0.109358,-0.024987
2013-01-29,-0.133479,-0.108885,-0.024594
2013-01-30,-0.128750,-0.106092,-0.022657
2013-01-31,-0.127269,-0.102749,-0.024520
2013-02-01,-0.123623,-0.097110,-0.026513
2013-02-04,-0.138905,-0.111042,-0.027863
2013-02-05,-0.135572,-0.108496,-0.027076
2013-02-06,-0.135004,-0.108229,-0.026776
2013-02-07,-0.135930,-0.109257,-0.026673
2013-02-08,-0.135800,-0.108493,-0.027307
2013-02-18,-0.137465,-0.110315,-0.027149
2013-02-19,-0.144580,-0.117622,-0.026959
