Reference_Date,Effective_Date,Ticker,Name,Momentum_Score,Rank,CSI300_Weight,Raw_Weight,Final_Weight,Float_Market_Cap,Weight_Cap,Capped,Buffer_Retained
2005-08-31,2005-09-16,600036,招商银行,2.33068788,25,0.03087611347,0.1008325786,0.09,1.822570099e+10,0.09,True,False
2005-08-31,2005-09-16,600009,上海机场,3.471426629,10,0.02109484457,0.1026073444,0.09,1.245196647e+10,0.09,True,False
2005-08-31,2005-09-16,600519,贵州茅台,4,1,0.01117140664,0.0626126347,0.0644551013,6594311724,0.09,False,False
2005-08-31,2005-09-16,000002,万科A,1.993822017,32,0.01465299962,0.04093615544,0.04214076054,8649443200,0.09,False,False
2005-08-31,2005-09-16,000858,五 粮 液,2.753871671,17,0.01005896787,0.03881425429,0.0399564194,5937656011,0.09,False,False
2005-08-31,2005-09-16,000063,中兴通讯,2.056493199,29,0.01299742351,0.03745231568,0.03855440379,7672181760,0.09,False,False
2005-08-31,2005-09-16,000069,华侨城Ａ,3.785182015,6,0.006090096588,0.03230018991,0.03325066933,3594891550,0.09,False,False
2005-08-31,2005-09-16,600583,海油工程,3.897856187,5,0.005510733642,0.03009742626,0.03098308621,3252902400,0.09,False,False
2005-08-31,2005-09-16,000039,中集集团,2.056294334,30,0.01038668012,0.02992651622,0.03080714689,6131099576,0.09,False,False
2005-08-31,2005-09-16,600269,赣粤高速,4,3,0.0049631634,0.02781715383,0.02863571349,2929680000,0.09,False,False
2005-08-31,2005-09-16,600642,申能股份,2.489439759,21,0.007968283629,0.0277946067,0.02861250287,4703556845,0.09,False,False
2005-08-31,2005-09-16,000402,金融街,3.479391432,9,0.005646163011,0.02752648956,0.028336496,3332844300,0.09,False,False
2005-08-31,2005-09-16,600887,伊利股份,3.480628284,8,0.005614509529,0.02738190098,0.0281876527,3314159731,0.09,False,False
2005-08-31,2005-09-16,600717,天津港,2.764328715,16,0.006920222527,0.02680426311,0.02759301701,4084902289,0.09,False,False
2005-08-31,2005-09-16,600085,同仁堂,3.437853668,11,0.005160013113,0.02485606178,0.02558748705,3045877397,0.09,False,False
2005-08-31,2005-09-16,600033,福建高速,3.950841381,4,0.004166666546,0.02306600952,0.02374475994,2459520000,0.08333333092,False,False
2005-08-31,2005-09-16,000792,盐湖股份,3.07756179,14,0.005273199492,0.02273919627,0.02340832974,3112689598,0.09,False,False
2005-08-31,2005-09-16,600309,万华化学,2.753671668,18,0.005630908849,0.02172625041,0.02236557649,3323840000,0.09,False,False
2005-08-31,2005-09-16,000895,双汇发展,3.165264709,13,0.004759696579,0.02110976659,0.02173095175,2809576625,0.09,False,False
2005-08-31,2005-09-16,000088,盐田港Ａ,2.152124667,26,0.006286966866,0.01895844549,0.01951632494,3711101087,0.09,False,False
2005-08-31,2005-09-16,600694,大商股份,3.402458159,12,0.003934677723,0.01875841272,0.01931040593,2322580520,0.07869355446,False,False
2005-08-31,2005-09-16,002024,苏宁电器,4,2,0.00305043421,0.01709683741,0.01759993637,1800625000,0.06100868421,False,False
2005-08-31,2005-09-16,600795,国电电力,1.692848267,43,0.006973419548,0.01654085503,0.01702759342,4116303683,0.09,False,False
2005-08-31,2005-09-16,000538,云南白药,3.669244596,7,0.002923745999,0.0150317807,0.01547411241,1725842872,0.05847491998,False,False
2005-08-31,2005-09-16,600320,振华港机,1.801357908,38,0.005126625169,0.01293974456,0.0133205151,3026169000,0.09,False,False
