Reference_Date,Effective_Date,Ticker,Name,Momentum_Score,Rank,CSI300_Weight,Raw_Weight,Final_Weight,Float_Market_Cap,Weight_Cap,Capped,Buffer_Retained
2024-02-29,2024-03-15,601857,中国石油,3.598518069,3,0.03854062533,0.1496556435,0.09,1.431391168e+12,0.09,True,False
2024-02-29,2024-03-15,601398,工商银行,2.68821192,21,0.0386925358,0.1122383697,0.09,1.437033093e+12,0.09,True,False
2024-02-29,2024-03-15,601288,农业银行,3.32479326,5,0.03601616581,0.1292149539,0.09,1.337633243e+12,0.09,True,False
2024-02-29,2024-03-15,601988,中国银行,3.095159591,10,0.02536690606,0.08472297582,0.09,9.421218514e+11,0.09,True,False
2024-02-29,2024-03-15,601088,中国神华,2.748696701,18,0.01713940415,0.05083621351,0.06207012467,6.365540651e+11,0.09,False,False
2024-02-29,2024-03-15,600028,中国石化,2.764254294,17,0.01598217539,0.04767212812,0.05820683192,5.93574819e+11,0.09,False,False
2024-02-29,2024-03-15,600900,长江电力,2.66614867,22,0.01619237998,0.04658495752,0.0568794157,6.013817754e+11,0.09,False,False
2024-02-29,2024-03-15,601138,工业富联,2.282867307,31,0.009981581001,0.02458842201,0.03002203182,3.707139354e+11,0.09,False,False
2024-02-29,2024-03-15,601328,交通银行,2.879078512,13,0.006626392941,0.02058644461,0.02513568764,2.461029174e+11,0.09,False,False
2024-02-29,2024-03-15,601985,中国核电,3.634286862,2,0.004413241503,0.01730722948,0.0211318235,1.639069126e+11,0.08826483005,False,False
2024-02-29,2024-03-15,601225,陕西煤业,2.303056731,29,0.006734850242,0.01673721648,0.02043584764,2.50131e+11,0.09,False,False
2024-02-29,2024-03-15,003816,中国广核,3.532998505,4,0.004088149126,0.01558550351,0.01902962631,1.518330463e+11,0.08176298251,False,False
2024-02-29,2024-03-15,601998,中信银行,2.444964803,27,0.005901072013,0.01556876561,0.01900918963,2.191646422e+11,0.09,False,False
2024-02-29,2024-03-15,600025,华能水电,3.162851113,8,0.004497600795,0.01535006815,0.01874216386,1.6704e+11,0.0899520159,False,False
2024-02-29,2024-03-15,300308,中际旭创,4,1,0.003127097781,0.0134974618,0.01648016402,1.161397903e+11,0.06254195563,False,False
2024-02-29,2024-03-15,600150,中国船舶,2.470797661,26,0.004274961502,0.01139777407,0.01391648214,1.587712209e+11,0.08549923005,False,False
2024-02-29,2024-03-15,688036,传音控股,2.8554369,15,0.003446488474,0.01061940177,0.01296610323,1.280018972e+11,0.06892976949,False,False
2024-02-29,2024-03-15,601898,中煤能源,3.155701094,9,0.003065468335,0.01043862628,0.01274537951,1.13850885e+11,0.06130936671,False,False
2024-02-29,2024-03-15,600016,民生银行,2.219863489,34,0.003857505227,0.009240244132,0.01128217595,1.432669778e+11,0.07715010454,False,False
2024-02-29,2024-03-15,600886,国投电力,2.99340298,11,0.002702713297,0.008730031673,0.01065921549,1.003782349e+11,0.05405426595,False,False
2024-02-29,2024-03-15,601169,北京银行,2.73866006,19,0.002948875723,0.00871455575,0.01064031965,1.095206585e+11,0.05897751447,False,False
2024-02-29,2024-03-15,601766,中国中车,1.914475867,45,0.00417911098,0.008633451524,0.01054129282,1.552113515e+11,0.0835822196,False,True
2024-02-29,2024-03-15,601006,大秦铁路,2.346979504,28,0.003296410493,0.008348361355,0.01019320272,1.224280308e+11,0.06592820985,False,False
2024-02-29,2024-03-15,600015,华夏银行,2.527619691,24,0.002626696874,0.007164276543,0.008747455946,9.755500005e+10,0.05253393747,False,False
2024-02-29,2024-03-15,000338,潍柴动力,2.938024024,12,0.002259601513,0.007163707647,0.008746761335,8.39211513e+10,0.04519203027,False,False
2024-02-29,2024-03-15,601390,中国中铁,1.900015732,46,0.003491227837,0.007157906859,0.008739678674,1.296635083e+11,0.06982455673,False,True
2024-02-29,2024-03-15,601728,中国电信,2.062973859,39,0.003085745867,0.00686917428,0.008387141261,1.146039885e+11,0.06171491735,False,False
2024-02-29,2024-03-15,600023,浙能电力,3.240140247,6,0.001942363168,0.006791174615,0.008291905039,7.213898219e+10,0.03884726337,False,False
2024-02-29,2024-03-15,000895,双汇发展,2.281561655,32,0.002725423728,0.006709913107,0.008192686163,1.012216958e+11,0.05450847455,False,False
2024-02-29,2024-03-15,600938,中国海油,3.178965535,7,0.001933602059,0.006632901891,0.00809865682,7.181359633e+10,0.03867204118,False,False
2024-02-29,2024-03-15,600011,华能国际,2.293003243,30,0.00261174799,0.006462292217,0.007890345403,9.699980149e+10,0.0522349598,False,False
2024-02-29,2024-03-15,600674,川投能源,2.874843521,14,0.002055378332,0.006376122304,0.007785133451,7.633634293e+10,0.04110756665,False,False
2024-02-29,2024-03-15,600941,中国移动,2.618096478,23,0.002083466514,0.005886034803,0.007186745211,7.737953243e+10,0.04166933029,False,False
2024-02-29,2024-03-15,601688,华泰证券,1.86507978,49,0.002850489765,0.005736771528,0.007004497371,1.058666236e+11,0.05700979529,False,True
2024-02-29,2024-03-15,000166,申万宏源,1.85731819,50,0.002779030038,0.005569679531,0.006800480975,1.032126235e+11,0.05558060076,False,True
2024-02-29,2024-03-15,601939,建设银行,2.796957661,16,0.001808184234,0.005457317545,0.006663288962,6.715560324e+10,0.03616368469,False,False
2024-02-29,2024-03-15,688041,海光信息,2.476345966,25,0.002028729811,0.005421084593,0.006619049164,7.534662213e+10,0.04057459621,False,False
2024-02-29,2024-03-15,601229,上海银行,2.041549165,40,0.00243471825,0.005363634908,0.006548904107,9.042495212e+10,0.04869436501,False,False
2024-02-29,2024-03-15,601881,中国银河,2.087450365,36,0.002369628295,0.005337612467,0.006517131163,8.800752412e+10,0.0473925659,False,False
2024-02-29,2024-03-15,002230,科大讯飞,1.668748803,65,0.002905017098,0.005231067383,0.006387041484,1.078917579e+11,0.05810034197,False,True
2024-02-29,2024-03-15,601186,中国铁建,1.79190619,55,0.00268844117,0.005198361305,0.006347107937,9.984817094e+10,0.05376882339,False,True
2024-02-29,2024-03-15,000100,TCL科技,2.087339981,37,0.002207507587,0.004972170939,0.006070933469,8.198639324e+10,0.04415015175,False,False
2024-02-29,2024-03-15,688981,中芯国际,1.724755701,59,0.002569319168,0.00478185387,0.005838559667,9.542400347e+10,0.05138638336,False,True
2024-02-29,2024-03-15,603019,中科曙光,2.258703884,33,0.001946824243,0.004745005265,0.005793568167,7.230466562e+10,0.03893648486,False,False
2024-02-29,2024-03-15,000157,中联重科,2.734227901,20,0.001523004391,0.004493518359,0.005486507067,5.65640805e+10,0.03046008782,False,False
2024-02-29,2024-03-15,601600,中国铝业,1.890911551,47,0.002130495436,0.004347128493,0.00530776761,7.912617725e+10,0.04260990873,False,True
2024-02-29,2024-03-15,601699,潞安环能,1.927169406,44,0.0020812716,0.004328120115,0.005284558714,7.729801373e+10,0.04162543199,False,False
2024-02-29,2024-03-15,601698,中国卫通,2.084751683,38,0.001921116082,0.004321739592,0.005276768208,7.134986961e+10,0.03842232163,False,False
2024-02-29,2024-03-15,600547,山东黄金,1.681797348,62,0.002110869563,0.003830766804,0.004677299049,7.83972762e+10,0.04221739125,False,True
2024-02-29,2024-03-15,600085,同仁堂,1.97292171,43,0.001643262066,0.003498382854,0.004271464078,6.103042666e+10,0.03286524131,False,False
2024-02-29,2024-03-15,000977,浪潮信息,2.01684931,41,0.001480148298,0.003221286372,0.003933134136,5.497241374e+10,0.02960296596,False,False
2024-02-29,2024-03-15,000999,华润三九,2.000290005,42,0.001448369999,0.003126245933,0.003817091428,5.379217403e+10,0.02896739999,False,False
2024-02-29,2024-03-15,600489,中金黄金,1.888690482,48,0.001359969496,0.002771664206,0.003384153361,5.050899692e+10,0.02719938993,False,False
2024-02-29,2024-03-15,002252,上海莱士,1.793636428,54,0.001287793162,0.002492477144,0.003043270856,4.782838218e+10,0.02575586323,False,True
2024-02-29,2024-03-15,002236,大华股份,2.156340099,35,0.0009763451424,0.002271806215,0.002773835524,3.626126462e+10,0.01952690285,False,False
