Reference_Date,Effective_Date,Ticker,Name,Momentum_Score,Rank,CSI300_Weight,Raw_Weight,Final_Weight,Float_Market_Cap,Weight_Cap,Capped,Buffer_Retained
2009-08-31,2009-09-18,600048,保利发展,3.240482789,5,0.01008652015,0.09178918379,0.09,6.612007699e+10,0.09,True,False
2009-08-31,2009-09-18,600030,中信证券,1.775807631,48,0.0245567208,0.1224635145,0.09,1.609764562e+11,0.09,True,True
2009-08-31,2009-09-18,601166,兴业银行,1.933332913,41,0.01692715035,0.09190326152,0.09,1.109624e+11,0.09,True,False
2009-08-31,2009-09-18,600383,金地集团,3.910215623,3,0.003956990336,0.04345163518,0.04571588403,2.5939224e+10,0.07913980673,False,False
2009-08-31,2009-09-18,600348,国阳新能,2.577504916,18,0.005054127864,0.03658357604,0.03848993284,3.313128e+10,0.09,False,False
2009-08-31,2009-09-18,600089,特变电工,2.422264264,21,0.005157457728,0.03508307301,0.03691123915,3.380863735e+10,0.09,False,False
2009-08-31,2009-09-18,600489,中金黄金,4,1,0.002872427244,0.0322663215,0.03394770774,1.882959708e+10,0.05744854487,False,False
2009-08-31,2009-09-18,000651,格力电器,1.929964846,42,0.005416434236,0.02935643411,0.03088618718,3.550630378e+10,0.09,False,False
2009-08-31,2009-09-18,000800,一汽轿车,2.987530305,8,0.003424217898,0.0287285787,0.03022561446,2.244674552e+10,0.06848435797,False,False
2009-08-31,2009-09-18,000983,西山煤电,1.990231213,37,0.004942429114,0.02762386294,0.02906333236,3.239906217e+10,0.09,False,True
2009-08-31,2009-09-18,000069,华侨城Ａ,2.921228965,12,0.003354977353,0.02752299044,0.02895720343,2.199285358e+10,0.06709954706,False,False
2009-08-31,2009-09-18,601001,大同煤业,2.309660369,25,0.003963850215,0.02571021957,0.02704996974,2.59841925e+10,0.07927700429,False,False
2009-08-31,2009-09-18,000402,金融街,2.275259537,28,0.003883253166,0.02481230303,0.02610526309,2.545585537e+10,0.07766506332,False,False
2009-08-31,2009-09-18,600663,陆家嘴,1.738164624,55,0.004619973727,0.02255126148,0.02372639949,3.02852732e+10,0.09,False,True
2009-08-31,2009-09-18,600547,山东黄金,2.932566397,10,0.002531121967,0.02084497387,0.02193119785,1.65922416e+10,0.05062243934,False,False
2009-08-31,2009-09-18,600809,山西汾酒,4,2,0.001813511604,0.02037139447,0.0214329404,1.188809669e+10,0.03627023209,False,False
2009-08-31,2009-09-18,000031,深宝恒Ａ,2.64436191,16,0.002733588071,0.02029992305,0.02135774463,1.791946588e+10,0.05467176142,False,False
2009-08-31,2009-09-18,601918,国投新集,3.044003411,7,0.002178574396,0.01862335656,0.01959381287,1.428118961e+10,0.04357148792,False,False
2009-08-31,2009-09-18,601009,南京银行,2.357739856,23,0.002531334857,0.01676045918,0.01763384059,1.659363716e+10,0.05062669714,False,False
2009-08-31,2009-09-18,600518,康美药业,2.674116176,15,0.00215308551,0.01616895594,0.01701151433,1.411410253e+10,0.0430617102,False,False
2009-08-31,2009-09-18,000009,深宝安Ａ,3.711475441,4,0.001457619303,0.01519256595,0.01598424502,9555119017,0.02915238607,False,False
2009-08-31,2009-09-18,000157,中联重科,1.994988612,36,0.002693419156,0.01508984552,0.01587617186,1.765614694e+10,0.05386838312,False,False
2009-08-31,2009-09-18,000623,吉林敖东,2.068966303,34,0.002526768824,0.01468112564,0.01544615374,1.656370548e+10,0.05053537648,False,False
2009-08-31,2009-09-18,600528,中铁二局,2.338630827,24,0.002179222788,0.01431211212,0.01505791106,1.428544e+10,0.04358445575,False,False
2009-08-31,2009-09-18,600895,张江高科,1.770648867,50,0.00284209117,0.01413223594,0.0148686616,1.863073529e+10,0.0568418234,False,True
2009-08-31,2009-09-18,000778,新兴铸管,3.061184668,6,0.001576975836,0.01355673155,0.01426316789,1.033753585e+10,0.03153951672,False,False
2009-08-31,2009-09-18,600675,中华企业,2.932010652,11,0.001521757447,0.01253000971,0.01318294394,9975563225,0.03043514893,False,False
2009-08-31,2009-09-18,600362,江西铜业,2.411853658,22,0.001792982169,0.0121441564,0.01277698396,1.175352027e+10,0.03585964339,False,False
2009-08-31,2009-09-18,600415,小商品城,2.238605883,29,0.001663821237,0.01045983256,0.01100489062,1.090683275e+10,0.03327642475,False,False
2009-08-31,2009-09-18,600497,驰宏锌锗,1.978785309,38,0.001825411153,0.01014377962,0.01067236827,1.19661017e+10,0.03650822305,False,False
2009-08-31,2009-09-18,000630,铜陵有色,2.568545418,19,0.001381229384,0.009963076993,0.0104822493,9054360848,0.02762458767,False,False
2009-08-31,2009-09-18,000625,长安汽车,2.770233116,14,0.001269287007,0.009874533312,0.01038909164,8320545968,0.02538574013,False,False
2009-08-31,2009-09-18,600549,厦门钨业,2.157575014,31,0.001576770701,0.009553772022,0.0100516156,1.033619112e+10,0.03153541401,False,False
2009-08-31,2009-09-18,000927,一汽夏利,2.113391282,32,0.001608483849,0.009546343211,0.01004379967,1.054408005e+10,0.03216967697,False,False
2009-08-31,2009-09-18,600266,北京城建,1.973865631,39,0.001715804779,0.009510993536,0.01000660794,1.12476e+10,0.03431609558,False,False
2009-08-31,2009-09-18,600820,隧道股份,2.293528193,27,0.001342771186,0.008648614205,0.009099290336,8802256164,0.02685542372,False,False
2009-08-31,2009-09-18,000425,徐工机械,1.959869362,40,0.001429798257,0.007869412584,0.008279484803,9372743959,0.02859596515,False,True
2009-08-31,2009-09-18,000686,东北证券,2.945089945,9,0.0009335917617,0.007721399124,0.008123758415,6119965876,0.01867183523,False,False
2009-08-31,2009-09-18,600208,中宝股份,2.501614879,20,0.001038468373,0.007295484749,0.007675649797,6807462603,0.02076936745,False,False
2009-08-31,2009-09-18,600395,盘江股份,2.78666932,13,0.000928288097,0.007264548811,0.007643101799,6085198810,0.01856576194,False,False
2009-08-31,2009-09-18,000027,深能源Ａ,2.040954151,35,0.00102465827,0.005872901628,0.006178936389,6716933358,0.0204931654,False,False
2009-08-31,2009-09-18,002155,辰州矿业,2.298134409,26,0.000906125309,0.005847956242,0.006152691108,5939915280,0.01812250618,False,False
2009-08-31,2009-09-18,600316,洪都航空,2.217862466,30,0.0008327469301,0.005186663584,0.005456938731,5458898637,0.0166549386,False,False
2009-08-31,2009-09-18,600170,上海建工,2.625135133,17,0.0006763844022,0.004986383496,0.005246222121,4433896732,0.01352768804,False,False
2009-08-31,2009-09-18,000685,中山公用,2.091139677,33,0.000530175658,0.003113459743,0.003275700994,3475455834,0.01060351316,False,False
2009-08-31,2009-09-18,600376,首开股份,1.900012436,43,0.0004848005545,0.00258678289,0.002721579202,3178008817,0.00969601109,False,False
