Reference_Date,Effective_Date,Ticker,Name,Momentum_Score,Rank,CSI300_Weight,Raw_Weight,Final_Weight,Float_Market_Cap,Weight_Cap,Capped,Buffer_Retained
2017-08-31,2017-09-15,601398,工商银行,2.616842612,16,0.06509237134,0.1692466066,0.09,1.590712054e+12,0.09,True,False
2017-08-31,2017-09-15,601318,中国平安,3.451353992,2,0.02483673116,0.08517187642,0.09,6.069541918e+11,0.09,True,False
2017-08-31,2017-09-15,601288,农业银行,2.217438977,33,0.04536374223,0.09994770457,0.09,1.108588458e+12,0.09,True,False
2017-08-31,2017-09-15,600519,贵州茅台,3.027900365,5,0.02524705337,0.07595643129,0.08588180138,6.169815495e+11,0.09,False,False
2017-08-31,2017-09-15,600036,招商银行,2.662780735,13,0.02258079945,0.05974299534,0.06754972518,5.518242635e+11,0.09,False,False
2017-08-31,2017-09-15,600028,中国石化,2.087629154,40,0.02350060291,0.04874663379,0.05511644833,5.74302204e+11,0.09,False,False
2017-08-31,2017-09-15,601088,中国神华,2.585734391,18,0.01504168817,0.03864495145,0.04369476012,3.67585236e+11,0.09,False,False
2017-08-31,2017-09-15,601668,中国建筑,2.65748267,14,0.01215379058,0.03209182855,0.0362853283,2.970114744e+11,0.09,False,False
2017-08-31,2017-09-15,000651,格力电器,3.24595258,3,0.009442742167,0.03045457729,0.03443413432,2.307595111e+11,0.09,False,False
2017-08-31,2017-09-15,002415,海康威视,3.029880348,4,0.00954806968,0.02874440554,0.0325004912,2.333334801e+11,0.09,False,False
2017-08-31,2017-09-15,000333,美的集团,2.174933917,36,0.01062090166,0.02295195729,0.02595113282,2.595510956e+11,0.09,False,False
2017-08-31,2017-09-15,000858,五 粮 液,2.459829054,22,0.008618882336,0.02106532443,0.02381797009,2.106262184e+11,0.09,False,False
2017-08-31,2017-09-15,601601,中国太保,1.839530246,55,0.00983222799,0.01797095458,0.0203192531,2.40277674e+11,0.09,False,True
2017-08-31,2017-09-15,600276,恒瑞医药,2.76611605,10,0.00623931629,0.01714824469,0.01938903815,1.524749433e+11,0.09,False,False
2017-08-31,2017-09-15,600019,宝钢股份,2.113667626,38,0.007412124527,0.01556652509,0.01760063227,1.81135755e+11,0.09,False,False
2017-08-31,2017-09-15,600050,中国联通,2.190542362,35,0.006973658891,0.01517835234,0.01716173626,1.70420635e+11,0.09,False,False
2017-08-31,2017-09-15,601006,大秦铁路,2.722560304,11,0.005560347926,0.01504152081,0.01700702469,1.358824742e+11,0.09,False,False
2017-08-31,2017-09-15,000725,京东方A,2.798855827,9,0.00530677412,0.0147578606,0.01668629807,1.296856972e+11,0.09,False,False
2017-08-31,2017-09-15,600309,万华化学,3.832471259,1,0.003825665119,0.01456793957,0.0164715597,9.349070395e+10,0.07651330237,False,False
2017-08-31,2017-09-15,601800,中国交建,1.901240926,51,0.007705622271,0.014556506,0.01645863209,1.883081839e+11,0.09,False,True
2017-08-31,2017-09-15,601336,新华保险,2.148402711,37,0.005244796464,0.01119583796,0.01265881921,1.281711018e+11,0.09,False,False
2017-08-31,2017-09-15,600585,海螺水泥,2.678578691,12,0.003842946265,0.01022777098,0.0115642531,9.391301655e+10,0.07685892531,False,False
2017-08-31,2017-09-15,603993,洛阳钼业,2.304129522,26,0.003991428569,0.009137923615,0.01033199332,9.754159216e+10,0.07982857139,False,False
2017-08-31,2017-09-15,000568,泸州老窖,2.888632718,6,0.003170910064,0.009100987621,0.01029023083,7.7489954e+10,0.06341820128,False,False
2017-08-31,2017-09-15,600703,三安光电,2.535910446,20,0.003274386921,0.008250422382,0.00932852063,8.001869709e+10,0.06548773842,False,False
2017-08-31,2017-09-15,601600,中国铝业,2.264291502,29,0.003592319411,0.008082013192,0.009138105094,8.778825647e+10,0.07184638822,False,False
2017-08-31,2017-09-15,600518,康美药业,1.915829953,50,0.003747002889,0.007132688539,0.008064730398,9.156837489e+10,0.07494005777,False,True
2017-08-31,2017-09-15,601939,建设银行,2.605083539,17,0.00274409986,0.007102869569,0.008031014927,6.705966667e+10,0.0548819972,False,False
2017-08-31,2017-09-15,002475,立讯精密,2.882523382,7,0.002413068394,0.006911220409,0.007814322611,5.896999759e+10,0.04826136787,False,False
2017-08-31,2017-09-15,600031,三一重工,2.852790789,8,0.002433088274,0.006896679796,0.007797881948,5.945923872e+10,0.04866176549,False,False
2017-08-31,2017-09-15,002466,天齐锂业,2.229621826,32,0.002817294783,0.00624131025,0.007056874027,6.884838697e+10,0.05634589566,False,False
2017-08-31,2017-09-15,002230,科大讯飞,2.232682394,30,0.002747261143,0.006094515202,0.006890896994,6.713692135e+10,0.05494522285,False,False
2017-08-31,2017-09-15,600010,包钢股份,2.232122103,31,0.002516119913,0.005580351507,0.00630954656,6.148834636e+10,0.05032239825,False,False
2017-08-31,2017-09-15,000709,唐钢股份,2.634117368,15,0.002076653564,0.005435148906,0.006145370061,5.074877114e+10,0.04153307127,False,False
2017-08-31,2017-09-15,002142,宁波银行,1.859092916,53,0.002928850819,0.005410166372,0.006117123013,7.157456712e+10,0.05857701637,False,True
2017-08-31,2017-09-15,002241,歌尔股份,2.201038117,34,0.002404202608,0.005257882794,0.005944940252,5.87533376e+10,0.04808405216,False,False
2017-08-31,2017-09-15,002456,欧菲光,2.024676127,43,0.002227533331,0.004481176468,0.005066740245,5.443593539e+10,0.04455066662,False,True
2017-08-31,2017-09-15,600196,复星医药,1.971647711,48,0.002285665674,0.004477692838,0.005062801403,5.58565599e+10,0.04571331348,False,True
2017-08-31,2017-09-15,002236,大华股份,2.275651548,27,0.001715279003,0.003878401872,0.004385199957,4.191758466e+10,0.03430558007,False,False
2017-08-31,2017-09-15,601933,永辉超市,2.090987596,39,0.001813808013,0.003768383088,0.004260804811,4.432541342e+10,0.03627616026,False,False
2017-08-31,2017-09-15,600660,福耀玻璃,2.002813423,45,0.001882684306,0.003746539096,0.004236106424,4.600859605e+10,0.03765368611,False,True
2017-08-31,2017-09-15,002008,大族激光,2.2721758,28,0.001591130342,0.003592195471,0.004061594426,3.88836689e+10,0.03182260684,False,False
2017-08-31,2017-09-15,600009,上海机场,2.0469855,42,0.001747306018,0.003553824789,0.004018209774,4.27002533e+10,0.03494612035,False,False
2017-08-31,2017-09-15,600816,安信信托,2.494660247,21,0.00131943593,0.00327048368,0.003697843949,3.224406479e+10,0.0263887186,False,False
2017-08-31,2017-09-15,000338,潍柴动力,2.56253813,19,0.001272467267,0.003239882267,0.003663243792,3.109625564e+10,0.02544934533,False,False
2017-08-31,2017-09-15,300124,汇川技术,2.01742952,44,0.001378800665,0.002763835106,0.00312499065,3.369480621e+10,0.0275760133,False,False
2017-08-31,2017-09-15,600682,南京新百,2.051781774,41,0.001128955063,0.002301548318,0.002602295976,2.758913819e+10,0.02257910127,False,False
2017-08-31,2017-09-15,000959,首钢股份,2.39366578,24,0.0008982938128,0.00213645718,0.002415632067,2.195229282e+10,0.01796587626,False,False
2017-08-31,2017-09-15,002602,世纪华通,2.34777885,25,0.0008205814472,0.00191421693,0.002164351265,2.005317632e+10,0.01641162894,False,False
2017-08-31,2017-09-15,601155,新城控股,2.458481933,23,0.000517603852,0.001264377603,0.001429596208,1.264908114e+10,0.01035207704,False,False
