Reference_Date,Effective_Date,Ticker,Name,Momentum_Score,Rank,CSI300_Weight,Raw_Weight,Final_Weight,Float_Market_Cap,Weight_Cap,Capped,Buffer_Retained
2023-02-28,2023-03-17,601628,中国人寿,3.130737264,9,0.01957601547,0.1163653618,0.09,7.448576681e+11,0.09,True,False
2023-02-28,2023-03-17,601988,中国银行,2.01314988,45,0.01789176077,0.0683883293,0.07042885936,6.80772613e+11,0.09,False,False
2023-02-28,2023-03-17,601088,中国神华,2.754886565,16,0.01213548196,0.06347658475,0.06537056112,4.617490627e+11,0.09,False,False
2023-02-28,2023-03-17,600028,中国石化,2.213223952,30,0.011648985,0.04895152768,0.05041211409,4.432380951e+11,0.09,False,False
2023-02-28,2023-03-17,601225,陕西煤业,4,3,0.005095992916,0.03870273078,0.03985751971,1.939e+11,0.09,False,False
2023-02-28,2023-03-17,000568,泸州老窖,2.038482354,43,0.009622459213,0.03724310122,0.0383543386,3.66129795e+11,0.09,False,False
2023-02-28,2023-03-17,002594,比亚迪,2.283230274,27,0.007983563022,0.03460981472,0.03564248167,3.037706087e+11,0.09,False,False
2023-02-28,2023-03-17,600050,中国联通,4,2,0.004296548449,0.03263115955,0.03360478857,1.63481535e+11,0.08593096899,False,False
2023-02-28,2023-03-17,002304,洋河股份,2.311011762,26,0.006707980063,0.02943382619,0.03031205509,2.552353105e+11,0.09,False,False
2023-02-28,2023-03-17,601899,紫金矿业,2.472026838,21,0.006154972946,0.02888897492,0.02975094687,2.341936643e+11,0.09,False,False
2023-02-28,2023-03-17,300015,爱尔眼科,2.845203335,14,0.004766032918,0.02574679344,0.02651501086,1.813451859e+11,0.09,False,False
2023-02-28,2023-03-17,601319,中国人保,2.657193587,18,0.004869926611,0.02456961856,0.02530271215,1.852982894e+11,0.09,False,False
2023-02-28,2023-03-17,601668,中国建筑,1.792058584,55,0.006103117604,0.02076618619,0.02138579523,2.322205943e+11,0.09,False,True
2023-02-28,2023-03-17,300124,汇川技术,2.38672422,23,0.004446255149,0.02014881102,0.02074999919,1.691778006e+11,0.08892510298,False,False
2023-02-28,2023-03-17,600188,兖矿能源,3.601258024,6,0.002802522827,0.0191626779,0.01973444242,1.066346019e+11,0.05605045653,False,False
2023-02-28,2023-03-17,600438,通威股份,1.946688949,50,0.004957529649,0.01832376384,0.01887049734,1.886315415e+11,0.09,False,True
2023-02-28,2023-03-17,601998,中信银行,2.121312422,37,0.004403189891,0.01773474108,0.01826389968,1.675391889e+11,0.08806379783,False,False
2023-02-28,2023-03-17,000596,古井贡酒,3.11873882,10,0.002940454983,0.01741190717,0.01793143324,1.11882852e+11,0.05880909966,False,False
2023-02-28,2023-03-17,601728,中国电信,3.008279042,12,0.003011970673,0.01720369201,0.01771700548,1.146039885e+11,0.06023941345,False,False
2023-02-28,2023-03-17,600025,华能水电,2.656283314,19,0.003358782334,0.01693983035,0.01744527087,1.278e+11,0.06717564668,False,False
2023-02-28,2023-03-17,601328,交通银行,1.685710443,63,0.005054710739,0.01617827029,0.01666098785,1.923292337e+11,0.09,False,True
2023-02-28,2023-03-17,688111,金山办公,2.168519836,33,0.003527723096,0.01452481767,0.01495820049,1.342281121e+11,0.07055446192,False,False
2023-02-28,2023-03-17,000625,长安汽车,2.749375466,17,0.00268206315,0.01400089679,0.01441864718,1.020511711e+11,0.053641263,False,False
2023-02-28,2023-03-17,600795,国电电力,4,1,0.001842178653,0.01399086412,0.01440831516,7.009398299e+10,0.03684357305,False,False
2023-02-28,2023-03-17,601898,中煤能源,3.429594195,7,0.002109437344,0.01373605964,0.01414590797,8.026304351e+10,0.04218874689,False,False
2023-02-28,2023-03-17,600919,江苏银行,2.360174658,25,0.002775518843,0.01243773,0.01280883955,1.056071138e+11,0.05551037686,False,False
2023-02-28,2023-03-17,600760,中航沈飞,2.179036966,32,0.002979214447,0.01232591491,0.01269368818,1.133576304e+11,0.05958428895,False,False
2023-02-28,2023-03-17,000963,华东医药,2.898660901,13,0.002209605305,0.01216087763,0.01252372662,8.407438466e+10,0.04419210609,False,False
2023-02-28,2023-03-17,600941,中国移动,3.642422455,5,0.001606985573,0.01111360852,0.01144520972,6.114500308e+10,0.03213971145,False,False
2023-02-28,2023-03-17,002050,三花智控,2.399360184,22,0.002368763102,0.01079120342,0.01111318489,9.013025982e+10,0.04737526204,False,False
2023-02-28,2023-03-17,600845,宝信软件,2.512251917,20,0.001869669976,0.00891827669,0.009184374896,7.114001418e+10,0.03739339951,False,False
2023-02-28,2023-03-17,300316,晶盛机电,2.093580792,39,0.002218914864,0.008820296137,0.009083470857,8.442860876e+10,0.04437829728,False,False
2023-02-28,2023-03-17,600089,特变电工,2.095511394,38,0.00220162244,0.008759628175,0.009020992721,8.377064062e+10,0.0440324488,False,False
2023-02-28,2023-03-17,601009,南京银行,2.003799097,47,0.002296886473,0.008738693531,0.008999433442,8.739538977e+10,0.04593772946,False,True
2023-02-28,2023-03-17,600233,圆通速递,2.779573345,15,0.001641546057,0.008663313144,0.008921803899,6.246001236e+10,0.03283092114,False,False
2023-02-28,2023-03-17,000661,长春高新,2.163567312,35,0.002084509097,0.008563020981,0.00881851928,7.931453606e+10,0.04169018193,False,False
2023-02-28,2023-03-17,600426,华鲁恒升,2.16702814,34,0.002005340871,0.008250980451,0.00849716827,7.630222436e+10,0.04010681741,False,False
2023-02-28,2023-03-17,603369,今世缘,2.054455698,42,0.002113390261,0.008243834876,0.00848980949,8.041345e+10,0.04226780521,False,False
2023-02-28,2023-03-17,300896,爱美客,3.064269837,11,0.001358612947,0.007904520994,0.008140371364,5.169454801e+10,0.02717225894,False,False
2023-02-28,2023-03-17,600600,青岛啤酒,2.019598186,44,0.002051707171,0.007867434759,0.008102178571,7.806643906e+10,0.04103414341,False,False
2023-02-28,2023-03-17,601689,拓普集团,2.085907733,40,0.001940554111,0.007685527015,0.007914843173,7.383712032e+10,0.03881108222,False,False
2023-02-28,2023-03-17,600886,国投电力,1.979818473,49,0.001982691008,0.007453035869,0.007675415095,7.544040835e+10,0.03965382016,False,True
2023-02-28,2023-03-17,000938,紫光股份,2.012867738,46,0.001909250377,0.00729677452,0.007514491313,7.26460288e+10,0.03818500754,False,False
2023-02-28,2023-03-17,600674,川投能源,2.368137227,24,0.001521660821,0.006841912655,0.007046057552,5.789843864e+10,0.03043321641,False,False
2023-02-28,2023-03-17,300751,迈为股份,3.154286836,8,0.00114040227,0.006829864046,0.007033649444,4.339174011e+10,0.02280804541,False,False
2023-02-28,2023-03-17,601788,光大证券,2.229647144,29,0.001605823054,0.006798085607,0.007000922819,6.110076984e+10,0.03211646109,False,False
2023-02-28,2023-03-17,300347,泰格医药,2.057290922,41,0.001729295893,0.006754882856,0.00695643101,6.579885005e+10,0.03458591787,False,False
2023-02-28,2023-03-17,600085,同仁堂,1.923629072,51,0.001764732203,0.006445445564,0.006637760913,6.714718403e+10,0.03529464405,False,True
2023-02-28,2023-03-17,600150,中国船舶,2.144664643,36,0.001534070545,0.006246798902,0.006433187151,5.837062248e+10,0.0306814109,False,False
