Reference_Date,Effective_Date,Ticker,Name,Momentum_Score,Rank,CSI300_Weight,Raw_Weight,Final_Weight,Float_Market_Cap,Weight_Cap,Capped,Buffer_Retained
2014-02-28,2014-03-21,600018,上港集团,2.830703645,15,0.008178860756,0.08784036486,0.08784036486,9.928648462e+10,0.09,False,False
2014-02-28,2014-03-21,002415,海康威视,2.280305862,27,0.005507028427,0.04764500035,0.04764500035,6.685203594e+10,0.09,False,False
2014-02-28,2014-03-21,600887,伊利股份,2.302059919,25,0.005303438107,0.04632133214,0.04632133214,6.438057105e+10,0.09,False,False
2014-02-28,2014-03-21,600535,G天士力,2.945414666,13,0.003818472731,0.04267200517,0.04267200517,4.635397831e+10,0.07636945462,False,False
2014-02-28,2014-03-21,600690,海尔智家,2.671215366,18,0.004090420014,0.04145564929,0.04145564929,4.96552559e+10,0.08180840028,False,False
2014-02-28,2014-03-21,002065,东华软件,4,1,0.002436850875,0.03698246517,0.03698246517,2.958191418e+10,0.04873701751,False,False
2014-02-28,2014-03-21,000895,双汇发展,2.291436196,26,0.004209318758,0.03659539981,0.03659539981,5.109861564e+10,0.08418637516,False,False
2014-02-28,2014-03-21,000538,云南白药,1.885209949,54,0.004912557999,0.03513778057,0.03513778057,5.963552e+10,0.09,False,True
2014-02-28,2014-03-21,600637,广电信息,3.704514008,2,0.002435778772,0.0342354464,0.0342354464,2.956889949e+10,0.04871557545,False,False
2014-02-28,2014-03-21,600703,三安光电,3.079842697,6,0.002513499597,0.02937069801,0.02937069801,3.051238388e+10,0.05026999195,False,False
2014-02-28,2014-03-21,600276,恒瑞医药,1.866558813,57,0.004046128822,0.02865420059,0.02865420059,4.911758728e+10,0.08092257643,False,True
2014-02-28,2014-03-21,002241,歌尔股份,2.503085567,22,0.00269187711,0.02556453149,0.02556453149,3.267778035e+10,0.0538375422,False,False
2014-02-28,2014-03-21,002353,杰瑞股份,3.164468335,5,0.001849924357,0.02221066887,0.02221066887,2.24569768e+10,0.03699848715,False,False
2014-02-28,2014-03-21,600583,海油工程,2.245453592,30,0.002515124069,0.02142744601,0.02142744601,3.0532104e+10,0.05030248138,False,False
2014-02-28,2014-03-21,601888,中国中免,2.026156538,44,0.00275031653,0.02114280414,0.02114280414,3.33872e+10,0.05500633059,False,False
