reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2009-08-31,600489,中金黄金,True,206438133.6,674052815.4,True,1.991116399,0.0448268402,44.41795116,3,4,1,True,0.002872427244,0.0322663215,0.03394770774,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,240,True,ok,True,1.882959708e+10,0.05744854487,False
2009-08-31,600809,山西汾酒,True,94769709.85,534770462.8,True,1.519391635,0.03501197882,43.39633708,3,4,2,True,0.001813511604,0.02037139447,0.0214329404,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,243,True,ok,True,1.188809669e+10,0.03627023209,False
2009-08-31,600383,金地集团,True,282387551.9,1203049648,True,1.740405466,0.04436754214,39.22699752,2.910215623,3.910215623,3,True,0.003956990336,0.04345163518,0.04571588403,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,241,True,ok,True,2.5939224e+10,0.07913980673,False
2009-08-31,000009,深宝安Ａ,True,129315718.6,352131035.8,True,1.607723577,0.04320138632,37.2146293,2.711475441,3.711475441,4,True,0.001457619303,0.01519256595,0.01598424502,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,243,True,ok,True,9555119017,0.02915238607,False
2009-08-31,600048,保利发展,True,1132279403,3097618246,True,1.276278389,0.03933602523,32.44553514,2.240482789,3.240482789,5,True,0.01008652015,0.09178918379,0.09,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,243,True,ok,True,6.612007699e+10,0.09,False
2009-08-31,000778,新兴铸管,True,432274386.1,785665894,True,1.088820827,0.03554749473,30.63002991,2.061184668,3.061184668,6,True,0.001576975836,0.01355673155,0.01426316789,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,242,True,ok,True,1.033753585e+10,0.03153951672,False
2009-08-31,601918,国投新集,True,231933047.4,1160644746,True,1.277227723,0.04193673658,30.45605898,2.044003411,3.044003411,7,True,0.002178574396,0.01862335656,0.01959381287,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,192,True,ok,True,1.428118961e+10,0.04357148792,False
2009-08-31,000800,一汽轿车,True,267197317.8,1105080091,True,1.14844649,0.03842984587,29.88423358,1.987530305,2.987530305,8,True,0.003424217898,0.0287285787,0.03022561446,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,242,True,ok,True,2.244674552e+10,0.06848435797,False
2009-08-31,000686,东北证券,True,263059137.8,543066293.1,True,1.386910449,0.04708654093,29.45449849,1.945089945,2.945089945,9,True,0.0009335917617,0.007721399124,0.008123758415,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,241,True,ok,True,6119965876,0.01867183523,False
2009-08-31,600547,山东黄金,True,344863093.1,675334954.8,True,1.269426794,0.04328424109,29.32768975,1.932566397,2.932566397,10,True,0.002531121967,0.02084497387,0.02193119785,2009-06-30,2009-08-31,NETPROFIT,pass,2008-07-31,2009-07-31,240,True,ok,True,1.65922416e+10,0.05062243934,False
