reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2008-08-29,000792,盐湖股份,True,437580492.3,1864723130,True,1.26529563,0.03576452002,35.37851561,3,4,1,True,0.009374119633,0.1020235739,0.09,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,219,True,ok,True,3.443265587e+10,0.09,False
2008-08-29,000937,金牛能源,True,367890255,926366448.7,True,0.9493540052,0.04002706467,23.71780227,3,4,2,True,0.002688342234,0.02925867105,0.03369492314,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,231,True,ok,True,9874715347,0.05376684469,False
2008-08-29,600519,贵州茅台,True,917048744.6,3321660547,True,0.353843757,0.02681219348,13.19712083,2.758566784,3.758566784,3,True,0.01734538028,0.1773846956,0.09,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,244,True,ok,True,6.371238403e+10,0.09,False
2008-08-29,600598,北大荒,True,151076724.1,554617922.1,True,0.5691920672,0.04452731591,12.78298625,2.702367565,3.702367565,4,True,0.001441538382,0.01452164424,0.01672344194,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,244,True,ok,True,5295003369,0.02883076765,False
2008-08-29,600596,新安股份,True,373857283.2,827927682.2,True,0.4244482173,0.03832941198,11.07369499,2.470411965,3.470411965,5,True,0.002068583131,0.0195327801,0.02249437519,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,244,True,ok,True,7598240033,0.04137166262,False
2008-08-29,600550,G天威,True,241671019.5,633093692.4,True,0.441723052,0.04788839286,9.22401078,2.219404651,3.219404651,6,True,0.003169201414,0.0277610225,0.03197019844,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,189,True,ok,True,1.16409888e+10,0.06338402828,False
2008-08-29,600271,航天信息,True,157336596.7,651685905,True,0.2719058099,0.03216838952,8.452577639,2.114719018,3.114719018,7,True,0.002322335462,0.0196813044,0.02266541902,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,244,True,ok,True,8530313340,0.04644670923,False
2008-08-29,600017,日照港,True,61136316.44,190939187.3,True,0.2825870647,0.03602154287,7.844946167,2.03226173,3.03226173,8,True,0.0006937892495,0.005724061626,0.006591954098,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,242,True,ok,True,2548400000,0.01387578499,False
2008-08-29,600117,西宁特钢,True,183657164.7,601907489.6,True,0.3740648379,0.0495783907,7.544916901,1.99154692,2.99154692,9,True,0.0007199291928,0.005859973516,0.006748473192,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,236,True,ok,True,2644416235,0.01439858386,False
2008-08-29,601666,平煤天安,True,591148706,1844852849,True,0.3270964799,0.04393504245,7.445002023,1.977988192,2.977988192,10,True,0.002351530159,0.01905388653,0.02194287092,2008-03-31,2008-04-30,NETPROFIT,pass,2007-07-27,2008-07-29,244,True,ok,True,8637550180,0.04703060318,False
