reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2024-08-30,600025,华能水电,True,3336555324,9096244988,True,0.6552217454,0.01174615561,55.78180361,3,4,1,True,0.005410167543,0.02280990245,0.02614936117,2024-06-30,2024-08-28,CONTINUED_NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,1.9782e+11,0.09,False
2024-08-30,600900,长江电力,True,4078786630,2.830888759e+10,True,0.4109653233,0.009798310019,41.94246993,3,4,2,True,0.01929011609,0.08132939743,0.09,2024-03-31,2024-04-30,CONTINUED_NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,7.053331961e+11,0.09,False
2024-08-30,003816,中国广核,True,5491203874,1.698703097e+10,True,0.6196296124,0.0153898475,40.26223213,3,4,3,True,0.005142181656,0.02168004245,0.02485408525,2024-06-30,2024-08-22,CONTINUED_NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,1.880212336e+11,0.09,False
2024-08-30,601985,中国核电,True,5645108596,1.965183669e+10,True,0.5940798332,0.01551374717,38.29376789,3,4,4,True,0.005649830046,0.02382034774,0.02730773959,2024-03-31,2024-04-27,CONTINUED_NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,2.065831364e+11,0.09,False
2024-08-30,600795,国电电力,True,6760694015,1.635220866e+10,True,0.5604395604,0.01610586438,34.7972358,2.827573398,3.827573398,5,True,0.002609651339,0.01052831177,0.01206969769,2024-06-30,2024-08-20,CONTINUED_NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,9.542056209e+10,0.05219302679,False
2024-08-30,601288,农业银行,True,7.0839e+10,2.68544e+11,True,0.3016746096,0.01091278601,27.64414233,2.32218537,3.32218537,6,True,0.03946407996,0.1381906202,0.09,2024-03-31,2024-04-30,NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,1.442983833e+12,0.09,False
2024-08-30,601088,中国神华,True,1.73e+10,6.5635e+10,True,0.4009151707,0.01474279153,27.1939795,2.290379984,3.290379984,7,True,0.01828855391,0.06342758026,0.07271362547,2024-03-31,2024-04-27,CONTINUED_NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,6.687115891e+11,0.09,False
2024-08-30,600886,国投电力,True,3053078914,1.294269413e+10,True,0.3750760375,0.0142482811,26.3243008,2.228934512,3.228934512,8,True,0.00293384261,0.009985016131,0.01144686145,2024-06-30,2024-08-29,CONTINUED_NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,1.072744495e+11,0.0586768522,False
2024-08-30,601328,交通银行,True,2.0572e+10,9.2511e+10,True,0.2967401672,0.01137080252,26.09667759,2.212852232,3.212852232,9,True,0.00763236865,0.02584656375,0.02963060153,2024-06-30,2024-08-29,CONTINUED_NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,2.790736431e+11,0.09,False
2024-08-30,600938,中国海油,True,4.0019e+10,1.40087e+11,True,0.4858782338,0.01974513749,24.60748799,2.107636413,3.107636413,10,True,0.002281907325,0.007474479002,0.00856877189,2024-06-30,2024-08-29,CONTINUED_NETPROFIT,pass,2023-07-28,2024-07-30,243,True,ok,True,8.34367704e+10,0.04563814651,False
