reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2020-08-31,300122,智飞生物,True,988185044.2,2724017302,True,2.961661342,0.02829022854,104.6884912,3,4,1,True,0.003530677561,0.01979333814,0.02230327308,2020-06-30,2020-08-04,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,243,True,ok,True,1.216848737e+11,0.07061355121,False
2020-08-31,300601,康泰生物,True,257386527.8,576141681.1,True,2.501401433,0.02923454258,85.56321434,3,4,2,True,0.002587685974,0.01450683122,0.01634639978,2020-06-30,2020-07-21,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,243,True,ok,True,8.918464955e+10,0.05175371947,False
2020-08-31,300433,蓝思科技,True,1040060364,4537920964,True,3.261004312,0.04028684764,80.94463835,2.985060565,3.985060565,3,True,0.00437612771,0.02444139046,0.02754073122,2020-06-30,2020-08-18,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,243,True,ok,True,1.508233303e+11,0.0875225542,False
2020-08-31,000661,长春高新,True,854675490.4,2764182183,True,1.993975904,0.02577983642,77.34633655,2.827292249,3.827292249,4,True,0.004613201177,0.02474543059,0.02788332579,2020-06-30,2020-08-20,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,242,True,ok,True,1.589940721e+11,0.09,False
2020-08-31,002475,立讯精密,True,1595994682,5995998999,True,2.52650579,0.03301279149,76.53111646,2.791548749,3.791548749,5,True,0.01113097603,0.05914947401,0.06665004467,2020-06-30,2020-08-25,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,243,True,ok,True,3.836293146e+11,0.09,False
2020-08-31,601100,恒立液压,True,640567613.9,1614627975,True,1.96702745,0.02680713775,73.37700387,2.653256005,3.653256005,6,True,0.002481186226,0.01270399937,0.01431495613,2020-06-30,2020-08-25,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,243,True,ok,True,8.55141336e+10,0.04962372452,False
2020-08-31,002241,歌尔股份,True,486702834.4,1536590751,True,2.658954584,0.03894397565,68.27640322,2.429619073,3.429619073,7,True,0.003297196197,0.01584862798,0.01785834584,2020-06-30,2020-08-21,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,243,True,ok,True,1.136379338e+11,0.06594392394,False
2020-08-31,300142,沃森生物,True,109227941.2,175586806.1,True,1.947867299,0.0288657656,67.48018831,2.394708859,3.394708859,8,True,0.002723770141,0.01295907441,0.01460237649,2020-06-30,2020-08-15,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,243,True,ok,True,9.387479314e+10,0.05447540282,False
2020-08-31,002555,三七互娱,True,1085979669,3140132810,True,2.186582809,0.03284579278,66.5711686,2.354852695,3.354852695,9,True,0.001957256131,0.009202845125,0.01036983082,2020-06-30,2020-08-31,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,243,True,ok,True,6.745687226e+10,0.03914512263,False
2020-08-31,300014,亿纬锂能,True,121165882.8,1417847508,True,2.627319935,0.03951756871,66.48485776,2.351068377,3.351068377,10,True,0.002526956636,0.01186812396,0.01337308582,2020-06-30,2020-08-25,CONTINUED_NETPROFIT,pass,2019-07-31,2020-07-31,243,True,ok,True,8.70916117e+10,0.05053913272,False
