reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2017-08-31,600309,万华化学,True,3221733560,8724191861,True,1.176641217,0.02140036162,54.98230532,2.832471259,3.832471259,1,True,0.003825665119,0.01456793957,0.0164715597,2017-06-30,2017-08-01,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,9.349070395e+10,0.07651330237,False
2017-08-31,601318,中国平安,True,2.3353e+10,7.5153e+10,True,0.6070435589,0.01251019616,48.52390409,2.451353992,3.451353992,2,True,0.02483673116,0.08517187642,0.09,2017-06-30,2017-08-18,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,6.069541918e+11,0.09,False
2017-08-31,000651,格力电器,True,5467088549,1.862501633e+10,True,1.041623309,0.02312499585,45.04317821,2.24595258,3.24595258,3,True,0.009442742167,0.03045457729,0.03443413432,2017-06-30,2017-08-31,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,204,True,ok,True,2.307595111e+11,0.09,False
2017-08-31,002415,海康威视,True,1795582176,8088327674,True,0.7410291407,0.01790720257,41.38162496,2.029880348,3.029880348,4,True,0.00954806968,0.02874440554,0.0325004912,2017-06-30,2017-07-22,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,2.333334801e+11,0.09,False
2017-08-31,600519,贵州茅台,True,5499605237,2.059787884e+10,True,0.5367177585,0.0129804784,41.34807222,2.027900365,3.027900365,5,True,0.02524705337,0.07595643129,0.08588180138,2017-06-30,2017-07-28,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,6.169815495e+11,0.09,False
2017-08-31,000568,泸州老窖,True,687491070.3,2343369326,True,0.7042166821,0.01806237387,38.98804705,1.888632718,2.888632718,6,True,0.003170910064,0.009100987621,0.01029023083,2017-06-30,2017-08-29,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,7.7489954e+10,0.06341820128,False
2017-08-31,002475,立讯精密,True,381973549.9,1463627817,True,0.6955818966,0.01788840198,38.88451844,1.882523382,2.882523382,7,True,0.002413068394,0.006911220409,0.007814322611,2017-06-30,2017-08-25,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,5.896999759e+10,0.04826136787,False
2017-08-31,600031,三一重工,True,458380000,1278156000,True,0.6333973129,0.01650302871,38.38067085,1.852790789,2.852790789,8,True,0.002433088274,0.006896679796,0.007797881948,2017-06-30,2017-08-30,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,5.945923872e+10,0.04866176549,False
2017-08-31,000725,京东方A,True,1989695137,7227236332,True,0.69527897,0.01855725599,37.46669068,1.798855827,2.798855827,9,True,0.00530677412,0.0147578606,0.01668629807,2017-06-30,2017-08-29,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,1.296856972e+11,0.09,False
2017-08-31,600276,恒瑞医药,True,785954863.5,2907348997,True,0.4066650655,0.01101718546,36.91188345,1.76611605,2.76611605,10,True,0.00623931629,0.01714824469,0.01938903815,2017-06-30,2017-08-30,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,1.524749433e+11,0.09,False
2017-08-31,601006,大秦铁路,True,4434500167,1.098671917e+10,True,0.4227642276,0.0116870319,36.17378914,1.722560304,2.722560304,11,True,0.005560347926,0.01504152081,0.01700702469,2017-06-30,2017-08-30,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,1.358824742e+11,0.09,False
2017-08-31,600585,海螺水泥,True,4776633158,1.254796979e+10,True,0.5321969697,0.01502172823,35.4284781,1.678578691,2.678578691,12,True,0.003842946265,0.01022777098,0.0115642531,2017-06-30,2017-08-22,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,9.391301655e+10,0.07685892531,False
2017-08-31,600036,招商银行,True,1.9374e+10,6.6514e+10,True,0.4900932401,0.01393863928,35.16076643,1.662780735,2.662780735,13,True,0.02258079945,0.05974299534,0.06754972518,2017-06-30,2017-08-19,NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,5.518242635e+11,0.09,False
2017-08-31,601668,中国建筑,True,1.6315517e+10,4.517774e+10,True,0.8043174988,0.02293398617,35.0709856,1.65748267,2.65748267,14,True,0.01215379058,0.03209182855,0.0362853283,2017-06-30,2017-08-23,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,2.970114744e+11,0.09,False
2017-08-31,000709,唐钢股份,True,619474378.9,2351683818,True,0.9300699301,0.02682246324,34.67503792,1.634117368,2.634117368,15,True,0.002076653564,0.005435148906,0.006145370061,2017-06-30,2017-08-30,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,5.074877114e+10,0.04153307127,False
2017-08-31,601398,工商银行,True,7.766e+10,2.82137e+11,True,0.280342677,0.008153691679,34.38230045,1.616842612,2.616842612,16,True,0.06509237134,0.1692466066,0.09,2017-06-30,2017-08-31,NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,1.590712054e+12,0.09,False
2017-08-31,601939,建设银行,True,6.8778e+10,2.37495e+11,True,0.3324296083,0.009724989065,34.18303158,1.605083539,2.605083539,17,True,0.00274409986,0.007102869569,0.008031014927,2017-06-30,2017-08-31,NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,6.705966667e+10,0.0548819972,False
2017-08-31,601088,中国神华,True,1.4325e+10,4.4427e+10,True,0.5204638472,0.01537325865,33.85514152,1.585734391,2.585734391,18,True,0.01504168817,0.03864495145,0.04369476012,2017-06-30,2017-08-26,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,202,True,ok,True,3.67585236e+11,0.09,False
2017-08-31,000338,潍柴动力,True,1988757608,5451171331,True,0.600456621,0.0179444018,33.4620584,1.56253813,2.56253813,19,True,0.001272467267,0.003239882267,0.003663243792,2017-06-30,2017-08-31,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,3.109625564e+10,0.02544934533,False
2017-08-31,600703,三安光电,True,823850721.5,2715128903,True,0.5676998369,0.01719738331,33.0108265,1.535910446,2.535910446,20,True,0.003274386921,0.008250422382,0.00932852063,2017-06-30,2017-08-11,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,242,True,ok,True,8.001869709e+10,0.06548773842,False
2017-08-31,600816,安信信托,True,591881689.2,3253074347,True,0.6383771835,0.01975678066,32.31180194,1.494660247,2.494660247,21,True,0.00131943593,0.00327048368,0.003697843949,2017-06-30,2017-08-16,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,3.224406479e+10,0.0263887186,False
2017-08-31,000858,五 粮 液,True,1450604875,8219950940,True,0.5416090683,0.01707385062,31.72155364,1.459829054,2.459829054,22,True,0.008618882336,0.02106532443,0.02381797009,2017-06-30,2017-08-28,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,2.106262184e+11,0.09,False
2017-08-31,601155,新城控股,True,1107898523,3442048327,True,0.6923076923,0.02184023757,31.69872535,1.458481933,2.458481933,23,True,0.000517603852,0.001264377603,0.001429596208,2017-06-30,2017-08-19,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,242,True,ok,True,1.264908114e+10,0.01035207704,False
2017-08-31,000959,首钢股份,True,521202407.6,1740526030,True,0.8743842365,0.02857431875,30.60035286,1.39366578,2.39366578,24,True,0.0008982938128,0.00213645718,0.002415632067,2017-06-30,2017-08-22,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,233,True,ok,True,2.195229282e+10,0.01796587626,False
2017-08-31,002602,世纪华通,True,492799110.6,766682109,True,0.9611111111,0.0322274428,29.82275439,1.34777885,2.34777885,25,True,0.0008205814472,0.00191421693,0.002164351265,2017-06-30,2017-08-24,NETPROFIT,pass,2016-07-29,2017-07-31,203,True,ok,True,2.005317632e+10,0.01641162894,False
2017-08-31,603993,洛阳钼业,True,370746600,1887123034,True,0.7832126049,0.0269301862,29.08307426,1.304129522,2.304129522,26,True,0.003991428569,0.009137923615,0.01033199332,2017-06-30,2017-08-28,CONTINUED_NETPROFIT,pass,2016-07-29,2017-07-31,243,True,ok,True,9.754159216e+10,0.07982857139,False
