reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2018-08-31,601888,中国中免,True,986040354.3,3712065856,True,1.430944964,0.02535526279,56.43581672,3,4,1,True,0.005303625836,0.03345842854,0.03726565562,2018-06-30,2018-08-30,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,1.237088505e+11,0.09,False
2018-08-31,300015,爱尔眼科,True,310742582.9,948323668.1,True,1.218366698,0.02466037795,49.40584045,3,4,2,True,0.002469231465,0.01557738179,0.01734992857,2018-06-30,2018-08-25,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,240,True,ok,True,5.759565164e+10,0.04938462931,False
2018-08-31,600436,片仔癀,True,281345981,964420039.7,True,1.037692444,0.02269910574,45.71512445,3,4,3,True,0.002661023904,0.01678732265,0.01869754833,2018-06-30,2018-08-25,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,6.206927456e+10,0.05322047808,False
2018-08-31,603288,海天味业,True,1045569186,3958358932,True,0.8270521425,0.02105523151,39.2801258,2.995859138,3.995859138,4,True,0.007920003604,0.04991237318,0.05559189094,2018-06-30,2018-08-15,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,1.84736739e+11,0.09,False
2018-08-31,601360,三六零,True,1071337000,3540487000,True,2.038382438,0.05458512332,37.34318646,2.865923015,3.865923015,5,True,0.0004146303751,0.002528057725,0.002815724847,2018-06-30,2018-08-29,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,159,True,ok,True,9671392487,0.008292607501,False
2018-08-31,600276,恒瑞医药,True,971122819.4,3643576542,True,0.7486523438,0.02255791277,33.18801484,2.587180733,3.587180733,6,True,0.01038518223,0.0587543533,0.065439998,2018-06-30,2018-08-10,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,2.422378568e+11,0.09,False
2018-08-31,600009,上海机场,True,1043306087,4182127743,True,0.6093457944,0.02056223031,29.6342267,2.34878119,3.34878119,7,True,0.00257273836,0.01358798516,0.01513415895,2018-06-30,2018-08-25,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,6.000998467e+10,0.05145476721,False
2018-08-31,300003,乐普医疗,True,509460999.6,1290946809,True,0.6737621366,0.02386769754,28.22903783,2.254516599,3.254516599,8,True,0.00189724886,0.009738307007,0.01084642678,2018-06-30,2018-08-14,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,4.425396564e+10,0.0379449772,False
2018-08-31,300122,智飞生物,True,422746069,942863789.1,True,0.863546798,0.03273338534,26.38122483,2.130559358,3.130559358,9,True,0.001553861842,0.007671972105,0.008544964092,2018-06-30,2018-08-14,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,3.624434834e+10,0.03107723684,False
2018-08-31,600346,恒力石化,True,801018647.8,4321674152,True,0.7521097046,0.02854062436,26.35225127,2.128615718,3.128615718,10,True,0.0006424582489,0.00317007694,0.003530799285,2018-06-30,2018-07-28,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,233,True,ok,True,1.498555401e+10,0.01284916498,False
2018-08-31,600519,贵州茅台,True,7790816692,3.388333699e+10,True,0.5095817382,0.02002419328,25.44830301,2.06797596,3.06797596,11,True,0.03550101297,0.1717771401,0.09,2018-06-30,2018-08-02,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,8.280730278e+11,0.09,False
2018-08-31,600585,海螺水泥,True,8407798796,2.268108919e+10,True,0.5875566543,0.02421124753,24.26792149,1.98879217,2.98879217,12,True,0.006366851984,0.03001187581,0.03342692044,2018-06-30,2018-08-23,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,1.485089568e+11,0.09,False
2018-08-31,600588,用友网络,True,308641691,835591773,True,0.8684728617,0.03620620704,23.98685012,1.969936998,2.969936998,13,True,0.002251451813,0.01054587364,0.01174588624,2018-06-30,2018-08-11,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,243,True,ok,True,5.251586825e+10,0.04502903626,False
2018-08-31,002493,荣盛石化,True,566011690,2293168984,True,0.5828804348,0.02464875378,23.64746064,1.94716966,2.94716966,14,True,0.002527164485,0.01174657667,0.013083217,2018-06-30,2018-08-18,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,5.894695875e+10,0.0505432897,False
2018-08-31,000963,华东医药,True,673197789.6,2165453257,True,0.4923647028,0.02102851019,23.41415052,1.931518467,2.931518467,15,True,0.00251109168,0.01160988382,0.0129309699,2018-06-30,2018-08-22,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,5.857205519e+10,0.0502218336,False
2018-08-31,600867,通化东宝,True,262329924.3,965370193.2,True,0.5252562604,0.02563613583,20.48890144,1.735283346,2.735283346,16,True,0.001466107272,0.006324711785,0.007044399323,2018-06-30,2018-08-15,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,3.419744358e+10,0.02932214545,False
2018-08-31,002044,美年健康,True,328158510.9,815149618.6,True,0.489840486,0.02447656407,20.01263268,1.703333705,2.703333705,17,True,0.001299824163,0.005541877676,0.006172486695,2018-06-30,2018-08-29,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,3.031883432e+10,0.02599648326,False
2018-08-31,601155,新城控股,True,2226051259,7711256529,True,0.5992239468,0.03365895153,17.80281083,1.555091745,2.555091745,18,True,0.0008003990707,0.003225416067,0.003592435438,2018-06-30,2018-08-25,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,244,True,ok,True,1.866957663e+10,0.01600798141,False
2018-08-31,600809,山西汾酒,True,247845214.3,1386787898,True,0.4932647563,0.0283407184,17.40480779,1.52839242,2.52839242,19,True,0.001755799975,0.007001517661,0.007798218787,2018-06-30,2018-08-28,NETPROFIT,pass,2017-07-31,2018-07-31,235,True,ok,True,4.095462298e+10,0.0351159995,False
2018-08-31,002304,洋河股份,True,1529542976,7724128989,True,0.4356823266,0.02528135637,17.23334462,1.516890119,2.516890119,20,True,0.006151101137,0.02441685893,0.02719524784,2018-06-30,2018-08-30,CONTINUED_NETPROFIT,pass,2017-07-31,2018-07-31,245,True,ok,True,1.434764959e+11,0.09,False
