reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2007-08-31,600031,三一重工,True,550411928.3,1453027059,True,6.888463341,0.03672046119,187.5919615,3,4,1,True,0.004542914296,0.02032266649,0.0232972706,2007-06-30,2007-08-31,NETPROFIT,pass,2006-07-31,2007-07-31,237,True,ok,True,2.30702311e+10,0.09,False
2007-08-31,600150,中国船舶,True,853323416.9,2863875104,True,7.015905593,0.03772486085,185.975652,3,4,2,True,0.003740731671,0.01673411322,0.01918346512,2007-06-30,2007-08-31,NETPROFIT,pass,2006-07-31,2007-07-31,234,True,ok,True,1.8996516e+10,0.07481463341,False
2007-08-31,000002,万科A,True,1184756068,2947116265,True,6.664123163,0.03664997218,181.8316023,3,4,3,True,0.03461297055,0.1548406619,0.09,2007-06-30,2007-08-31,NETPROFIT,pass,2006-07-31,2007-07-31,238,True,ok,True,1.75774663e+11,0.09,False
2007-08-31,000960,锡业股份,True,144810183.7,422551389.4,True,6.494863014,0.03942374381,164.7449579,2.798780192,3.798780192,4,True,0.003128895248,0.01329294915,0.01523862204,2007-06-30,2007-08-07,NETPROFIT,pass,2006-07-31,2007-07-31,240,True,ok,True,1.588943391e+10,0.06257790496,False
2007-08-31,600675,中华企业,True,347190959.8,772221983.5,True,6.102405239,0.03939213449,154.9143076,2.518434898,3.518434898,5,True,0.004091449725,0.01609951873,0.01845598581,2007-06-30,2007-08-31,NETPROFIT,pass,2006-07-31,2007-07-31,242,True,ok,True,2.077756359e+10,0.0818289945,False
2007-08-31,600177,雅戈尔,True,447625728.5,1847241079,True,5.854996116,0.03805591851,153.8524451,2.488153265,3.488153265,6,True,0.007514055914,0.02931272114,0.03360318867,2007-06-30,2007-08-31,NETPROFIT,pass,2006-07-31,2007-07-31,242,True,ok,True,3.81585465e+10,0.09,False
2007-08-31,600685,广船国际,True,329294332.3,694602410.7,True,6.041162228,0.04103920652,147.2046548,2.298575089,3.298575089,7,True,0.002118612855,0.007815632549,0.008959597231,2007-06-30,2007-08-31,NETPROFIT,pass,2006-07-31,2007-07-31,241,True,ok,True,1.075892808e+10,0.0423722571,False
2007-08-31,600048,保利发展,True,224766541.3,811321149.4,True,5.822365166,0.04006410099,145.3262402,2.245007455,3.245007455,8,True,0.007199380111,0.02612744594,0.0299516886,2007-06-30,2007-08-31,NETPROFIT,pass,2006-07-31,2007-07-31,239,True,ok,True,3.656053187e+10,0.09,False
2007-08-31,600837,都市股份,True,1351965531,2304826943,True,7.754237288,0.0535396959,144.8315527,2.230900217,3.230900217,9,True,0.001146664788,0.00414329806,0.004749747585,2007-06-30,2007-08-31,NETPROFIT,pass,2006-07-31,2007-07-31,173,True,ok,True,5823095026,0.02293329575,False
2007-08-31,000825,太钢不锈,True,1553073557,4624766984,True,5.286929461,0.03707100849,142.6162836,2.167726343,3.167726343,10,True,0.005333204004,0.0188939172,0.021659397,2007-06-30,2007-08-31,NETPROFIT,pass,2006-07-31,2007-07-31,237,True,ok,True,2.708355052e+10,0.09,False
