reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2006-08-31,600151,G航天,True,62733560.21,180242574,True,4.268352539,0.0480332535,88.86244899,3,4,1,True,0.003391503094,0.02616761951,0.02640397891,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,215,True,ok,True,3193330483,0.06783006188,False
2006-08-31,600694,大商股份,True,135932585.6,323313209.6,True,2.087986464,0.02802220602,74.51185187,3,4,2,True,0.006763399951,0.05218396433,0.05265531675,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,230,True,ok,True,6368200362,0.09,False
2006-08-31,600456,G宝钛,True,84365570.57,270314675.7,True,2.80155642,0.03902605152,71.78682729,3,4,3,True,0.003352174563,0.02586417469,0.02609779322,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,214,True,ok,True,3156300000,0.06704349125,False
2006-08-31,000568,泸州老窖,True,80537040.55,194023277.8,True,2.371794872,0.03674852957,64.54121837,2.79656501,3.79656501,4,True,0.004667378585,0.03418030056,0.03448903463,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,218,True,ok,True,4394653903,0.09,False
2006-08-31,600320,振华港机,True,341038810,1346799413,True,1.964341085,0.03104156467,63.28099456,2.728772405,3.728772405,5,True,0.01087893436,0.07824637734,0.07895313889,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,211,True,ok,True,1.02432555e+10,0.09,False
2006-08-31,000623,吉林敖东,True,146691325.5,284279416.1,True,1.769983687,0.0284447552,62.22530918,2.671982761,3.671982761,6,True,0.003384959158,0.02397541172,0.02419196998,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,196,True,ok,True,3187168923,0.06769918316,False
2006-08-31,600739,辽宁成大,True,148128373.1,290698902.4,True,2.363636364,0.03856093349,61.29613963,2.621998922,3.621998922,7,True,0.003981715676,0.02781829888,0.02806956808,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,215,True,ok,True,3749055710,0.07963431351,False
2006-08-31,600132,重庆啤酒,True,40157874.2,99273896.66,True,1.8802589,0.03386296476,55.5255251,2.311573911,3.311573911,8,True,0.002211842583,0.01412865026,0.0142562675,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,222,True,ok,True,2082600000,0.04423685166,False
2006-08-31,000869,G张裕,True,53267495,378002168,True,1.504704025,0.02878072437,52.28165927,2.137073071,3.137073071,9,True,0.002913968302,0.01763280746,0.01779207605,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,215,True,ok,True,2743699046,0.05827936604,False
2006-08-31,600881,亚泰集团,True,38707599.07,78601025.44,True,1.345794393,0.02600176322,51.75781278,2.108893221,3.108893221,10,True,0.002616185461,0.01568867769,0.0158303859,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,223,True,ok,True,2463316279,0.05232370922,False
2006-08-31,000878,云南铜业,True,357841606.8,881620173.8,True,2.002710027,0.03924204939,51.03479706,2.069999242,3.069999242,11,True,0.004267334415,0.02527009961,0.02549835215,2006-06-30,2006-08-31,NETPROFIT,pass,2005-07-29,2006-07-31,221,True,ok,True,4017985150,0.0853466883,False
