reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2021-08-31,300274,阳光电源,True,398278208.2,2309456405,True,6.99047619,0.05432933056,128.6685501,3,4,1,True,0.004645231643,0.03045182978,0.03045182978,2021-06-30,2021-08-28,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,243,True,ok,True,1.72294527e+11,0.09,False
2021-08-31,601919,中远海控,True,2.507419917e+10,5.411957582e+10,True,4.302937158,0.04570643547,94.14291694,3,4,2,True,0.006335436641,0.04153197365,0.04153197365,2021-06-30,2021-08-31,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,243,True,ok,True,2.349852802e+11,0.09,False
2021-08-31,601633,长城汽车,True,1889149409,7744964496,True,3.547565543,0.04202521315,84.41517073,3,4,3,True,0.01083554063,0.07103241865,0.07103241865,2021-06-30,2021-08-28,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,243,True,ok,True,4.018969322e+11,0.09,False
2021-08-31,600111,北方稀土,True,1307544957,2887943126,True,2.843674456,0.04019061722,70.75468487,3,4,4,True,0.005684100549,0.03726213797,0.03726213797,2021-06-30,2021-08-27,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,243,True,ok,True,2.1082682e+11,0.09,False
2021-08-31,002812,恩捷股份,True,651014718.3,1933295585,True,2.106067845,0.03438659414,61.24677066,2.958695033,3.958695033,5,True,0.006556780045,0.04253913823,0.04253913823,2021-06-30,2021-08-27,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,238,True,ok,True,2.431950445e+11,0.09,False
2021-08-31,002460,赣锋锂业,True,969037606.4,2370005494,True,2.478556112,0.04286218112,57.82617792,2.789664003,3.789664003,6,True,0.005097772726,0.03166118769,0.03166118769,2021-06-30,2021-08-31,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,243,True,ok,True,1.890795568e+11,0.09,False
2021-08-31,002594,比亚迪,True,1299719000,5441311000,True,2.100011711,0.03865486747,54.32722574,2.616760786,3.616760786,7,True,0.008626200405,0.05113112582,0.05113112582,2021-06-30,2021-08-28,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,243,True,ok,True,3.199511311e+11,0.09,False
2021-08-31,300450,先导智能,True,300351743.3,1040538914,True,1.761692633,0.03437214031,51.25350408,2.464870638,3.464870638,8,True,0.002914859003,0.01655200478,0.01655200478,2021-06-30,2021-08-24,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,243,True,ok,True,1.081139309e+11,0.05829718005,False
2021-08-31,603799,华友钴业,True,859988872.4,2330337252,True,2.063610851,0.04360783458,47.32202071,2.270593583,3.270593583,9,True,0.004576921829,0.02453274258,0.02453274258,2021-06-30,2021-08-17,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,243,True,ok,True,1.697608736e+11,0.09,False
2021-08-31,600010,包钢股份,True,2267823965,3601705251,True,1.435897436,0.03216989242,44.63482244,2.137803764,3.137803764,10,True,0.003211224614,0.01651362774,0.01651362774,2021-06-30,2021-08-27,CONTINUED_NETPROFIT,pass,2020-07-31,2021-07-30,243,True,ok,True,1.191063156e+11,0.06422449229,False
