reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2015-02-27,601390,中国中铁,True,3262506000,1.0927486e+10,True,2.618998422,0.0273731903,95.67750027,3,4,1,True,0.007060737426,0.0418231265,0.04937948243,2014-09-30,2014-10-31,NETPROFIT,pass,2014-01-27,2015-01-27,244,True,ok,True,1.466537358e+11,0.09,False
2015-02-27,601186,中国铁建,True,2638654000,1.1131401e+10,True,2.527845036,0.02820683403,89.61817669,3,4,2,True,0.006753447429,0.04000294432,0.04723044047,2014-09-30,2014-10-31,NETPROFIT,pass,2014-01-27,2015-01-27,237,True,ok,True,1.40271226e+11,0.09,False
2015-02-27,601800,中国交建,True,3968100759,1.354443128e+10,True,2.531036843,0.02939698155,86.09852814,3,4,3,True,0.0008993767729,0.005327311621,0.006289818878,2014-09-30,2014-10-31,NETPROFIT,pass,2014-01-27,2015-01-27,244,True,ok,True,1.868033828e+10,0.01798753546,False
2015-02-27,000728,国元证券,True,335698064.4,1081704434,True,2.746065058,0.03196482003,85.90897916,3,4,4,True,0.003234049274,0.01915636338,0.02261742218,2014-09-30,2014-10-31,NETPROFIT,pass,2014-01-27,2015-01-27,244,True,ok,True,6.717222e+10,0.06468098547,False
2015-02-27,601766,中国中车,True,4137536000,1.124459321e+10,True,2.15505618,0.02695987778,79.93568061,2.858027689,3.858027689,5,True,0.00607852058,0.0347271925,0.04100149691,2014-09-30,2014-10-31,NETPROFIT,pass,2014-01-27,2015-01-27,196,True,ok,True,1.262527832e+11,0.09,False
2015-02-27,601727,上海电气,True,1075687000,4318558000,True,2.097886404,0.02748493562,76.32859079,2.67687834,3.67687834,6,True,0.004794858835,0.0261072741,0.03082418247,2014-09-30,2014-10-21,NETPROFIT,pass,2014-01-27,2015-01-27,243,True,ok,True,9.959072521e+10,0.09,False
2015-02-27,601628,中国人寿,True,9226000000,2.89e+10,True,1.952761628,0.02695575012,72.44323082,2.481754165,3.481754165,7,True,0.03755597633,0.1936348856,0.09,2014-09-30,2014-10-31,NETPROFIT,pass,2014-01-27,2015-01-27,244,True,ok,True,7.800494338e+11,0.09,False
2015-02-27,600886,国投电力,True,4966932067,9921821777,True,1.638814396,0.02407818571,68.06220435,2.261737439,3.261737439,8,True,0.003414196955,0.01649088686,0.01947036308,2014-09-30,2014-10-28,NETPROFIT,pass,2014-01-27,2015-01-27,242,True,ok,True,7.091394398e+10,0.0682839391,False
2015-02-27,000768,中航西飞,True,125293647.9,372708000.4,True,1.948482131,0.02967461626,65.66157803,2.141177122,3.141177122,9,True,0.003044934093,0.0141637015,0.01672271559,2014-09-30,2014-10-28,NETPROFIT,pass,2014-01-27,2015-01-27,231,True,ok,True,6.324423826e+10,0.06089868187,False
2015-02-27,600570,恒生电子,True,22679819.69,341646152.2,True,2.070175439,0.03188261239,64.93117356,2.104495947,3.104495947,10,True,0.002302531305,0.01058529787,0.01249778708,2014-09-30,2014-10-28,NETPROFIT,pass,2014-01-27,2015-01-27,214,True,ok,True,4.782429898e+10,0.0460506261,False
2015-02-27,600208,中宝股份,True,178897263.9,1132954254,True,1.813360573,0.02868873713,63.20810025,2.017962585,3.017962585,11,True,0.002259602126,0.01009839302,0.01192291113,2014-09-30,2014-10-30,NETPROFIT,pass,2014-01-27,2015-01-27,229,True,ok,True,4.693264644e+10,0.04519204252,False
2015-02-27,601618,中国中冶,True,785719000,3840899000,True,1.665143727,0.02704410908,61.57140257,1.935767039,2.935767039,12,True,0.003627723624,0.01577110874,0.01862053969,2014-09-30,2014-10-30,NETPROFIT,pass,2014-01-27,2015-01-27,244,True,ok,True,7.534896e+10,0.07255447247,False
2015-02-27,000783,长江证券,True,564472682.2,1419766353,True,1.967334036,0.03204842859,61.38628701,1.926470469,2.926470469,13,True,0.003349517181,0.01451552669,0.01713810648,2014-09-30,2014-10-31,NETPROFIT,pass,2014-01-27,2015-01-27,242,True,ok,True,6.957052474e+10,0.06699034363,False
2015-02-27,600415,小商品城,True,118674619.4,407289280.6,True,1.580470163,0.02684291548,58.87848375,1.800527687,2.800527687,14,True,0.001940606209,0.008047921471,0.009501972477,2014-09-30,2014-10-18,NETPROFIT,pass,2014-01-27,2015-01-27,244,True,ok,True,4.030700097e+10,0.03881212418,False
2015-02-27,601377,兴业证券,True,525183159.7,1314421105,True,1.876232202,0.03245821738,57.80453621,1.746593655,2.746593655,15,True,0.0036001381,0.01464266126,0.01728821098,2014-09-30,2014-10-31,NETPROFIT,pass,2014-01-27,2015-01-27,243,True,ok,True,7.4776e+10,0.072002762,False
2015-02-27,601336,新华保险,True,2577000000,6798000000,True,1.443825441,0.0270969703,53.28364851,1.519553048,2.519553048,16,True,0.005285308882,0.01971970087,0.02328254017,2014-09-30,2014-10-31,NETPROFIT,pass,2014-01-27,2015-01-27,237,True,ok,True,1.097775269e+11,0.09,False
2015-02-27,600674,川投能源,True,2026515624,3012201211,True,1.057281553,0.01996321733,52.96148089,1.503373675,2.503373675,17,True,0.002220111876,0.008230135467,0.009717107823,2014-09-30,2014-10-23,NETPROFIT,pass,2014-01-27,2015-01-27,243,True,ok,True,4.611242153e+10,0.04440223751,False
2015-02-27,000883,湖北能源,True,678782459.1,1239718354,True,1.256140351,0.02382699189,52.71921678,1.491207084,2.491207084,18,True,0.001655005803,0.006105423499,0.007208515423,2014-09-30,2014-10-30,NETPROFIT,pass,2014-01-27,2015-01-27,195,True,ok,True,3.437499076e+10,0.03310011606,False
