reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2023-02-28,600795,国电电力,True,5303801911,3616278977,True,0.5893536122,0.0255806332,23.03905488,3,4,1,True,0.001842178653,0.01399086412,0.01440831516,2022-09-30,2022-10-25,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,7.009398299e+10,0.03684357305,False
2023-02-28,600050,中国联通,True,4659169121,1.705444809e+10,True,0.4925104921,0.02164673806,22.75218053,3,4,2,True,0.004296548449,0.03263115955,0.03360478857,2022-09-30,2022-10-29,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,1.63481535e+11,0.08593096899,False
2023-02-28,601225,陕西煤业,True,8014976806,5.352328507e+10,True,0.5964912281,0.02800688507,21.29802106,3,4,3,True,0.005095992916,0.03870273078,0.03985751971,2022-09-30,2022-10-29,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,1.939e+11,0.09,False
2023-02-28,605117,德业股份,True,478350905.9,1105528825,True,0.7570221768,0.04027068564,18.79834338,2.777449939,3.777449939,4,True,0.000706489851,0.005067076336,0.005218264728,2022-09-30,2022-10-29,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,2.688158802e+10,0.01412979702,False
2023-02-28,600941,中国移动,True,2.8297e+10,1.27641e+11,True,0.3522124638,0.01983570312,17.75648999,2.642422455,3.642422455,5,True,0.001606985573,0.01111360852,0.01144520972,2022-09-30,2022-10-21,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,6.114500308e+10,0.03213971145,False
2023-02-28,600188,兖矿能源,True,1.6948034e+10,4.4742572e+10,True,0.5836138339,0.0334662626,17.43887093,2.601258024,3.601258024,6,True,0.002802522827,0.0191626779,0.01973444242,2022-09-30,2022-10-29,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,1.066346019e+11,0.05605045653,False
2023-02-28,601898,中煤能源,True,8328911000,2.9887365e+10,True,0.4764288421,0.02956552634,16.11433656,2.429594195,3.429594195,7,True,0.002109437344,0.01373605964,0.01414590797,2022-09-30,2022-10-27,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,8.026304351e+10,0.04218874689,False
2023-02-28,300751,迈为股份,True,280289500,846006925.8,True,0.4497774713,0.03214968967,13.99010304,2.154286836,3.154286836,8,True,0.00114040227,0.006829864046,0.007033649444,2022-09-30,2022-10-27,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,4.339174011e+10,0.02280804541,False
2023-02-28,601628,中国人寿,True,6062000000,3.4858e+10,True,0.3098693759,0.02244064665,13.8083978,2.130737264,3.130737264,9,True,0.01957601547,0.1163653618,0.09,2022-09-30,2022-10-28,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,7.448576681e+11,0.09,False
2023-02-28,000596,古井贡酒,True,736160151.7,3054581539,True,0.3792362768,0.02764955296,13.71581947,2.11873882,3.11873882,10,True,0.002940454983,0.01741190717,0.01793143324,2022-09-30,2022-10-31,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,1.11882852e+11,0.05880909966,False
2023-02-28,300896,爱美客,True,401454349.4,1235610714,True,0.3828248588,0.02879347015,13.29554433,2.064269837,3.064269837,11,True,0.001358612947,0.007904520994,0.008140371364,2022-09-30,2022-10-26,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,5.169454801e+10,0.02717225894,False
2023-02-28,601728,中国电信,True,6284041317,2.735646512e+10,True,0.1658653846,0.01289423837,12.86352709,2.008279042,3.008279042,12,True,0.003011970673,0.01720369201,0.01771700548,2022-09-30,2022-10-21,CONTINUED_NETPROFIT,pass,2022-01-28,2023-01-20,237,True,ok,True,1.146039885e+11,0.06023941345,False
