reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2025-08-29,600415,小商品城,True,893357068.6,3324894087,True,1.905013193,0.03157818923,60.32686608,3,4,1,True,0.002485865571,0.01311636174,0.0137775356,2025-06-30,2025-08-18,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,242,True,ok,True,1.233643618e+11,0.04971731142,False
2025-08-29,603259,药明康德,True,5002365929,1.544564467e+10,True,1.544657886,0.02806739143,55.03389547,3,4,2,True,0.005148273058,0.02716422503,0.02853352819,2025-06-30,2025-07-29,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,242,True,ok,True,2.554898494e+11,0.09,False
2025-08-29,000408,藏格矿业,True,1049573989,3072759999,True,1.112538768,0.02086526574,53.32013414,3,4,3,True,0.001705747663,0.009000166236,0.009453849568,2025-06-30,2025-08-02,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,237,True,ok,True,8.46499804e+10,0.03411495325,False
2025-08-29,600111,北方稀土,True,688423426.9,2624266345,True,1.306720596,0.02580435546,50.63953635,3,4,4,True,0.004138366252,0.02183557688,0.0229362718,2025-06-30,2025-08-27,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,242,True,ok,True,2.053718905e+11,0.08276732505,False
2025-08-29,601336,新华保险,True,8918000000,2.9949e+10,True,1.135450421,0.02629412335,43.18266885,2.667705984,3.667705984,5,True,0.002867639164,0.01387377898,0.01457313299,2025-06-30,2025-08-29,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,242,True,ok,True,1.423103806e+11,0.05735278328,False
2025-08-29,300033,同花顺,True,381477785.8,1962344898,True,2.02488176,0.04752068561,42.61053338,2.623100953,3.623100953,6,True,0.002293588852,0.0109615447,0.01151409784,2025-06-30,2025-08-23,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,242,True,ok,True,1.138223757e+11,0.04587177704,False
2025-08-29,688256,寒武纪,True,682427480.9,1114062934,True,1.883254908,0.04690041063,40.15433731,2.431610115,3.431610115,7,True,0.01258170096,0.05695253412,0.05982341614,2025-06-30,2025-08-27,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,242,True,ok,True,6.243835258e+11,0.09,False
2025-08-29,603799,华友钴业,True,1735057403,6259686376,True,1.067005382,0.02712720718,39.33340337,2.367608169,3.367608169,8,True,0.001632789705,0.007253165091,0.007618785016,2025-06-30,2025-08-18,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,242,True,ok,True,8.10293454e+10,0.0326557941,False
2025-08-29,300502,新易盛,True,2369768479,5914965799,True,1.716745226,0.04654996423,36.87962503,2.176305823,3.176305823,9,True,0.006353301527,0.0266193553,0.02796119249,2025-06-30,2025-08-26,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,242,True,ok,True,3.152909785e+11,0.09,False
2025-08-29,600570,恒生电子,True,256298782.9,1310719559,True,1.189924725,0.03293704662,36.12724415,2.117648434,3.117648434,10,True,0.001429127967,0.005877247947,0.00617351019,2025-06-30,2025-08-23,CONTINUED_NETPROFIT,pass,2024-07-29,2025-07-29,242,True,ok,True,7.092236271e+10,0.02858255935,False
