reference_date,ticker,name,csi300_member,quarter_net_income,four_quarter_net_income,financial_eligible,momentum_return,volatility,RAM,z_score,momentum_score,rank,selected,csi300_weight,raw_weight,final_weight,fin_latest_period,fin_latest_available,fin_field,fin_reason,mom_start_date,mom_end_date,traded_days,momentum_eligible,mom_reason,eligible,fmc,weight_cap,buffer_retained
2022-08-31,002920,德赛西威,True,199463551.1,977474759,True,0.9007700556,0.0354302665,25.42374485,3,4,1,True,0.002295654734,0.01331705053,0.01526942638,2022-06-30,2022-08-19,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,8.412705e+10,0.04591309469,False
2022-08-31,601225,陕西煤业,True,2.389820723e+10,5.51550333e+10,True,0.7108325873,0.0321992895,22.0760333,2.837174819,3.837174819,2,True,0.005820246856,0.03238877154,0.03713719951,2022-06-30,2022-08-31,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,2.1329e+11,0.09,False
2022-08-31,600048,保利发展,True,1.108220276e+10,3.744833117e+10,True,0.6653346653,0.03084619286,21.56942571,2.783066415,3.783066415,3,True,0.005651025304,0.03100364127,0.03554899914,2022-06-30,2022-08-30,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,2.070886711e+11,0.09,False
2022-08-31,600188,兖矿能源,True,1.4064071e+10,3.4400798e+10,True,0.9708712987,0.04506735084,21.54267514,2.780209311,3.780209311,4,True,0.003912389494,0.02144862307,0.02459314621,2022-06-30,2022-08-27,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,1.433742547e+11,0.07824778989,False
2022-08-31,601088,中国神华,True,2.535e+10,7.5944e+10,True,0.6529411765,0.03051214027,21.39938958,2.764905646,3.764905646,5,True,0.01365320083,0.07454698105,0.0854761072,2022-06-30,2022-08-27,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,5.003380916e+11,0.09,False
2022-08-31,600089,特变电工,True,5359533583,1.608680032e+10,True,0.6510244547,0.03231556277,20.14584921,2.631020822,3.631020822,6,True,0.002563316988,0.01349809687,0.01547701542,2022-06-30,2022-08-27,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,9.39358577e+10,0.05126633977,False
2022-08-31,002459,晶澳科技,True,992062223.6,3113436083,True,0.7827829137,0.03982099346,19.65754356,2.578867164,3.578867164,7,True,0.001919977084,0.009965133236,0.01142609378,2022-06-30,2022-08-26,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,7.035988719e+10,0.03839954168,False
2022-08-31,601838,成都银行,True,2307485000,8898305000,True,0.4255319149,0.02240926065,18.98910997,2.507474877,3.507474877,8,True,0.001542156029,0.007844483803,0.008994541818,2022-06-30,2022-08-30,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,5.651417673e+10,0.03084312058,False
2022-08-31,600150,中国船舶,True,148987926.8,195201887.2,True,0.5814739689,0.03296450761,17.63939495,2.363318085,3.363318085,9,True,0.001669488417,0.008143157566,0.009337003313,2022-06-30,2022-08-30,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,6.118042641e+10,0.03338976834,False
2022-08-31,002050,三花智控,True,560853947.6,1883182713,True,0.5186915888,0.03015998635,17.19800476,2.316175249,3.316175249,10,True,0.002468121946,0.01186985935,0.01361006651,2022-06-30,2022-08-13,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,9.044732001e+10,0.04936243893,False
2022-08-31,688599,天合光能,True,737491229.5,2429117847,True,0.7774684087,0.04525308325,17.18045165,2.314300483,3.314300483,11,True,0.002579994318,0.01240086887,0.01421892586,2022-06-30,2022-08-26,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,9.454701864e+10,0.05159988635,False
2022-08-31,600900,长江电力,True,8612937049,2.958501183e+10,True,0.2570790047,0.01514305424,16.97669443,2.292538122,3.292538122,12,True,0.01488147765,0.07105887932,0.08147662454,2022-06-30,2022-08-31,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,231,True,ok,True,5.453497843e+11,0.09,False
2022-08-31,001979,招商蛇口,True,2927863913,1.338272757e+10,True,0.4636752137,0.02811200784,16.49384905,2.240967649,3.240967649,13,True,0.00308709298,0.01450994919,0.0166372126,2022-06-30,2022-08-30,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,1.131302637e+11,0.0617418596,False
2022-08-31,600025,华能水电,True,3257216459,7533004122,True,0.3544061303,0.02602620226,13.6172818,1.933734862,2.933734862,14,True,0.003570901137,0.01519288232,0.01742026866,2022-06-30,2022-08-27,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,1.3086e+11,0.07141802275,False
2022-08-31,601669,中国电建,True,3940673829,1.466669567e+10,True,0.488790489,0.03719857109,13.14003401,1.882762243,2.882762243,15,True,0.002315481358,0.009680362029,0.01109957306,2022-06-30,2022-08-26,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,8.485362065e+10,0.04630962716,False
2022-08-31,600085,同仁堂,True,521738142.5,1989417494,True,0.3756211634,0.02906739708,12.92242172,1.859520086,2.859520086,16,True,0.001749600608,0.007255603771,0.008319327718,2022-06-30,2022-08-31,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,6.411623475e+10,0.03499201216,False
2022-08-31,002120,韵达股份,True,198389770.6,1569082899,True,0.3863374358,0.03169565228,12.18897256,1.781183787,2.781183787,17,True,0.001293615426,0.005217667022,0.005982614714,2022-06-30,2022-08-31,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,4.740610509e+10,0.02587230851,False
2022-08-31,000792,盐湖股份,True,6937774866,1.478022106e+10,True,2.285067873,0.2028733187,11.26352094,1.682340599,2.682340599,18,True,0.004118380204,0.01602071321,0.01836946554,2022-06-30,2022-08-25,NETPROFIT,pass,2021-07-30,2022-07-29,235,True,ok,True,1.509230339e+11,0.08236760407,False
2022-08-31,600383,金地集团,True,2739035730,1.344843406e+10,True,0.4014336918,0.03579848285,11.21370683,1.677020186,2.677020186,19,True,0.001436438901,0.005576738616,0.006394328798,2022-06-30,2022-08-27,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,5.264004445e+10,0.02872877802,False
2022-08-31,601985,中国核电,True,4475914210,1.606466794e+10,True,0.2854166667,0.02676845322,10.66242656,1.618140501,2.618140501,20,True,0.003276656788,0.01244128928,0.01426527219,2022-06-30,2022-08-26,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,1.200770592e+11,0.06553313575,False
2022-08-31,000568,泸州老窖,True,2683425546,9245766788,True,0.2986484124,0.02878760813,10.37420028,1.58735639,2.58735639,21,True,0.009359411201,0.03511933369,0.0402680818,2022-06-30,2022-08-29,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,3.429869668e+11,0.09,False
2022-08-31,601009,南京银行,True,5160696000,1.7643678e+10,True,0.1842511542,0.01832732989,10.05335503,1.5530884,2.5530884,22,True,0.00254469438,0.009421997149,0.01080333002,2022-06-30,2022-08-16,CONTINUED_NETPROFIT,pass,2021-07-30,2022-07-29,241,True,ok,True,9.325340964e+10,0.0508938876,False
